id,name,review_count,rating,latitude,longitude,price,zip_code
5WqQTSLdM2wBIKLZHU5wxg,Obb's Sports Bar & Grill,104,4.0,44.94892,-93.0431,$$,55106
L9BGV0HUBR1YPXZuT0f5rw,Thai Garden,239,4.5,44.95547,-93.11826,$,55103
D7FqJSI4NVxp0hc5hot3qg,Babani's Kurdish Restaurant,131,4.5,44.93969,-93.08848,$$,55107
gpy5XrMcYX-KNETYF9ctTg,El Burrito Mercado,250,4.0,44.92997,-93.07747,$,55107
YfRxjH7-pw44hzKiPG52gQ,The St. Paul Grill,263,4.0,44.94503,-93.09588,$$$,55102
qXnVyTYUPHQjShQ1k2Tkeg,D-spot,417,4.0,44.96096,-92.96165,$$,55128
0psSArKoqKrBGSrBBcX2gQ,Cheng Heng Restaurant,246,4.5,44.95546,-93.11943,$$,55103
KYVBagBhXLgJzROgjaO4tg,Revival - St. Paul,554,4.0,44.9467,-93.12235,$$,55102
5TM5cMsboMe2-DTO4L3tUg,Yarusso Bros Italian Restaurant,131,4.0,44.96086,-93.07746,$$,55130
UmTzq4inEChuM-XeFyTPDA,Dark Horse Bar & Eatery,220,3.5,44.95099,-93.08808,$$,55101
2yGzhH_Zzo9OC1HxkJ4piw,J. Selby's,369,4.5,44.94635,-93.13665,$$,55104
IyYjMNJncHgxrpGU-_LlmQ,Nino's Pizzeria,80,4.5,44.99207,-93.00527,$,55119
fafGGHMCo58hr4sxsYa5qg,Pajarito,253,4.0,44.9353,-93.11637,$$,55102
-CKaRMZkXBx_OR-xSPBFsA,Trieu Chau Restaurant,282,4.0,44.95544,-93.12155,$,55103
qaSXUBsjaO7eg-RPYMsLVQ,Ari's Best Steak House,95,4.0,44.99171,-93.02505,$$,55106
79h5KMdyrWfP8CoqwY-CZQ,Parlour Bar St. Paul,203,4.0,44.94236,-93.1058,$$,55102
fFmia6sESwXVuwK8MaoCBQ,Kyatchi,95,4.0,44.94926,-93.08356,$$,55101
4v9Bls_R9JpwdGrIcX4rxg,Mickey's Diner,397,3.5,44.94736,-93.09811,$,55102
UymNBfvZrVTMkIcp-BJvtw,Just/​​Us ​E​a​​t​ery​,52,4.5,44.94914,-93.08553,$$,55101
dk0NRG_yQ_FVhJuCVSSFQQ,Hope Breakfast Bar - St. Paul,252,4.0,44.94118,-93.10803,$$,55102
F1KI7keQ9Vc92KiisMJDsw,Yoerg Beer and Saloon,41,4.5,44.95697,-93.07222,$$,55106
5nPMvuJX_kEwnYz0M1c4Rg,The French Hen Café,281,4.0,44.94643,-93.12209,$$,55102
1-lPP4b1D0FwwoR4_077vA,Ruam Mit Thai + Lao Food,255,3.5,44.94783,-93.09853,$$,55102
mrrwkwUj9D9WbFWqv9ZVuw,Brasa Rotisserie,417,4.0,44.94027,-93.13284,$$,55105
IBcWZ2zlXAO3trgft-CTpw,The Bulldog Lowertown,293,3.5,44.95031,-93.08767,$$,55101
lvz36pj0rgT1u6H7T-hQbQ,Taqueria Los Ocampo  - Arcade,74,3.5,44.96833,-93.06615,$,55106
YjbP1m5lGTQmQnMPH2TRcQ,Mucci's Italian,242,4.5,44.92668,-93.13338,$$,55102
ZDYdJLi4XoY07DrJKjaTOQ,Red Rabbit - St. Paul,253,4.5,44.93982,-93.13321,$$,55105
9xZtiSKSvuP0ETl1hT9mqQ,Tavial Grill,230,4.5,44.92383,-93.13285,$,55102
yY0wiz88CSdFiR1qOGpzqg,Barrio,271,3.5,44.94996,-93.08805,$$,55101
8FEFGBNG26HI8WNcPA7SDQ,WA Frost & Co,492,3.5,44.94648,-93.11585,$$$,55102
PXDU1hlzwkR--e_DxFg-8g,Arirang Korea Restaurant,56,4.0,44.96188,-93.0654,,55106
3_Hgrbsch6_90RdCQQw4kw,Thai Street Market,103,4.5,44.99115,-93.10608,$$,55117
T4q-McFSoqvKGNnbtdVLew,Sakura Restaurant & Sushi Bar,253,3.5,44.94454,-93.09486,$$,55102
bDIUhf2LOzN1f3waZQF-PA,Waldmann Brewery,132,4.5,44.93833,-93.10949,$$,55102
6AG_6MQ6RjE-sHf-SBsT1Q,Downtowner Woodfire Grill,256,4.0,44.94307,-93.10515,$$,55102
7k4ZFYJ4ysGfVQIHP_7PjQ,"ESB, East Side Bar",22,4.5,44.96713,-93.07342,,55130
8M3-Gq9iyHf2aaWzj73_BA,Thai Café,124,4.5,44.9559,-93.11566,$,55103
llMGu11uTm08hnIEHucOVg,Mancini's Char House,270,4.0,44.9367,-93.11376,$$$,55102
M2vzWfvLybCTGblpp8t9RQ,"Kincaid's Fish, Chop & Steakhouse",221,3.5,44.94561,-93.09583,$$$,55102
q5rzgLpigjDS9l_4f0d6Iw,Porterhouse Steaks & Seafood,161,4.5,45.02365,-93.09123,$$$,55117
0JS7i1g5nKe4pDEfO4ZN0w,Grand Ole Creamery & Grand Pizzeria,293,4.0,44.93982,-93.13191,$,55105
AT905zXT1qthD9cPkFISdg,La Grolla,342,3.5,44.94643,-93.11929,$$,55102
MRh_8puyQXQ_jue4udCzYA,Conny's Creamy Cone,87,4.5,44.97716,-93.12664,$,55117
zIAbWjGgLlir7cR2ttDiJA,Keys Cafe & Bakery,146,3.5,44.95113,-93.09421,$$,55101
BOrgrG3qN6ZTKtmhoJsHig,Beirut Restaurant,193,4.5,44.90428,-93.08113,$$,55118
S8Edo9nqRZBMwfm7MWZOcg,Boca Chica Restaurant,224,3.5,44.93375,-93.08359,$$,55107
DmHVcwnIM5gzrO9-mYnX8A,The Uptowner Café On Grand,285,4.0,44.93982,-93.14684,$$,55105
PTYPbMucZ7CQfCkgmTEFvA,Tono Pizzeria + Cheesesteaks,124,4.5,45.03459,-93.01713,$$,55109
Xpch4JmLQl7R1z0KOranjA,Treats,152,4.5,44.93963,-93.13267,$,55105
-kAiAAvrwbo8XAzmUdg3bw,Los Ocampo Restaurant & Bar,150,3.5,44.95037,-93.02621,$$,55106
5aiJhs_lp17vXSzk79vrAw,Basil Cafe Thai Cuisine,85,4.5,44.95602,-93.12498,$$,55103
kEJSXIRzr8KQ407iQtrtwA,5-8 Tavern & Grill,156,3.5,44.96335,-93.00354,$$,55119
LwY--KqZXmzxE2-jeVK39Q,Ho Ho Gourmet,108,3.5,44.95261,-93.01633,$$,55119
0WIQUf2VJK4i8FJABv6Peg,Homi Mexican,195,4.0,44.9555,-93.13684,$,55104
O4yEjYthfXX2ln7rPS14Gg,Indian Masala,147,4.0,44.94206,-92.98492,$$,55119
JnIlx6053Zzd0_IlJwvHww,Friends Cafe,95,4.0,44.9925,-93.10589,$,55113
wdgu6v5d9JCStV4jSrQnAQ,Demera,70,4.5,44.95605,-93.13484,$$,55104
jUuaav4GIeC4zd3U5Wcoew,Little Szechuan Hot Pot,244,3.5,44.95527,-93.11756,$$,55103
dQLZ1yutkYdVT80w9T99nw,Ngon Vietnamese Bistro,300,3.5,44.95597,-93.13382,$$,55104
iEfcvzGg0EaYJ3G0kIRu5w,Zamboni's Pizza,110,4.0,44.94409,-93.10283,$$,55102
VkZt3ddA0NV4EtmvvuHzvA,El Cubano,62,4.5,44.91979,-93.09577,$$,55118
SdLdgtF7nCpvHkXcwsHYpQ,Maverick's Real Roast Beef,254,4.0,44.99409,-93.14633,$,55113
E7Tpi6NmT6bcIRxePjuekA,Dar's Double Scoop,35,5.0,44.97273,-93.10557,$,55117
o7S8Shzt2Bu-LHBVrkFaGQ,La Tapatia,103,4.5,45.02319,-93.16517,$,55113
zKzuiHnqi1C7kGaYs8zHNg,Krungthep Thai,50,4.5,44.97546,-93.1063,$$,55117
KbC419aOQ-fE3sdVHvTDsQ,Pappy's,63,3.5,44.97777,-93.02502,$,55119
w6s7oKGHCCDNzSbAjw6FjA,Peking Garden,199,3.5,44.95548,-93.11658,$$,55103
rQq7u7P1Xc30oAM-oF628A,Bullvino's Churrascaria,39,4.5,44.95011,-93.08558,$$$,55101
n3K6-RstNGN6TEVIspDU0A,Shamrocks Grill and Pub,282,4.0,44.92728,-93.12788,$$,55102
SgUgN9j7O5XSOgtbudSs_Q,La Cabana,31,4.0,44.96288,-93.06447,$$,55106
mjJJqyDUVlC04wV_I59V3g,Tokyo Sushi,137,4.0,45.02869,-93.01967,$$,55109
Fmgw3vbYkCTvJAyS5rlEpw,Mango Thai,208,3.5,44.94648,-93.12579,$$,55102
iWTk-06tyKTi-lVBT6JPqw,Taco Libre,177,4.0,44.90909,-93.08116,$,55118
t8UraEE73uvCAvj3XVE63Q,By More Taqueria,23,4.5,44.96744,-93.07307,$,55130
n8DS5Aif6HQMN85KxYtT-A,Tavern On Grand,171,4.0,44.93978,-93.12762,$$,55105
0GbroApG8-RljcOCHE2ztA,Punch Neapolitan Pizza - Grand Ave,201,4.0,44.94026,-93.13251,$$,55105
cSsId315azZRDLNoH2du1Q,Louis Ristorante & Bar,198,3.5,44.94384,-93.10404,$$,55102
7b-Qkf3LBN9i92xUJrsHPQ,Ishita Ramen,147,4.0,44.95552,-93.1304,$$,55104
cFlg862anPktKoLlZgilQQ,Bangkok Thai Deli,195,3.5,44.95619,-93.11394,$$,55103
7HrfGyft_JG8nUPAxPJ2Fw,Santi's,7,5.0,44.97194,-93.04526,,55106
C4phUysRq91MNx2W_5HBZw,Amore Coffee,86,4.0,44.91951,-93.10207,$,55118
c4XwUBp1hjINYHBvlg7Xeg,Patrick McGovern's Pub & Restaurant,181,3.5,44.94345,-93.10467,$$,55102
ag1ZDJkavderPldXjNc3Sw,St Paul Bagelry,141,4.0,44.99266,-93.14628,$,55113
QYBe3hAxUNeVZ2gt6P51Ag,Burger Moe's,261,3.5,44.94264,-93.10465,$$,55102
VVBzLiMPpUuT8sVCKmymng,Ai Hues Bakery & Deli,104,4.0,44.95547,-93.11822,$,55103
YmxWwNkXrerJEujVYGqYgQ,Pho Ca Dao,146,4.0,44.95598,-93.11846,$,55103
2GKLUlkplC1sYMhAjcF6zw,Tay Ho,108,4.0,44.95547,-93.11263,$,55103
eVmVkr4EaoD0T0DldsQl7g,Manila Sizzling Wok And Grill,43,4.5,44.95544,-93.13041,$,55104
gI1mKGdIYS1vPka8Uq6kkw,Amsterdam Bar & Hall,172,3.5,44.94612,-93.0956,$$,55102
cidQf061Zhk3kNr7f_LSWQ,Louisiana Cafe,168,3.5,44.9468,-93.12592,$$,55102
xZumqcqTD00_AdPIM05mzQ,Red's Savoy Pizza,35,4.0,44.95709,-93.02497,$$,55106
JCvFDlpPOGvYI_HQVsgcaw,Saji-Ya,167,3.5,44.94024,-93.12933,$$,55105
AMuLZgZCWHZmjtILfWqaww,Skinners Pub & Eatery,108,4.5,44.92714,-93.1387,$,55102
OWbRO-kjkmE9JhaQZRo8_w,Pizza Lucé St Paul,250,4.0,44.94675,-93.15022,$$,55104
YTp4RpL-gYcN3k3a4iQFcg,Pasticceria,40,4.5,44.94383,-93.10405,$$,55102
LFSXQ0vuAVRaAfCVEowR4Q,Sui Yep Cafe,32,4.0,44.97169,-93.07318,$,55101
PG3fwBP4a6NaIZdQIZqdAw,La Delicious Bread,47,4.5,45.00598,-93.10532,,55113
gHWYPzWU3qqHnhymN5WSNA,Catrinas Cerveza & Mexican Grill,50,4.5,44.93969,-93.08933,,55107
JWoocJK9p5bMTkEfQDduZg,QC Pizza - Mahtomedi,106,4.5,45.03728,-92.9839,,55115
hFM5LNdREEc1mnRHAIx4gg,Far East Bar & Restaurant,37,3.5,44.97011,-93.06626,$$,55106
krErlkol6KQZLsy5AEwTNg,Ox Cart Arcade & Rooftop,201,3.0,44.95052,-93.0869,$$,55101
A9YP9LyvMsaSWGDN4rAHBQ,Coconut Thai - Saint Paul,44,5.0,44.93978,-93.13035,$$,55105
BJxIph72cemZ3krLBuiLMQ,The Cherry Pit,72,3.5,44.96335,-93.02567,$,55106
5S6yz3rFfTk9XRQGigzi-Q,India House,217,4.0,44.93963,-93.13213,$$,55105
E2U5v6rzxrzcMjHFKtf8Ew,Casa Azul Agave Mexican Restaurant,32,4.5,44.9917,-93.09021,$$,55117
xS7xWWyuanIU40mSuSY4iQ,Bon Vie Bistro,129,4.0,44.94676,-93.12059,$$,55102
iYcA4HdHZkKnr5qwBna33Q,Sawatdee Saint Paul,242,3.0,44.95073,-93.09376,$$,55101
2673loMTTj_7rjfC7yNXEw,La Fusion  Cafe,23,5.0,44.9421,-93.10633,,55102
ZV27QGqcuBe-YMT3-3CgPw,Kolap Restaurant,35,4.5,44.95948,-93.12651,$,55103
qluUSZekiKcwXOJs6TZbMQ,Golden Thyme Coffee & Cafe,55,4.5,44.94643,-93.13976,$,55104
lAMR4Ir1-ws4HVtPBugSfQ,Gastrotruck,42,4.0,44.97903,-93.26493,$,55101
1cEHumrSl5Rq5G2CH2_5fw,Checkerboard Pizza of Eastside,39,3.5,44.97139,-93.06555,$$,55106
ScYqCaHwqrBkTahSo2E6tQ,East Side Pizzeria,28,4.0,44.97269,-93.07311,$,55130
LvhKzTUzB9xfFUOljPAkGA,Sweeney's Saloon,177,3.5,44.94423,-93.12598,$$,55102
fTpaepRwluvQGHyg7g4nYA,Iron Ranger,108,4.5,44.94031,-93.14586,$$,55105
juwr8salfdgdykZa_XJI9Q,Potter's Pasties & Pies Truck,38,4.0,44.95147,-93.09037,$,55101
oQ4e6v-T4LIKFRUL6EUnkA,The Lexington,257,3.5,44.93968,-93.14626,$$$,55105
r_JevbpVIJwA4J7qrcO-2A,The Tavern Grill,325,3.5,44.93706,-92.95647,$$,55125
ad1hRCMKs94Wox6y0r9XQA,Day By Day Cafe,146,3.5,44.93806,-93.11178,$$,55102
nCwVVXWLETV8QZ3ulaaNRg,The Commodore Bar & Restaurant,139,3.5,44.94369,-93.11657,$$$,55102
BJT5N2bX25DCdHRis9uaBw,Icy Cup,18,5.0,44.92987,-93.08778,$,55107
lmGb2Rs2N3q6qjW0CdydnA,Salut Bar Americain,305,3.5,44.94038,-93.13823,$$,55145
vBIwN9oLE8ZLA8sYj0pMYw,Skyva Deli,18,5.0,44.9468,-93.09284,$,55101
RoJKyCuYdotltTDP_2nRAA,Wild Orchid,101,4.0,44.96241,-92.98532,$,55119
baSmzyZmRBXY2rCD6ZmhFg,The Woodbury Cafe,221,3.5,44.93715,-92.95242,$$,55125
eYxcoU1LjlSlzYxUNbwxfQ,Thirty-Six Cafe,79,4.5,44.94023,-93.14016,$$,55105
SZiHO0xkm_58Z4tWAaLUOQ,Smoke Session BBQ,12,5.0,44.98904,-93.02462,,55109
nZ19cy0m6sHdogqedX2LeQ,I Nonni,149,4.0,44.90017,-93.13923,$$$,55118
YY4cdpzkkCZzanAwyZEyLw,Ronnally's Pizza & Pasta,103,4.0,44.92609,-92.96602,$$,55125
2ojnUvdmuqWW5EuH3Xew5g,Hyacinth,68,4.5,44.93979,-93.13328,,55105
OYr1WkdIw3mLfRNrKPOrkg,Boca Chica Taco House,90,3.5,44.93368,-93.08466,$,55107
xnR-pqpt_7tnQX4VIEd9YA,Rooster's BBQ Deli,125,4.0,44.92715,-93.14135,$$,55102
SR6ui4P4qtPZq2DGid03uA,Pinos Pizzeria,20,4.5,44.94718,-93.09291,$,55101
jbyzf39aVzGqH1K77g1t6Q,Carbone's Pizzeria,23,4.0,44.95798,-93.07342,$$,55106
XZVOvW-Su7sjPyg42z4vsw,Burger Dive,42,4.5,44.92708,-93.13084,,55102
ocHPAIQwsdA3Z6X6r99fcA,Best Steak House,66,4.0,44.95539,-93.13668,$$,55104
N8bpj9kTk3TnAitI2OiMYQ,John's Pizza Cafe,102,4.0,44.96979,-93.12591,$$,55103
kLjjuZ_pVxzw3OGWv1WwrQ,La Costa Mexican Sports Bar & Grill,82,4.0,44.92924,-93.07741,$$,55107
vscPP0RXj152ptWVecAPBw,Tiki Tim's,21,4.5,44.9525,-93.10591,$,55102
JtOpBqAJGqJuRczswgR3Zw,Maison Darras,25,4.5,44.94835,-93.0926,$,55101
zZai9miFhtlvfqfBeGrueQ,Pollo Campero,94,4.0,44.89879,-93.08018,$,55118
1fEU6CtQbEZduAhewAwhmA,Leo's Chow Mein,36,3.5,44.95236,-93.05598,$,55106
ylLAeG4XiprTDafyhUwoWg,The Flameburger,91,4.0,45.01769,-93.10536,$,55113
U1pWiYAu_vmBJhMnbh7wQw,2 Scoops Ice Cream Eatery,28,5.0,44.94679,-93.13919,,55104
MBJvr2tt0YsykW3AwaVvKg,A-Side Public House,54,4.5,44.92657,-93.13168,$$,55102
UWmuSlobHKFXCrZ3pLarNQ,Wong's Kitchen,21,3.5,44.97727,-93.05604,$,55106
6nou1p-XintnDbNKIbX36A,Pillbox Tavern,38,4.0,44.94719,-93.09496,$$,55102
xuhjM3j1JA4NIboxApFLNg,Karen Thai food,33,4.0,44.99122,-93.08783,,55117
TtKdmQDiU9TEdrqFVwYreQ,Fruti Landia,13,4.0,44.97095,-93.07308,,55130
Bi9FEfB-RDS4eYF8vJzHkA,Gopher Bar,92,3.0,44.95114,-93.08859,$,55101
rTeAn_dLwu33eKP7gZxvjw,Herbie's On The Park,97,3.5,44.94387,-93.09818,$$,55102
P7aBgbJgzNTWJj7_3H64Tw,Urban Wok,73,3.5,44.9482,-93.08718,,55101
hD3d1ceal0v4dcaqrE-SOA,Yellowbird Coffee Bar,41,4.5,44.94652,-93.14963,$,55104
QOnUakl25z7iedEzfQcQvQ,Hoa Bien Vietnamese Restaurant,112,4.0,44.95603,-93.14748,$,55104
VnnI2BStEUsTS6OSntag7Q,Machete Cocina Mexicana,111,4.0,44.93715,-92.95242,,55125
hCeGCeJbTjiW2LAPnqn_-Q,Carnitas Don Tachos,8,5.0,44.97721,-93.07369,,55130
pkt5NftrEeNQSLK9MU8uFA,Saint Paul Saloon,18,4.0,44.95229,-93.05639,$,55106
y01837te1xx-T25hWiQMPA,Randy's  Pizza Salute,69,4.0,45.02149,-92.98433,$$,55128
xaUAOzBomj8eDy74hTvQpA,Ming's Garden,47,3.5,44.98777,-93.0251,$$,55106
DeXwsNLNrBNR_76_9fvcWQ,Skyway Grill,26,4.0,44.9468,-93.09284,$,55101
keABmVwgl9u1AO91XhLGYA,Yumi Sushi Bar,54,4.0,44.94621,-93.11743,,55102
mxzoF3AUzq1j4ga3rdMs1A,Alary's Bar,78,3.0,44.95018,-93.09256,$,55101
qL7pPz-g909YmKtUAqS2Tw,Taste of India,69,3.5,45.011,-93.02696,$$,55109
ojzjqzJHZtPx3T9pIPsHrw,Joseph's Grill,74,3.5,44.93881,-93.0878,$$,55107
H06xMdb1GekakC5tLk26pg,Rival House,114,3.0,44.9479,-93.09332,$$,55101
bGeEnbyMbWtycj1R9cjMQg,Seventh Street Truck Park,71,3.5,44.94358,-93.10351,$$,55102
4BRRU3jhaC96LBHK3d3wpw,Crooked Pint Ale House & Event Center,90,3.0,44.99337,-93.09088,$$,55117
e46a6wJzl3ZrO0SnyO2FYA,Phi Chay Thai Cuisine,36,4.5,44.9275,-93.12744,,55102
fsvtPVbz9D3NQybSxysWwA,Cravings Wine Bar & Grille,167,3.5,44.9381,-92.95358,$$,55125
sx7QrigUO-EYQD9Af52vIQ,Dairy Queen,7,4.5,44.95831,-93.05601,$,55106
LrifyD2LcEGdWlbnKzdu_A,The Original Malt Shop,138,3.5,44.99273,-93.1475,$,55113
xre9CEGBNBGTXfqtYILWbg,El Sombrero,85,4.0,45.0286,-93.10391,$$,55113
2cIBtiIKUzJXN78EGQxt-Q,Andiamo,49,4.5,44.92518,-92.97364,,55125
2MhFpWYCJJ3cUtsyYC-K-w,Wilebski's Blues Saloon,12,5.0,44.99057,-93.10543,$,55117
T4o6YMgPnUudqyHeRN09Dg,Destiny Cafe 2,94,2.0,44.97613,-93.04348,$$,55106
RzhlVTvcxhHozEhaN8h5BA,Golden Chow Mein,67,4.0,44.92527,-93.13058,$,55102
bjAhSves1RbdMno9c6TrOQ,Great Dragon Chinese Resturant,30,3.5,44.96796,-93.06615,$,55106
V5V3Luj9uHQkJvFPi52_XQ,Great Harvest Bread Company,40,4.0,44.94624,-93.1227,$,55102
QuAGJA_DApd-BHfdPZR9PA,Duck Donuts,94,4.0,44.92485,-92.95518,$,55125
luWvswxBX0GxHkX5oKj-Qg,Crisp & Green,43,4.5,44.94012,-93.14113,$$,55105
f0zMQfHtPglmWa4lG-4SUw,Bennett's Chop & Railhouse,146,3.5,44.92197,-93.13557,$$,55102
O_dUHI_vl2n_ZiOPI6xeFA,New Bohemia - St. Paul,54,3.5,44.94336,-93.10372,$$,55102
u3-Owej3KdkVS0-eVhFqog,Shawarmin Grill,20,4.0,44.9526,-93.01131,,55119
2HL89VWrTzOWrzXpqwYcJw,Akita Sushi & Hibachi,245,3.0,44.93732,-92.9534,$$,55125
dlRST827Z8JA-ndVZxtEHg,Taste of Scandinavia Bakery & Cafe,67,4.0,45.0286,-93.10391,$,55113
I1JrOfn2BoD-syjkUb3pMw,Taco N Madre Taqueria Y Cevicheria,19,4.5,44.93162,-93.08793,,55107
RhC2vMX5_ko5Z-NT0AUD4w,Mai's Papaya,4,5.0,44.97194,-93.04526,,55106
dxjy68QN5MfOSkw2QON3bQ,Mississippi Market,42,4.5,44.91832,-93.13992,$$,55102
7thdDV68uMJjdiFcotscCQ,Tin Cup's,52,3.5,44.97807,-93.10571,$,55117
pgoDWKMxdHKPKD0auFloog,Blueprint Burgers and Melts,36,4.5,45.03181,-93.02261,,55109
K6Ftj_ZLo8imnvGQJ5uCAQ,Pho # 1,40,3.5,44.94972,-93.09994,$$,55102
JPstIDkqg2f3mnawlhOYrA,Capital View Cafe,84,3.5,44.92679,-93.1021,$,55107
bJuIAG43mUFu04miMTE-pg,Thai Pepper,40,4.5,44.90673,-93.08103,,55118
oa3uOhy_7MLGrJLSj8ra4g,Ali Baba's King of Gyros,62,4.0,44.90798,-93.08023,$,55118
Vif0N6lVzxMwKmbLOsJQGQ,McCarron's Pub & Grill,44,4.0,45.00058,-93.10579,$,55113
N_1-SzMgjvzBMVK94bP1Mg,Tokyo 23 Buffet,185,3.5,44.90985,-93.08402,$$,55118
k5jVY7Fz3H9u6KRrXXAEcw,Tom Reid's Hockey City Pub,98,3.0,44.94246,-93.1047,$$,55102
dLV8_NnKspBk3auaPyaIrg,Rocco's Pizza - West Saint Paul,25,4.5,44.91951,-93.09012,$,55118
C1-mbl2FAaj6BEFB2fvnKQ,Bambu,120,3.5,45.02866,-93.02974,$$,55109
E5paAVwI0qRymXkaoS_8Jg,Yang's Chinese Restaurant,155,3.5,44.92634,-92.96575,$$,55125
sFLyQsIAE3MGqoDM29d74g,Foodsmith,22,4.5,44.91687,-93.10217,,55118
I4CO_ubCht66uRJS4x1-YA,Angelo's Pizza,23,4.0,44.9916,-93.02459,$$,55106
uRIM3EhbYQtytrDCegTDEg,Hearthside Pizza,47,3.5,44.99081,-93.10652,$,55117
G7Xh5b91Qk3PuFKPsUa58g,Red River Kitchen at City House,28,4.0,44.93785,-93.10229,$$,55102
EauEuSN5CbtP4pj8Vjeudw,Rusty Taco,181,3.0,44.92636,-93.14656,$,55105
ZYFqOxjsWXKngUqcruj_Fw,Fork In The Road,16,4.5,44.95126,-93.09107,$,55101
SEgofwOCspP8mEyEZitYRg,Palace's Pizza,16,3.5,44.97807,-93.04251,$,55106
ZSbQXnGYAcxTTNY76C9N0w,Hickory Hut,71,3.5,44.95605,-93.12748,$$,55104
90xZKO5MojgbJ_Zucltd9Q,Supermercado la Palma,23,3.5,44.9612,-93.07668,$,55130
o_QPi619xO0bBQXzlis3-A,Tori,25,4.0,44.93542,-93.11578,,55102
fB6qQ3G5wiPw-7PTgLVjiQ,Eagle Street Grille,125,3.0,44.94408,-93.10272,$$,55102
QVd-d0L0Q85kuI0lZDEFrA,Shar'els Cafe,43,4.0,45.02149,-92.98434,$,55128
N-oJrNhOVLybIWlJUT6Zyw,Greek Kitchen Food,12,4.5,44.94753,-93.09185,,55101
P52xLjRyCDcSYZ3zSpbd3Q,The Pizza Shop,26,4.5,44.91502,-93.10374,$$,55118
y_bAWT8wyJA4HPNNHifMjg,Keys Cafe & Bakery,159,3.0,44.99227,-93.14562,$$,55113
NyYD_tRvTfsv1-vxBrU66A,Cora's Best Chicken Wings,22,3.0,44.97586,-93.07388,$,55101
A1amkZQwo2BP2HwcT9YEyw,Joe and Stan's Sports Lounge & Grill,47,4.0,44.92812,-93.12668,$,55102
saeAuR4Kbvy4vONwMJRT3w,The Luscious Crab,15,4.5,44.95595,-93.1214,,55103
FTDwIDxQ9J0_XQVhJ3b-Og,China Chef,39,4.0,45.01089,-93.00605,$,55109
SMoB6ALX_MBBSi-VavXWmw,red river kitchen,21,4.0,44.93904,-93.09981,$$,55102
