id,name,review_count,rating,latitude,longitude,price,zip_code
uwoq2sPifFYgGB93uhI3Hw,El Jaripeo,23,2.5,39.72181,-85.89265,$,46163
Epa4s7US9Q_xUL5btSybiw,Punjabi Dhaba,3,4.5,39.69433,-86.06278,,46237
eF_ZRFPS4QDHiCNPJ_Cl6Q,Generations Grill,10,3.0,39.71748,-86.03193,$,46239
72Vrhf0cLnr1zdata6hshA,Pizza Hut,11,2.5,39.72543,-85.91278,,46163
oX8wTLQkUZPOKEYBJDyxxQ,Papa Johns Pizza,8,2.0,39.66866,-86.01993,$,46259
lm3hkTWk1Ge0JUVGHCDTlA,Y Not Pizza & Lounge,2,2.5,39.72007,-85.88606,,46163
Nu8aj_v77Fh3prSC_RoDWw,McDonald’s,7,1.0,39.66729,-86.01932,,46259
ngeaJ4eX5DV43cHdBBc5zQ,Hoosier Que,2,5.0,39.63282,-86.30532,,46113
YjzQNeFa1ak2x7B6alnibg,The Nopal,1,5.0,39.72549,-85.8959,,46163
zx2zK57Gfq8GmPrT_X9Wsg,Chester Chicken,1,1.0,39.66731,-86.01761,,46259
dRTzm4V5hcbkYgLIV6kC4w,Harry & Izzy's,215,4.0,39.71409,-86.2963,$$,46241
YUUtttv6Ak-Vnwtvq9myrw,Major Restaurant East African Authentic Food,245,4.5,39.75058,-86.26065,$$,46241
UGJsZfsSM2Ed0Fk4kn-p5A,Yannis Golden Gyros,99,5.0,39.74594,-86.27613,$,46241
0HwxZ9ngr_2rsnuawVOocg,Thai Town Cuisine,220,4.5,39.74873,-86.26947,$$,46241
mSQ6nIPfqviBF8xIuhsJ7A,The Tamale Place,644,4.5,39.76556,-86.2489,$,46224
qAn_A-pwh-SDBj6Sjff8Qw,The Library Restaurant & Pub,426,4.0,39.72771,-86.25105,$$,46241
Tmmf74MfbNNFNvFNuavxrQ,Bangkok Kitchen Thai Restaurant,211,4.5,39.76239,-86.35728,$$,46123
d93h4y-rinInIwBNvdayEg,Gil Tacos,135,4.5,39.74333,-86.24974,$,46241
MpkCQTOV6D3XGRPbtQPj5Q,Pho 36,239,4.5,39.7631,-86.35195,$,46123
M1HbLQgxYScBJhbZTRY3SQ,OPA!,363,4.0,39.7642,-86.38284,$$,46123
dSmM4ci0KATCGxSqH4Ic5A,Magoo's California Pizza - Avon,147,4.5,39.76416,-86.33536,$$,46123
cFr89kiSMvB1WsoGB_ZPBA,BRU Burger Bar - Plainfield,242,4.0,39.71092,-86.35879,$$,46168
IqitQsWPnTVTCJIRqh80lA,India Bistro,190,4.0,39.71853,-86.35927,$$,46168
c-IgS6Pk6vMyax7Rbr38eA,Barbecue and Bourbon,289,4.0,39.78543,-86.24145,$$,46224
YU5Nm4VeOGuZJm-R3-EV1A,Shapiro's Delicatessen,89,3.0,39.71744,-86.29713,$$,46241
Bk3l4jG0rLvlFLtxnqih0w,LaSpada's Pizzeria,113,4.5,39.71381,-86.36822,$,46168
Wzs-kKlWOHa6-CvF0UP9ng,Stone Creek Dining Company - Plainfield,231,4.0,39.7115,-86.35945,$$,46168
vjRzu0bzp8wf6pDYFqt4qA,Thai Orchid,151,4.0,39.71665,-86.35442,$$,46168
U4fBv0KCZQLi6JUuR0V1fw,Mother's Table,144,4.0,39.74815,-86.26927,$,46241
LqxwgpXvWMrAZV5W0u2x6g,Dawsons On Main,268,4.0,39.78613,-86.24145,$$,46224
UuR_swydJgdnEHeoXqB_Ww,Daredevil Brewing,137,4.5,39.78241,-86.24059,$$,46224
l__xdhbU0Dgvril-q46SLA,Checkered Flag Tavern,94,4.0,39.75005,-86.25817,$,46241
Ovd7T-FPtAY4BQT67MfSIA,City Barbeque,167,4.0,39.76429,-86.32358,$$,46234
7CscjEuCvEpfTBtnz-Qj1w,Nature's Table,24,4.0,39.71491,-86.2975,$$,46241
ppqy2ZngsnYbp9e3qXGz-w,Sushi Club,307,4.0,39.77968,-86.28787,$$,46214
aFo5XZwwogCxa0qYzUhZEA,Big Woods Speedway,457,3.5,39.78025,-86.24128,$$,46224
f9C3eDtfbQrFklCCLDFuaQ,Workingman's Friend,274,4.0,39.76947,-86.19717,$,46222
q-lBD46MyZEBL-ZBlyhdjQ,Mug n Bun,315,3.5,39.77965,-86.24877,$,46224
iGRsdFUzK2YXFScNia0F_g,Chef Tia & Co,91,4.5,39.75398,-86.24362,$$,46241
-i0FqsGq2B-3FR-p68JfDw,Metro Diner,171,4.0,39.71187,-86.38127,$$,46168
hHzEcKjFN9gBFs5bAXbq1Q,Yats,100,4.5,39.76258,-86.35701,$,46123
w_LP7DTDpibVU9rLtzhGCA,Che Chori Foods,75,5.0,39.78814,-86.21172,,46222
Ov-_vDIKlnBnMWAPDc1RFA,Charlie Brown’s Pancake & Steak House,168,4.0,39.78135,-86.24116,$,46224
uk6SlpUiJb-XV9EX0bAzLA,Los Patios,89,4.0,39.69015,-86.27496,$,46221
KmIbyOoeMDQPwOVT66SlxQ,Salsa Verde Mexican Restaurant,167,4.0,39.76286,-86.32603,$,46231
2fuQnVPwhU_zzfUog_JGsw,"Tin's House, Thai Cuisine & Sushi",100,4.5,39.76437,-86.34508,$$,46123
VpbMN6xoquk7-_JmHbYkEA,Champps Americana,157,2.0,39.71635,-86.29861,$$,46241
pEYs1oVeJ6YM2SG5WEr5Pg,Burger Theory,86,4.0,39.67504,-86.31033,$$,46241
pLAPm1JgHI-we3-NwiwXcA,Mel's Drive-in,62,4.5,39.71953,-86.22829,$,46241
wnv-E4B5-JGSm4pgNm_uzg,La Hacienda Mexican Restaurant,137,4.0,39.76195,-86.39069,$$,46123
_RPipScNmjl_aTVyDIx94A,Reme's Restaurant,51,4.5,39.71614,-86.35368,,46168
vzmjl89OiZegA94P2TnMQg,The Fan Zone,40,3.0,39.71686,-86.2956,$$,46241
pOELZzTq3rpb7xCUWm8NlQ,Ugly Crab,100,4.0,39.76305,-86.35222,$$,46123
fI-fJlCRserDHSe1y7942Q,Granite City Food & Brewery,102,2.5,39.71578,-86.29423,$$,46241
Y0FScnd6UD3g_tUfy2jWuQ,BJ's Restaurant & Brewhouse,214,3.5,39.76304,-86.33931,$$,46123
X3b_OIobMY0KRDKBJs_eEA,Paragon Family Restaurant,90,4.0,39.76227,-86.29085,$,46231
0aT56_BjLyMi_NyL8tLGVA,Thai Lanna,109,4.0,39.76307,-86.35189,$$,46123
UK007MpAU5B6P4o7_dVsTA,"Between the Bun - Burgers, Dogs and More",259,4.0,39.66483,-86.19827,$$,46217
wCD6vZLLNp7f7qxT3R1l1g,Big Apple Bagels,67,4.5,39.76257,-86.37994,$,46123
4D5-gMI-ma_xHIKE5dyH1g,Mann's Grille,142,4.0,39.74939,-86.21645,$,46241
ib0jlEYyf-N6nX-LrIIH0g,Emmy's Original Pancake House & Grill,119,4.0,39.76501,-86.38784,$$,46123
F5n57w6RaOCAB4bivNSs8A,Brozinni Pizzeria at Speedway,53,4.5,39.78142,-86.24048,$$,46224
zuZ8mK0hoEB2Q3r7j-_ZqA,McAlister's Deli,58,4.0,39.76452,-86.32461,$$,46234
jtY3LVo-OS_shm49d8BJcg,Noble Roman's,53,4.5,39.77881,-86.2872,$,46214
FvSMWWmDHPo-O8pxI7_0ow,La Posada,101,4.0,39.76605,-86.19715,$,46222
wqpzxTiOwH4NKwr7Ruy9Kg,Chick-fil-A,69,4.0,39.76321,-86.33063,$,46123
J9DECqK_4ZR_mV4WuhH6Ug,Asia Wok,71,4.0,39.69911,-86.37322,$,46168
ujWCzhA9YS2fXzXPW9Lc9Q,Flap-Jacks Pancake House,79,4.0,39.77904,-86.29277,$,46214
6QdNnDByGLiyfsrGPUSaMg,La Presa Mexican Bar and Grill,59,4.5,39.67928,-86.37058,,46168
FqvItVbM-G2AoQeWC-EBMw,China Bistro,65,4.0,39.76479,-86.3274,$,46123
fHvN3oKkfnC4Dqr6-nX3ww,Westside Pub,15,4.5,39.74933,-86.289,,46231
GCCWrGIxEYXaeq1orbKbtA,Cheddar's Scratch Kitchen,251,3.0,39.76395,-86.35459,$$,46123
CPXc2AorgYR1uxPopLC79A,Portillo's Hot Dogs,179,3.5,39.76615,-86.33755,$$,46123
aaBlYQpHUuSYEv1EtWgxuQ,Chick-fil-A,49,4.0,39.71844,-86.35409,$,46168
GU8bT_YS2WbLK749ETzroQ,BIGGBY COFFEE,74,4.0,39.71165,-86.38115,$,46168
jrzviGPl4juyQxhr2SADtg,Taqueria Vargas #1,36,4.5,39.76543,-86.28804,$,46214
cq2zq3ItzUwvlzs_ugFpsQ,Iguana's Mexican Restaurant,102,3.5,39.71047,-86.38003,$,46168
6WJ-dFE9axF2o55NQWrNgA,Tinker Coffee,11,3.5,39.7149,-86.29749,,46241
ZrBnv7j-U7LSwcor8QpgsA,Farmer's Fridge,5,5.0,39.71466,-86.29822,,46241
zSDa7E6ifm5Ljcf8MP5vpg,Antojitos Puebla,25,4.5,39.75069,-86.25609,$,46241
LfbZwPNiLKnCUxRQAE2uWg,Tacos And Tequila ,117,3.5,39.78646,-86.24127,$$,46224
LgiAzhOqrzl95NNRLziH2A,3 Agaves Mexican Restaurant & Cantina,54,4.0,39.76425,-86.38396,,46123
MGiPQ9qyfrwQqjz889v9eA,Olive Garden Italian Restaurant,99,3.5,39.76319,-86.34143,$$,46123
sMXICZs-08mbJTbkCec_qA,Red Robin Gourmet Burgers and Brews,114,3.0,39.71347,-86.35412,$$,46168
qFMx3Z_8-X0_osgIJAoZVg,Gaucho's Fire - Food Truck,63,4.5,39.78006,-86.14374,$,46202
3_hoUO4wa-4mRUhMxDrXhw,Negrill Jamaican Restaurant Bar,34,4.5,39.78026,-86.22322,,46222
h_JaRjWqeU4lH2Mu0rMJfA,King Ribs BBQ,127,4.0,39.78745,-86.21256,$$,46222
qyKyefzlAFkbowBnT-edpA,La Guanaquita #2,17,4.5,39.76218,-86.29058,,46231
hA4zC8w3QdzCa3SKzhhNXA,Waffle House,54,3.5,39.72745,-86.24984,$,46241
TUpEcktoaIHfegZywmDbuw,Nonna's By So Italian,92,3.5,39.67794,-86.3704,$$,46168
_dZd3_GrQNPNKuP5Eame-Q,Stacks Pancake House & Grill,76,4.0,39.67335,-86.37182,$,46168
IhFFaTI75gkdZPebju8BKQ,Divine Bar B Cue,34,3.0,39.73274,-86.31615,$,46231
rlQ23V3h9tQ-ARz4KQisSQ,El Rodeo 20,42,3.5,39.67957,-86.29094,$$,46241
bLbVXtTS2d0dQtDogsbKYQ,"Chicago's Pizza With A Twist Plainfield, IN",41,4.0,39.71392,-86.368,$$,46168
7Iu6QFpZZrICmNQGD2zHuA,California Burger,90,4.0,39.78803,-86.21892,,46222
YVxHLvmPzTKvwg0xlNBb1w,Tropical Smoothie Cafe,21,4.5,39.76418,-86.33223,,46123
6gA9HJYYia2E8s39e5NdtA,Cooper's Hawk Winery & Restaurants,42,4.0,39.76337,-86.36758,$$,46123
RuryZJjwsbn5pbue-WWq_Q,QDOBA Mexican Eats,29,2.5,39.71492,-86.29732,$,46241
eEYHb69quBMjrLfZopExpw,Chick-fil-A,29,2.5,39.71491,-86.29764,$,46241
RVAlWERxmXX_J2fJpiGcmg,Mint Indian Cuisine,70,3.5,39.76411,-86.3422,,46123
bIHj86qpLyVSAhnNftMDuQ,El Paraiso,35,4.0,39.71796,-86.35308,$,46168
NIqLy5WxpHx1_rScNoROZw,Taqueria y Birrieria Aqui es Jalisco,26,4.5,39.78023,-86.25021,,46224
T3g6ORKRrHk0tFDv1PrVKQ,El Potro Mexican Restaurant Bar & Grill,46,4.0,39.71877,-86.35939,$,46168
MJ9FaB4y2jCyn1CU7Fnj2Q,Hirosaki,136,3.0,39.76397,-86.36044,$$,46123
DPU0cfGGyFwgW6LT3-FDwQ,The Coachman Restaurant And Lounge,131,3.5,39.67277,-86.36966,$$,46168
fix5sbGFzHUVDXpzhHctIA,Super Tortas,40,4.5,39.77444,-86.20502,$,46222
xM6ol795uOBMjt283e7ksQ,Taquria Mi Costa,29,4.5,39.76767,-86.18664,,46222
mXHaKrzfJqokpTFVEyfq6A,Burrito Joint,43,4.0,39.74994,-86.21575,$,46241
308RdGy1wy_cWjvkMzHBZQ,Mecca Restaurant,10,4.0,39.74958,-86.26932,$,46241
iD1j5TGvCznNI3YoeTa_4w,Denny's,35,2.5,39.69806,-86.265,$,46221
aoqEM6H2MTZrMgTHe5hbFQ,Happy Dragon,45,3.0,39.71808,-86.35949,$,46168
1JHPRGTHrrSIcKDGzsXddQ,Logan's Roadhouse,84,2.5,39.7144,-86.35463,$$,46168
N0BTWAVnYw3dj1tWYRHAZw,Penn Station,25,3.5,39.76541,-86.30735,$,46214
88mgNvPd6aCIYBpQmDY5GQ,El Rodeo,45,3.5,39.76358,-86.37877,$$,46123
m3r82W07SLeZD6UcxGUDDQ,Mickey & Bills Pizza,42,3.0,39.71847,-86.23034,$$,46241
8BirzueYUkA7IBtFr7swgw,Egg Roll King,18,4.0,39.75439,-86.24453,$,46241
YV-DAmOEGcc-hkCbCdFK2Q,Chicago Fish Chicken Gyro,15,4.0,39.66085,-86.3103,,46113
OYKN2rYfSgC5EZNJVzaBMg,The NY Slice,68,3.5,39.63365,-86.12075,$$,46142
VVXFMRT_8E1d3xk_GG24dw,Steak ’n Shake,49,2.5,39.74655,-86.26926,$,46241
MKQmptFtwXCulFY-sIVNvA,Penn Station East Coast Subs,25,4.0,39.69788,-86.36905,$$,46168
5hpvWfOEc62DCjedJYi9Fw,El Coqui Puertoriqueno,20,4.5,39.77422,-86.2063,,46222
2UTO8VmMZU7SqP3OL4u0Mg,Green District Salads,15,4.0,39.71263,-86.35829,,46168
DusxSc4n6WicPtUusm_N9Q,Honey Baked Ham Company,9,5.0,39.76432,-86.37974,$$,46123
iVfdVqHlAyZz5d5UAIdIKg,Mecca Market,7,4.0,39.74969,-86.26902,$$$$,46241
rz1xDgl7epuXNqT7k7eZdQ,The Bistro,7,4.0,39.72752,-86.25656,,46241
-BlhrfAM9jUF0nTMd_2FTQ,Greek's Pizzeria,28,3.5,39.76426,-86.34175,,46123
wMIKAWrfbL-Gq68JOQfzlQ,Sidelines Sports Pub,46,3.0,39.76235,-86.35666,$,46123
ZJCFuUb570QuL9_ERogjkA,Wings Etc,48,3.0,39.71139,-86.37685,$,46168
CpaCtUbaj4rXglg8604r4Q,QDOBA Mexican Eats,38,3.0,39.76457,-86.32807,$,46123
QoxQ8YBppreNDud1TVzR6Q,Goody's Restaurant,22,4.0,39.70886,-86.38,$,46168
hbAd5qPjTBI8VSe5YWCcqQ,Junior Fish & Chicken,21,3.5,39.77883,-86.28965,$,46214
fDCgLQkSI0BZuHTo5zHz8Q,Panera Bread,62,2.5,39.76321,-86.32571,$$,46231
ngr9J_vBd-QPba5gFlFSlQ,Chili's,40,3.0,39.71805,-86.35526,$$,46168
aSP0kuYW8d0Jyyjv7XSuDw,Pasquale's Pizza,29,4.0,39.78742,-86.22204,$,46222
IN2Ck-qET4fCVLh-9zVjxA,McAlister's Deli,46,3.0,39.70954,-86.38286,$,46168
q_EAD4WM77Dwy47VOjQUQg,O'Charley's Restaurant & Bar,64,3.0,39.64144,-86.33464,$$,46113
jaDwjhIkN0zjJZRRnP7Pcg,Vinny's Drive Bar,13,4.0,39.77604,-86.24989,,46224
2sICFAmJUB1iUMi8Qqhmfg,Akira,63,2.5,39.72153,-86.35214,$$,46168
hDiCHlTXKGUj1Yh4tq223w,Pasquales,27,3.0,39.71349,-86.23606,$$,46221
wLgcq5yYDG_xR7HghwTxpg,Carniceria El Ranchito,12,4.5,39.76314,-86.22002,$,46222
piwQeOk72AM3_RMqwuk0VA,O'Charley's Restaurant & Bar,95,2.5,39.7644,-86.33812,$$,46123
uPVKWy0VeMMHMJ0V87nMMw,Rolynos Original Pizza,33,3.5,39.77599,-86.24993,$$,46221
p7dn4kf-khGTPmWA8vVaBw,Jordans Fish and Chicken,10,3.5,39.74651,-86.27226,,46241
PKZNBOz1psgZrLwJfw99Mw,Jimmy John's,34,2.5,39.72888,-86.24978,$,46241
D71b7ktwXX3BwAY3-rk8fw,Panda Express,44,3.0,39.76399,-86.35171,$,46123
M9xwmvCVut-gbmtOgUxtug,QDOBA Mexican Eats,35,2.5,39.71739,-86.35676,$$,46168
KVh4_I676Pmxu9lzDMBfqQ,Heavy's Sports Cafe,12,4.5,39.64009,-86.33343,$$,46113
lwtlnZTEpd6bHZMLsgMTNg,Monical's Pizza,48,3.0,39.76246,-86.3571,$,46123
qaO4CqaLWYf1jjUVJ0pYyg,Waffle House,36,3.0,39.7633,-86.35752,$,46123
PGeEH6TXC9_LSUbh8gGSbw,Camden food,10,2.0,39.71619,-86.29887,$,46241
wtsLkNhtNWEwO4ejtt4Xjw,Honduras Express,12,4.0,39.75152,-86.25329,,46241
lra78vwjx7YDfkoblGurEA,Panera Bread,59,2.5,39.7142,-86.3562,$$,46168
1PAkjdZynQfcFQces7FNyA,Fazoli's,13,4.0,39.77967,-86.28661,$$,46214
1pBDcXDwWErYnI9mNBgtfg,Arby's,4,4.5,39.74377,-86.27856,$,46241
EmLkOtaLCMBWlG6yBcNmHw,RJ's MiniMart & Liquor Store,2,2.5,39.7356,-86.30243,,46231
fT0zsA9jwDpzZ0zhdfacyg,Bob Evans,22,2.0,39.6421,-86.33378,$,46113
rZVznzcoBnX2DOYwPdE5NA,Far-Out Fred's Food Truck,9,4.0,39.76691,-86.14996,$,46112
XIbojSyxyTMm7qwDgNi5cw,Las Salvadorenos El Angel,2,4.5,39.76567,-86.26261,,46224
QHiBlO_1_mkk80IrrKqpYw,Donatos Pizza,34,1.5,39.76442,-86.33903,$,46168
OQE4Zk-Cx3fpuCOd2VLMrA,La Ceiba,6,3.0,39.76569,-86.2626,$,46224
NXWt8tN88BL-hW0CrWVu8g,Hardee's,15,2.0,39.71024,-86.37939,$,46168
Joa_j0dxAxWIxhM7-OBJhQ,Papa Johns Pizza,7,3.0,39.66099,-86.31019,$,46113
LbNkUqZ1Fa5QRFo-PDMlUQ,Arby's,10,2.5,39.7634,-86.38362,$,46123
jcR-r84KHMwu_3AqdZZ7ew,Arby's,5,3.5,39.6739,-86.37189,$,46168
4yBncLTAiYMFB3iXF1wYKQ,Birrieria Andrade Estilo Jalisco,6,3.5,39.76582,-86.19796,$,46222
JCmIjZ7Kc8msVLYHhvaIPg,Sorianos Family Restaurant,5,3.5,39.76057,-86.22397,$,46241
n0USDLjWsgeb_rpNT3xtvQ,Papa Johns Pizza,11,2.5,39.75272,-86.24605,$,46241
XP-aqBkH2YAMRmdkVZ3HBg,Rally's,13,2.0,39.71646,-86.36178,$,46168
scL8UopKKkkm-QvSgdiD1g,Papa Johns Pizza,21,2.0,39.76547,-86.3065,$,46214
_IMk06w_06t5TX9CZsT6WQ,Papa Murphy's,4,3.5,39.71135,-86.37697,$$,46168
cwt49bwV66brLEFgZ--_3A,Mexican Restaurant Toluqueño #2,3,4.0,39.75995,-86.22601,,46241
OCNOgB_N26xbGyKvl8dEUg,Pizza Hut,17,2.0,39.71558,-86.36149,$,46168
SlmZJ-ZaDJs2UqSl5uPZgA,Las Tortugas Food Truck & Catering,9,5.0,40.04993,-86.13611,,46074
vsQNX6Ao_5JoOFoXDTGuUw,Mizu,3,3.0,39.71735,-86.3568,,46168
VK95HcsNexCYfrwc0X_BQA,Rally's,11,2.0,39.76009,-86.22553,$,46241
HU7QxiEzroSlA8TRJT4RWA,Arby's,2,3.5,39.71417,-86.23735,$,46221
WOzisvqLaoR0-JY8QRiDSQ,Shrimp & Wing Hut,3,4.0,39.70839,-86.26843,,46254
pwMejZZUizAZ4aOADafVPg,One World Market,406,4.5,39.91016,-86.07335,$$,46250
NTiPDvC99_yK0RY9ltnLgQ,Ale Emporium,918,4.0,39.91422,-86.07394,$$,46250
iiAbYMzeNhI9DZzlmMBVPQ,Petos,114,5.0,39.90764,-86.06464,$$,46250
uTEvgnFfZk6s-apf1j5Dnw,Bugambilias Mexican Cuisine,170,4.5,39.91177,-86.06948,$$,46250
-p1n0tJURpNW5vwM0dGBcw,Thai Taste,390,4.5,39.90419,-86.07715,$$,46250
CBrD7r4PTCAKc7sP_WsXmw,Harmony Poke & Bubble Tea,183,4.5,39.90662,-86.05856,$$,46250
b6_HDIygAfbG9SZWbZMD_g,Asaka Japanese Restaurant,310,4.5,39.9068,-86.05616,$$,46250
gyyFZAV39I_FaOUwslHWYw,Pho Tasty,217,4.0,39.90574,-86.06323,$$,46250
Xm3fazqrD-Fi4tVPlc4i6Q,Caplinger's Fresh Catch,753,4.5,39.89033,-86.04695,$$,46250
EUjrGTbA69NUnXifTBE43w,Korave,64,4.5,39.90946,-86.06386,$$,46037
t07Pof3RG7i-4DdZ5pYdaQ,CoreLife Eatery,332,4.5,39.9061,-86.09395,$$,46250
A4TqQ_8lBVjO5OvsrjB_mw,Capriotti's Sandwich Shop,152,4.0,39.90571,-86.07741,$,46250
Nf4J_jioIPkhvJqNG-nL7Q,Thai Orchid,265,4.0,39.90404,-86.04919,$$,46250
_m0mp3Wjcteysto6azQ9iA,Seasons 52,583,4.5,39.91296,-86.11202,$$,46240
2exX1yArmMuEtFpgO8JYqw,Charleston's,293,4.0,39.90454,-86.04832,$$,46250
9Ys1CvuL7GFwRdhudvWWfQ,Metro Diner,476,4.0,39.90938,-86.09862,$$,46240
h0z6-ExVdz-FkU02Dd4APw,A2Z Cafe,285,4.5,39.9255,-86.08989,$$,46240
iNiAJAtsbV5xOQGRtce-NQ,Cooper's Hawk Winery & Restaurant - Indianapolis,686,4.0,39.92636,-86.10168,$$,46240
BUPtFEuzN1KeB4erBi-ivA,Ruth's Cafe,441,4.0,39.91049,-86.10775,$$,46240
3zvXuLNed5Bvvl5l8OQbCA,Bonefish Grill,343,4.0,39.90607,-86.09297,$$,46250
2z1kSiZIk16f1uSD7jG9aw,Ramen Ray,474,4.0,39.88369,-86.07236,$$,46220
AsXEPZt2hFETVKwRPP8iUQ,Joella's Hot Chicken - Indianapolis,512,4.0,39.9264,-86.08995,$$,46240
Khm_ePcL7_uX42q2cg0Q0w,The Free Spirit,69,4.0,39.91171,-86.06117,$,46250
l0nAnGMDSGNSVGBaSNC25g,Thai Station Restaurant,183,4.5,39.91078,-86.10887,$$,46240
K9TfA6DBAxR2e7Doi6oGkA,California Burger,36,4.5,39.90573,-86.0641,,46250
OckZv5NmnUTOKQmNthPOHQ,Harry And Izzy's,421,4.0,39.90795,-86.09567,$$$,46240
eYoOM8C9mEpdZx_wAsqcug,First Watch,268,4.5,39.91084,-86.1091,$$,46240
PgPLpYOKrqHTh5tBG311Ng,Ocean Prime,342,4.0,39.91151,-86.10556,$$$,46240
g1y0pKT3L80JNjvobavoeg,Late Harvest Kitchen,300,4.5,39.91276,-86.10454,$$$,46240
IvcJaZdDDar1dYpiBzJq2w,Flamme Burger - Keystone,457,4.0,39.90881,-86.10688,$$,46240
5gIfmupQTP3Lk4wIgNfoEQ,Chao Vietnamese Street Food,319,4.0,39.92822,-86.02451,$$,46037
nC46s-L4KIcYQ_HmQAy9DQ,Juicy Seafood Indy - Castleton,80,4.0,39.91175,-86.06774,,46250
fLM3emFZM3NjUKysn5_yEw,Cumaco Arepa House,96,4.5,39.92788,-86.06582,,46250
ocKPT1sVYc8jDmDwibEzgg,Catello’s Italian Art Cuisine - Indianapolis,82,4.5,39.90426,-86.08795,,46250
KInoSyTm9ioQcY1RFQ4ISg,The District Tap,567,4.0,39.91054,-86.10258,$$,46240
ZxPnyLFm3ElCt52UIk4E9A,The Melting Pot,215,3.5,39.91289,-86.07199,$$$,46250
wB3kLruvx91OJeXKXiSxEA,Ichiban Noodles,143,4.0,39.9082,-86.04885,$$,46250
O9ejqcFW3qORrCjjYSVutQ,Hello Gyro,43,4.5,39.90492,-86.0522,,46250
3HkwNe9sUb3fxSEKrbwucQ,Wasabi On 82nd St Japanese Restaurant & Sushi Bar,191,3.5,39.90442,-86.08464,$$,46250
bg7WF23ODrnq3wO2JiSWbQ,Ugly Crab,51,4.0,39.90465,-86.06614,$$,46250
2iUVOG71MTTTkBf04-jVAA,Jasmine Thai,241,4.0,39.92608,-86.08718,$$,46240
GD-xqkOw3TV5LFk8j7ax_Q,Hyderabad House,78,4.0,39.91093,-86.07501,$$,46250
WiOSsV1BktMBQm2KOSm7SQ,Pancho's Taqueria and Mexican Restaurant,163,4.0,39.9284,-86.06465,$,46250
hMCJbE4NogBHmEZw70j6NA,Cafe Patachou,278,4.0,39.91404,-86.10598,$$,46240
hFfrCMOMVvhDwCTGCcs1aQ,Taziki's Mediterranean Cafe - Keystone Crossing,158,4.0,39.90706,-86.09686,$$,46250
qmJR2qGwuK-q_05gY2qu9A,Sushi Boss,153,4.5,39.91097,-86.10892,$,46240
L3Z-WvSvYXvTf-lzSTnxfg,Sangiovese Ristorante,209,4.5,39.91128,-86.11628,$$,46240
9AdqkHZTVTwGygpHY8NT3A,The Missing Brick,169,4.5,39.87288,-86.08042,$$,46220
_lRDriotIGmQBSwjOEcsNg,Chick-fil-A,35,4.5,39.90923,-86.06383,$,46250
aZhwXa17CKUuh7lF8wwFvQ,Kolache Factory,92,4.0,39.92807,-86.06566,$,46250
-B7E8MFb47FoGcp25lXgxw,Joe's Grille,37,4.0,39.90435,-86.05263,$,46250
cGsewW-9GdycDS3YT_eUMA,The Cheesecake Factory - Indianapolis,582,3.0,39.91446,-86.10972,$$,46240
q5AbgnNJdCEZBqImP3kOuw,Wolfies Grill - Fishers,147,4.0,39.92811,-86.03352,$$,46038
CUFPngz_OWQsh404FKjr0g,Uptown Cafe,70,4.5,39.87289,-86.08035,$,46220
