rating,review
4 star rating,"Continually unimpressed with the Detroit food scene.We waited around for 15 minutes before the busboy noticed us and told our server ""table 48! table 48!"" When we asked if he was our server, pretty sure he lied when he said ""no I'm not"" because he continued to serve us and never found our ""actual"" server.We asked for fries to snack on while we waited. They ended up bringing us the fries along with our meals. Guessing they forgot about the fries until then.The house burger was ok--not a ton of flavor. I tried the chicken sandwich as well--probably the blandest chicken sandwich I've ever eaten.Had to sniff some coffee beans when I got home to make sure I wasn't losing my sense of taste. Nope, it was just the food at Central Kitchen.Also, they add a 19% tip to the bill by default. Not a fan of that."
3 star rating,VERY RUDE STAFF. Don't waste your money on this business! Steer clear of this place.....
1 star rating,"We wandered into Central Kitchen + Bar over a weekend in Detroit and could not have been more pleased with our experience. The staff was spectacular and the food was out of this world.   They seated us in advance of our reservation, and we're clear about offerings in the off hours between lunch and dinner - which was helpful in planning our afternoon.  I can not overstate how amazing our food was during the dinner hour (steak frites and a Bolognese). Wish there were more stars available! Thank you for the warm welcome, the delicious dinner and the great throwback music."
5 star rating,"The entire staff earned this review. It's getting less and less common to be treated like you matter in restaurants  lately but that was not the case here at all. We had a party of 8 from brunch late Sunday afternoon and it was fantastic. Mimosa's, Bloody Mary, shrimp tacos ( hands down the best crispy shrimp taco I've had) salmon flatbread, burgers , cherry chocolate crepes, French toast, steak and eggs hash, power salad, fries...we had most of the menu including a caramel cheesecake and chocolate lava cake and all of it was top notch. Gotta give a special shout out to our server Alejandro. We all felt very valued by the great service. Hostesses and, of course the kitchen crew earned those 5 stars. Great experience all the way around. Be prepared, it's busy and it's pretty loud inside, can't say what it's like in the atrium. City garage is easy and close by."
5 star rating,"[This meal occurred pre-COVID]On my typical lunchtime wanderings (even in the dead of winter), I stumbled across this restaurant. Since I had a meeting to get to immediately after lunch, I was mindful to find a place that offered a quick option. The hostess assured me that their lunch service is quick. And it was.The menu is limited to a few broad categories: salads and soups, burgers, and tacos. There were also a few starters. Since I was watching my carbs, the burgers and tacos were out. Instead, I went with the salad. I like both beets and Brussels sprouts and was curious about salads where they were the main ingredients. However, the Ahi Tuna salad with avocado and edamame sounded more interesting.The portion was on the smaller side and had only a few ounces of raw tuna tossed in. I liked the variety in the ingredients: string beans, cashews, and wasabi peas. I should have ordered it without the crispy noodles - it was tough to eat around.Bar seating was uncomfortable."
3 star rating,we sat at the bar. We ordered a burger and fries and a salad and 2 drinks. It was overpriced forsure and the service was off. We asked for our bill and the bartender automatically put 20% for tip on our bill. I would have tipped 20% regardless but it was still very weird. I went there in the fall and it was much better but after this experience I won't be back for awhile
3 star rating,"Came here for a birthday brunch last weekend and I really enjoyed it! Pricing is fair for restaurants nowadays downtown and you do get a good portion of food. We had a party of 10 and service was great. Food was brought out honestly pretty quick. I just wish there were more options on the menu (for brunch at least). Saying that, there is something for everyone (vegans included, but it's just avocado toast). Just a heads up, parking is kind of a nightmare now. There are structures in the area, but if you're like me and refuse to pay a lot for parking, there is more street parking closer to Greektown/Saint Andrews. Just pay attention to signs!"
4 star rating,Haven't even sat down yet and i feel like i need to leave a review because the host Casey is the nicest person i have ever met and this was the friendliest person i have ever met. went above and beyond to let us in the bathroom and was just over the top while we waited. Nicest group of employees.
5 star rating,"Went with a friend to this place for the first time. Cool vibe. The music is a bit loud but you could still hear each other talk. We ordered 4 share plates. The calamari was very good. It had a twist done with snap peas, peppers, jalapeños, oranges, cashews, cilantro and sweet soy sauce glaze. Very good and some heat. Then we ordered steak tip and herb season fries. The steak tips were also unique. It had peppers, peanuts, edamame, scallions in a peanut sauce with cellophane noodles atop. Very good! And the fig pizza with Brussels sprouts, goat cheese, fig spread and balsamic was outstanding on a very thin crust. Service was excellent! Nice pours on the wine. I will go back. You can park in Detroit One parking lot and they will stamp your ticket for 2 hours of parking free."
3.5 star rating,"Food was AMAZING!Service could have been a bit more organized/and attentive, but food was INCREDIBLE!"
5 star rating,"My family and I went to Central Kitchen today, March 16 around 5:30pm. This was all our first time here and it was great! The service was perfect from our server Elizabeth! There was a slight misunderstanding with one person in our party and Cristy, but she came over and apologized as well as sent us two desserts. That definitely enhanced our experience because it shows they care about their customers and it's not just about the money. We ordered the calamari which was done different than what we normally eat, but it was DELICIOUS! We also had the House Burgers, Chicken Sandwiches, Shrimp Tacos and Refresher Course for a drink, for one person. It was definitely a great way to start off our Easter Weekend with family. We will for sure be back. Absolutely loved the food, service, and the atmosphere. Thank you. Thank you. Thank you!"
5 star rating,"They need to expand their brunch offering. I know, first world problems, but even a coney let's you customize your omelette. Atmosphere is ok. But too crowded for a relaxing experience. The auto gratuity is also annoying."
3 star rating,"Normally I love this place.  The aesthetics is very nice.  The food is good.  Majority of the staff are friendly.  But my last visit I encountered a very rude wait staff.  It was a very tall slim dark skin possibly gay man. I ordered a decent amount of food, but I must not have been eating fast enough for him, because he hovered over this counter that was directly behind me that sits up high (he was basically hovering over me) clicking his nails & his pen in my ears while I ate.  I looked behind me, looked him in the eyes & politely gave him the hint that it was annoying and hard to bare while I was eating.  He looked me dead in the eye, tapped even louder and said you ready for a box.  Mind you, I still had a full plate of food that I was eating.  Then he kept circling back (at least 4 times) asking me the same thing, ""ready for a box?"" & simultaneously going right back behind/over me clicking his nails and pen.  Idk, I just felt unwelcome & rushed."
4 star rating,"Came today for brunch around 12:30. It was fairly busy. My group of four all ordered mimosas for $12 each with every additional pour for $0.25. That's a steal I like! Note: you can only have five pours. I was going to order the plum + burrata but they were out of plums and were using nectarines as a substitute. So I ordered the ahi tuna instead. Yes, it was good. But $16 good? No. It was way too small and I was still hungry after I left. The vegetable poutine was really flavorful but also a small portion. My friend said the wings + waffle were great. And the central burger was huge and looked amazing. I should have gotten that. Why 3 stars? Small portions, slow service, and my waitress kind of had an attitude. I'd come back but maybe at an earlier time for faster service."
3 star rating,"Great food, great drinks, and great service. I can say no complaints besides they don't have a brunch menu Monday to Friday, which was a buzz kill, since my friend wanted eggs. However, the bottomless mimosas and fig flatbread were the bomb.com"
4 star rating,"Came here for brunch and food was decent (got the turkey omelette), got mimosas they weren't bottomless but got about 4 glasses which still did the job. Sat outside on the heated patio which was the best part and made up for the not so exceptional food. Extra star for ambience and great location. I'd still come again"
4 star rating,"We came here for brunch on Saturday. I ordered a drink, The Last Word. OMG the drink is hideous. My husband ordered the old-fashioned it was good. For brunch we ordered The chef special omelette which was tasteless. Frankly the best part of it was the two little pieces of toast. My husband said his avocado toast was good, not great, and my daughter and granddaughter both enjoyed the chocolate cherry crêpes they split. In general this is probably a fine restaurant, I got horrible food and a horrible drink but everyone else was relatively happy with their food. The reason I gave three stars out of five is the bad food and the fact the waiter never asked me how everything was. Because frankly I would have sent drink and the food back."
3 star rating,"I was wandering around downtown the other night just enjoying the vibe and snapping photos when I decided that I wanted a bite to eat. Where to go? Well, the first place I came upon was right here. I'd never been before, so I figured I'd check it out.I'm glad I did.I sat at the bar and ordered a cold beer and perused the menu. Lots of great sounding choices, but I spotted one of my favorites - shrimp and grits - so of course I had to order that. Omg. It was fantastic! Huge shrimp in a delicious, spicy sauce atop perfectly cooked grits. I'm still thinking about that meal, it was so good. The service was excellent, and the atmosphere is casual and laid back. You get all the stars, Central Kitchen. I can't wait to come back."
5 star rating,"This is a lovely place. I had a little brunch here with a friend and it was nice. I tried the salmon salad (I'm pretty sure it's not on the menu) and we had a bottle of champagne with a side of orange juice ;) Portions are good, my friend couldn't finish their plate. And the salad was tasty, and light. Service was okay, she seemed friendly enough. Wish we had sat on the patio but they were super busy so they didn't have space. Make sure you make a reservation! This place gets busy on the weekends for brunch."
5 star rating,The manager Christy treated us soooo well! She was such a sweet heart and when we had an issue she corrected it and just made my experience 10 times better. I got the Buttermilk Fried Chicken sandwich and it was so good! 10/10 You must come here!
3.5 star rating,"I had an excellent lunch and experience here today!First of all, staff/service was phenomenal.  We had Victoria for waitstaff but everyone we encountered was friendly.  I was surprised how laid back and comfortable the vibe was. Love!So check out my pic of the buttermilk fried chicken burger because that is AMAZING.  And I ordered the Brussels sprout salad which is FULL of the most wonderful chunks of thick bacon.On a beautiful day, sitting outside here cannot be beat."
5 star rating,I've come to this restaurant 3 times and it just gets better and better! The waiters are amazing and go the extra mile for guests. The food is top notch - almost cried eating the truffle fries. And the atmosphere is incredible. 10/10 recommend!!
5 star rating,"central has a great ambience and is located in the heart of detroit. parking can definitely be challenging but it is worth it. the staff are friendly and typical american dishes are tasty. they also have an incredible, inexpensive happy hour on weekdays that is a great deal!"
4 star rating,"Nice spot hip vibe. We had to wait a tad even with reservations. However the food (calamari, steak and fries with aus jus) were definitely worth the wait!Upcoming reservations!"
5 star rating,This place has a great atmosphere with outstanding food to match! Have been here a couple times and the service is always great. Drinks are exceptional as well. I suggest the Detroit burger but you can't go wrong with anything here.
5 star rating,Absolutely fantastic experience. Angie was wonderful and we felt taken care of the entire time we were here!!! Overall fantastic service and the perfect place for Sunday brunch and mimosas.
5 star rating,"Great after work Spot We stopped by here while walking one day and decided to grab something to eat. The ambiance was nice, didnt take us long to grab a seat had a nice relaxed feel to it, spacious and nice inside the drinks were really good"
5 star rating,"SUPERB!!! I love everything about this place, the service, the food and the drinks are all great! This was my second time coming and it was another great time. I love the cute little outside covered patio but please know that you can't do happy hour food on the outside patio only happy hours drinks(I think I got that right). This place offers a nice diverse crowd which is so nice to see in Detroit. The staff including the bus boys were super nice and friendly. I tried the Kentucky Mule cocktail...so tasty!! I also had the fries and parmesan wings, my friend had the calamari and all were very good and hot!Parking is a struggle but that is becoming the norm around downtown but that gives you more of an opportunity to walk around and check out other new spots in the area."
5 star rating,"I went here with my wife yesterday for a late dinner. I will preface this review by mentioning that there was some type of event at Campus Martius last night that may have affected service and how busy they were. The absolute first thing I noticed was how LOUD everything was - the music, the conversation, the ambient noise. I don't recall it being that loud the last time I was there. I did ask our server to see if they could turn the music down a smidge and I believe that he may have had some success, as things did improve throughout the course of our meal. I might request to be seated farther from the bar next time. Our server, Alejandro, was an absolute dear, joking around with us and telling us how much he liked what we ordered. We agreed with him that the creamy, brie-like cheese on their cheese plate was far and away the most delicious of the cheeses. (Other than that, I'd say that the cheese plate was just A-okay - the olives weren't very fresh and the manchego was bland). We thoroughly enjoyed our cocktails, the Last Word and Suburban Anxiety. Both were balanced and came out promptly. My wife had the Detroit burger, which she said was good (and filling). The chips it came with were under salted but had great texture. I had the plum and burrata salad and loved it - I don't think I've ever had plums and arugula together and I'm so glad I tried it! We also got the chocolate lava cake, Alejandro's favorite dessert, and it was fantastic. The vanilla gelato was especially good. (The whipped cream on the side was a bit bland and too heavy- it seemed as though they added a stabilizer of some kind). Another note: because I don't eat red meat and the menu is a little burger-heavy, I asked if an Impossible patty can be substituted (they do have an appetizer that uses an Impossible product). I guess there is not a way for them to do that right now. They do have a turkey burger and also a vegan taco option."
4 star rating,"I'm vegan, I used to go for their impossible lettuce wrap.  Was soooo good.  They took it off the menu, all they have is a bland no tasting cauliflower taco dish (2 come in the entire).  It's horrible.  I wouldn't go there if you are vegan or vegetarian except for fries, drink, and ambience.  You can tell no one their who cooks or is an owner or investor at that establishment is vegan.  All other dishes look delightful, like they put their foot in it (in a good way).  They just wanted to put something vegetarian on the menu to satisfy that eating preference.  Long winded, but all in all... the cauliflower taco's are trash.  Bill came to $30 for the taco dish and fries.  I'll go back if they bring back the impossible."
3.5 star rating,"Been here many times and I want to love this place.  It's disappointing.  I had the beef tips and calamari, both were overpowering with season to the point we could not eat it.  The tuna salad was just ok at best.  Great location but I won't be coming back."
2 star rating,Celebrated my birthday here this past weekend. I made reservations and they offered outdoor dining as you make your reservations. That was nice because we aren't excited about indoor dining just yet. AMEX called to inquire if they could group me and my friends reservations. They obliged. Another kudos!! Service was great! Our waiter gave us a complimentary bottle of champagne..... Kudos again!! Now to the food.... my tuna tartare was disgusting and the avocado toast was slimy.  But others had great dishes so I was able to find some good eats despite my bad choices. I heard the Buffalo omelet was delicious as were the fries. I'd definitely recommend it! Great times had by everyone!!
4 star rating,"First time going to brunch here this weekend! Loved their Mimosa deal... Got the house burger, the Mediterranean chicken wings (note: there's olives and feta) and the turkey burger! The ambience  was amazing and staff was so nice! I will definitely be returning as I had so much fun with my girls there!"
5 star rating,"Definitely a fan of the Central Kitchen. We went here very late on Saturday night. We were able to get a table quickly and we were both  happy that the kitchen was still open. I ordered the Central burger and it was very delicious. This entree also came with chips and a pickle. Service was polite and they were able to get the orders out in a timely manner. Prices were on high side, but when it's late and you want good food this is a good spot to try."
4 star rating,"Some of the worst service I have ever experienced when dining out. Came with a group of 4 for brunch and waited 20 minutes at a table to put in an order for food, barely saw our waiter after that and still ended up being charged incorrectly. FYI to everyone that gratuity is included regardless of your party size-- I'm assuming this explains the service being less than satisfactory. Food was decent but would probably only ever return for the $0.25 mimosa refills."
2 star rating,"I returned for lunch and tried more food this time. Everything was fresh and yummy. A few of us started with their onion soup which was hot, savory and delicious. We also tried the calamari, which sounds weird but is really good. Perfectly cooked, sweet and spicy.  Others ordered burgers and salads which they reported as being good. I had the fig flatbread which was very yummy. A crispy almost tortilla-like flatbread with a sweet balsamic figgy glaze, cheese and fried brussels sprouts leaves. Perfectly balanced.Quick service at lunch rush; we'll be back!"
4 star rating,"This is my 3rd time here, first time tasting the food. I had the veggie tacos which were very fresh and tasty, but needed salt and a bit of lime. The restaurant is beautiful, central to downtown, and has a great patio space. Love it. Old school Detroit photo murals on the walls, large wooden bar, gray, fancy lighting.Service is great and there is space at the bar for couples and singles on their lunch break. Small menu but interesting. Will return."
4 star rating,"Really cool place in downtown if you ever just want a burger and a good drink! Love the food and atmosphere, just a little loud inside since they have a dj on the weekend!"
4 star rating,First time here and have heard mixed reviews. Was invited for a work lunch and was very pleased. They don't take reservations which can be a problem but get there early and they accommodate. The service was great being we had a large group. Very attentive! I had buttermilk fried chicken and it was outstanding! Perfectly cooked and a great combination of dressing for the sandwich. The table got fries which are huge and the calamari was unique and flavorful. I say put it on your list.
5 star rating,Loved this place. Visited for brunch on Sunday afternoon. Mimosas were flowing with .25 refills. Ordered the burger and my dining mate and i shared the French toast. The burger was great but That French toast was unbelievable. Tasted like a churros with hazelnut sauce. Omg! Delish. I also tasted the pork belly hash. It just doesn't seem like you can go wrong. I can't wait to go back.
5 star rating,"Some friends and I went here right before a concert.  I really liked the decor, the atmosphere; had a really nice feel to it.  We ordered quite a few menu items here. The craft drinks were good and the food was decent.  The menu is pretty overpriced for what you get.  The wings aren't good; don't bother.  However, the salad with pomegranates in it was delicious; chicken very dry.  The service was excellent.  Would I make this place a stop that I had to frequent again and again.. probably not."
3.5 star rating,Used to think the burger was the best in the city but came in with a group and we all agreed they were just okay. The fries however are still delicious. I guess we have to blame COVID. It ruins everything!
4 star rating,"I'll be back! Had to wait a few minutes even with reservations but they were busy on a Sunday for brunch. We had mimosas, calamari, fries, chicken and waffles. Everything was GREAT. Good service, was a little slow but it was expected. Our drinks were always full so no complaints. Definitely understand why they're so busy!!"
5 star rating,Good food and atmosphere. It is nice that they have a small patio to use. Hand sanitizer and blankets at each table. I noticed blankets being changed between guests. My food was good and the mimosas were refillable!  Win win.
4 star rating,"My husband and I had a fantastic dinner experience here. He had the House Burger and I had the salmon. The salmon was in a green curry with a few noodles and nice veggies--especially the cool mushrooms. It had a bit of a kick, but the flavor was outstanding. Hubby said it was one of the best burgers he's had. Very gourmet. We also had a plate of wings that came out piping hot. They were fried perfectly, and we loved the taste.   Our side of fries seasoned with rosemary and thyme were tasty and crisp. Even though we arrived looking like bums because we were in the midst of moving, everyone who worked there was friendly toward us. Our waiter was a 10!  He knew the menu and helped us make our selections. He checked on us without being intrusive. The chef brought our food to the table.   She is to be commended. Everything was excellent. We were able to sit ""outside"" on the patio that had those zip up plastic sides.   Everyone working there had on face coverings, and they took our temperature when we entered."
5 star rating,I went to Detroit for a wedding and the next morning I came here to meet up with my friend from college. This place was highly recommended and the ambiance is great. The berry sangria was so good and the service was fast. I'll definitely be visiting The next time I'm in Michigan.
5 star rating,"I came here after work one evening, excited for happy hour.Parking: I get it, it's downtown detroit. But this wasn't great. It's a ~5 minute walk to the closest garage, and then that's at least 10$. So be prepared. If you work downtown and can walk/Uber, maybe do that. Pros:- Ambiance was chill and modern. Definitely modern and upscale. A good place for a work event or a dinner with friends. - Service: Even though it was busy, our server did a great job. She checked on us frequently. Food came in a timely fashion. We did get carded, which was a little weird at our age, but whatever.Food was solid. I got the buttermilk chicken sandwich, and we started with appetizers. Food was nothing to write home about, but definitely a safe choice and nothing was wrong with it. Happy hour appetizers are only at the bar or high top tables. But they only have 2-seater high tops. So basically if you're in a group, you can only get happy hour drinks. Happy hour list had some solid wines. Overall, good experience. I'll keep it on my list for the future."
4 star rating,"Great location, beautiful interior, and good food.Was our first time coming to Central Kitchen + Bar since it opened and was happy that when we got there, we were able to be seated outside even though we didn't have a reservation. It did take a while for someone to notice us, but once she did, it was fine. We never did get any water for the table, though despite asking several times for water.For drinks, I ordered a Refresher Course drink which was made of: Gypsy vodka, St. Germaine, Aperol and lemon. It was so refreshing and not too strong. I enjoyed it very much. For dinner, my friend and I split two entrees: The vegetarian tacos, which were delicious! Two tacos that were filled with blackened roasted cauliflower, avocado, sweet pepper cream, chayote slaw and cotija cheese. It came with chips and salsa verde. We also split the kale salad without prosciutto which had roasted red pepper, white beans, gruyere and a vinaigrette. Both dishes were really great and we were stuffed upon leaving.Overall, very cool space, but the food was good, drinks were good and the items weren't too expensive for what you got. I dock points for service, but at least we could sit outside and were seated immediately even though we didn't have a reservation which is recommended."
3 star rating,"My two biggest complaints: The noise level here is off the charts, it's so loud and in the summer they keep the windows open even if it's really hot out. There was no circulation at all when we went and almost difficult to breathe. Other than that, the atmosphere is really nice and the food was good.The Brussel sprout flatbread, calamari, fries, veggie tacos and fried ice cream were all my favorites of the night. I thought the Mediterranean flatbread, scallops, Parm wings, salmon and bacon Mac needed some help though. The flavor profiles of those dishes weren't well balanced in my opinion."
3 star rating,"If you're looking for a modern, instagramable and trendy place to try in Detroit, this is your place. It's great for brunch dates or a date night out. Came here with the girls for their Saturday morning mimosa special and had a great time! Usually this place is pretty busy and it can be difficult to grab a seat although it only took about five minutes for us this time. Hostess's and wait staff tend to be on the slower side here or at least every time I've came. It's not the place to grab a quick bite. But it's all on the inside anesthetically pleasing so it's all worth it for the ambiance.  We ordered the yogurt parfait, their brunch menu burger and order of fries. I would highly recommend getting their fries! Super yummy, has a little bit of spice to it that accented with their herbs. It comes with a garlic aioli and another sauce that has a peppery kick to it. Super yummy and enjoyable. Easily split between three people!I'm a big burger gal and this was delightful! It came with crispy fried pickles, thin sliced tomatoes, lettuce, American cheese, and bistro sauce on a fluffy brioche bun. I asked for a side of the garlic aioli to go with it, so good! It's officially in my top 20 favorite burgers. The yogurt parfait was a lot, it was a little too much. It came with a side of fruit that was fresh and sweet. But inside the yogurt had dried raisins, tangerines, mixed nuts that was primarily the inside of sunflower seeds and honey. I wish we could have customized it ourselves. No parking, you'll have to find a street spot or a garage nearby. Right by Cadillac square means this place is busy and around a high traffic area. I honestly have never minded that though, it's a nice chance to walk around downtown. The area it's in is safe and protected by security often. It's a place I'd go to once or twice but after that you've almost done it all."
3 star rating,"I'll never go back to this place. My friend and I went last night for a quick bite and some drinks. We ordered at about 8:45. We didn't want to hassle anyone so we waited to ask the status of our food. At 9:45, she told us that she FORGOT to put our food in. They didn't offer to take care of the bill. The manager never showed their face. The server then comes by and asks to give us a dessert or a drink. We choose the drink. We waited another 20 mins. She never came back. We asked about the drink and she said ""Unfortunately, my manger will only approve a free dessert"". So, I asked for the manager. The server then comes back with the drinks, on the house. I don't believe that the manager was ever told of the situation. What a shame!  I swear there are so many other places with great service downtown and this isn't one of them. Go elsewhere. The hostess was even standoffish. I don't like patronizing places like this! Never again. Don't go!"
3.5 star rating,"First time coming here was this evening. It was a Saturday evening Not super busy as a few big tables left as soon as we got there. The decor is very nice until you look up to the ceiling. Not Good At All, Huge holes all over the place and lots of white tape. Nor to the food and service. Service was mediocre at best. He may have came to the table 3 times. I ordered and finished my drink and had to wait for ever for another one. The Calamari was good, could have had less breading. The Parm wings left a bad aftertaste. As my dinner was the filet. I ordered it medium and you can see in the picture it was still attached to the cow."
2 star rating,"What A great little place in downtown Detroit. We headed out for a late lunch following an investment class we were assisting with.  We always ask for locals recommendations.It was located inside of the main level of a hotel, but actually had its own entrance. The staff came right over to greet us and answer the 500 questions we had about the menu. We started off with a drink and then place your orders. We all try to get different things so we can taste each other's meals!I ordered the avocado toast by recommendation of the server.  The serving was enormous!!!!!  It was lightly toasted bread with avocado on top. On top of that was some greenery, well a lot. To top all that off was a sunny side up egg, per my request. I ordered a side of potatoes to go with it. Avocados are new to my personal preferred list and I was super surprised at how well they put this together. The potatoes are also extremely yummy.Our experience was awesome. All the stuff is great. Multiple servers checked on us. Everything was clean.Con:  There was only one unisex bathroom at the entrance, however you could take the key card and go into the hotel walk around the hallway and use their restroom."
4 star rating,"What an amazing place to go to in downtown Detroit. I was in town, helping with the class, and our tradition is to let her hair down afterwards. One of our friends was a local and made several recommendations. We conferred with Yelp and all agree that this was a place to go. I opted for An avocado toast.   It was huge!! It was so tasty. Others in our group went for the traditional burger. This was a huge size as well. We then opted for the small potato thing as a side. It was equally amazing and tasty. The staff was very helpful and help explain the different menu items to us. Everything was clean and we were full when we left."
5 star rating,"I was impressed yesterday with their vegetarian selections! My girlfriend and I ordered the lettuce wraps and the Veggie Tacos. They were surprisingly delicious and had lots of flavor. Central is in a great location; right by Campus Martius, with ample parking during the weekdays.We will definitely be back again soon, thank you!"
5 star rating,Great drinks!! Calamari was excellent. Could use a bigger menu! Great service though. The set up and vibe are niceAs well!French fries dips were really good too!
4 star rating,"Chef Christina put her foot in this special dish!!! She prepared the best lobster grilled cheese that I have ever eaten. Fingers crossed that this dish becomes a signature staple at Central! There was just the right amount of butter gracing the grilled toast, a tasty blend of cheeses that didn't not drown out the chunks of lobster meat packed into this heaven sent sandwich. There was also a nice mixed green salad with in house made vinaigrette dressing paired with this lobster grilled cheese. Our Old Fashion cocktails were well blended and stiff - just like they should be."
5 star rating,"So this place wasn't bad, just not worth the cost. Ambiance--trendy but not too bougie. Surprisingly small location tho. Service was decent. The drinks were most definitely the best part --I'm not give a whiskey person but the Day for Remembrance was delicious and probably the best drink. Hot in the city was the jalapeño tequila drink and was quite spicy. Food was all just okay--calamari was pretty good but the entrees were just average, nothing to get too excited about. I had the trout, also tried the steak and salmon. Again all decent. Overall would come back for a few drinks and apps, but not necessarily for dinner. Also better for smaller groups."
3 star rating,Great spot for a weekend Brunch!  The restaurant is unique with an industrial flare.  The menu offers a variety of interesting options and my favorite part....the bottomless mimosas! The waitstaff are friendly and very accommodating to patrons.  We enjoyed our meals and plan to come back for the dinner menu.  Parking on Congress Garage can be validated for up to 2 Hours.
4 star rating,"Came here last night for a friend's work outing! Altogether, there were about 20 of us for dinner - a larger group for this restaurant definitely - and we sat in the ""outside"" covered patio area of the restaurant. Prior to this outing I have been to Central for just a night cap. First of all the place is beautiful - very pleasing in terms of everything from decor to vibe. Central is overall cozy without feeling stuffy or cramped.Service was excellent, our server(s) were accommodating and genuine. All of the staff we worked with were great with our larger group - and both drink and menu selections were described by our server with ease. I wish I could remember the names of the people that took care of us, but our ""main"" server was a younger gentleman with a great smile. The woman that was working with him for our party was also very personable, and just as friendly and accommodating. It kinda felt like we were the only people at the restaurant, despite the fact that the restaurant was definitely busy - which I just can't help but love. Food was great, cocktails were timely with an excellent pour - and seating for us was comfortable. I have to compliment the hostess as well! She greeted us with a genuine smile and was very attentive. I went to find the restroom at one point while I was here and without even having to ask, she immediately informed me that the room was occupied and directed me with a key to an alternative bathroom. She was warm and kind in her mannerisms and overall pleasant to speak with.Unfortunately, I have encountered hosts/hostesses (or even just staff in general) in establishments where you can practically ""feel"" how much they *don't* want to be there - for one reason or another. I am well aware of how difficult it can be to not only staff, but also retain employees in any dining establishment, and it's a great feeling as a patron to feel as though you are the priority as opposed to a burden, and to ""hear"" a smile in conversation. For me, it's the little things that make the experience, and your staff is excellent! Thank you for accommodating us so well! Would definitely recommend."
