date,rating,review
8/7/2018,2 star rating,Ok... let me start off by saying i had this place bookmarked for the LONGEST and its right down the street from my parents house.  So why havent i been?  Unfortunately im glad i did take long because i wasnt impressed at all.  I had cousin coming from Texas and i wanted to show him a good low key spot; as well a little history to take back home.  This time i was unable to get to brag about the spot - everyone raved about the food being so good but why did it taste like nothing was seasoned at all.  I ordered 6 wings with two sides and macaroni and cheese and French fries because I was playing it safe all for $13; my cousin ordered 6 wings with two sides macaroni and cheese and dressing for $13 as well; my mom ordered meatloaf with two sides yams and collard greens but the price is unknown.  At least she was happy with her food but clearly I will highly suggest everyone to skip the wings and the macaroni and cheese.Another reason that put a bad taste in my mouth was the seating area - yes I understand the location is small inside but don't fit three grown and healthy adults at a small table fitted for two.  I asked the sitting person why couldn't we split up and he said the table we were sitting that could hold five people which okay if they weren't eating and or drinking then sure yes five people could sit but that wasn't the case for us.  Since I had to pay $10 for cover charge per person I feel that we could get a bigger table with no problem which we end up having to do but without backing down and putting up a fight basically.So let me at least ended on a positive note the music was good and the drinks were good that's pretty much it.  Parking is $3.Happy eating!!!
6/29/2019,3 star rating,This has been on my list to try. I placed an order over the phone. I ordered the 6 piece chicken dinner with mac and cheese and a side greens. The inside is very small. It made me feel uncomfortable. The greens were good without adding any hot sauce. The chicken was fresh but it did not have any seasoning. The mac and cheese didn't taste like much. The service i received was pretty fast.
4/17/2018,4 star rating,"Bakers is a classic Detroit jazz venue-- arguably THE classic Detroit venue- where a vibrant roster of bands and performers grace the stage more nights a week than not. It's a great, cozy place to go with friends or family, on a date, or, if you can swing it, with modest-sized groups.My first time in here was for a show that had to be cancelled at the last minute because of some sort of emergency with one of the performers. They profusely apologized to us (though we hadn't even known there was a show) and ended up producing a spectacular karaoke show-- like, people singing that I would actually pay money to see *in general*, let alone on an off night for karaoke. Every band I've seen is truly stellar!Pro tip: Avoid paying for parking and just park across the street. Or park across 8 Mile and walk. Sheesh!I subtract one star because the food and drink options aren't all fantastic and are generally pretty spendy. The Bakers Lemonade, a mainstay of the establishment, is not a bargain cocktail, but it's also really *the only cocktail you need all night, especially if you are operating a motor vehicle*. The food isn't anything to write home about and it's also pretty spendy, but it's still good."
2/17/2019,4 star rating,"Enjoyed a nice soul food dinner with my honey. I ordered the chicken wing dinner with Mac & Cheese and Collard Greens, my bf ordered the chicken wing dinner with Yams and Mac & Cheese and we ordered 3 addt'l sides - black eyed peas over rice, green beans and mashed potatoes and gravy. Pros: The food was good overall and was piping hot and tasted fresh. The Mac & Cheese, Yams and Collard Greens were TOP NOTCH!! The environment was nice and they played nice jazz music. There's live entertainment if you dine in on Saturday nights around 8pm, but you will have to pay a $15 cover fee. Cons: I don't think it's fair for customers dining in to pay a $15 cover fee - maybe more suited for the customers who only order drinks vs. dinner. Also, we were seated at a table of 8 with another couple because the smaller tables (with more comfortable seating) were reserved. By the time we left more than half of those tables were still empty, so I was a bit annoyed that we weren't seated there - would've def made our first experience better. The chicken seasonings were a little bland for our liking, but hot sauce did the trick. The black eyes peas over rice weren't seasoned well at all and the mashed potatoes and gravy were cold. Overall the food and experience was great, we will definitely give it another try the next time we're in Detroit."
8/11/2021,5 star rating,Had a wonderful time here! Great place to listen to Jazz and have a meal and drinks. Food was delicious. We will be returning.
7/30/2020,1 star rating,I went on my birthday. I love jazz and I wanted to have fun and enjoy a relaxing night with my family. We set reservation and the music was good but when it was time to order they ran out of food so only 2 in my party was able to eat. And we all payed full price to be there. To make us happy the owner tried to give my party free drinks which only me and my sister was drinkers so still a waste of money. Worse experience ever. I ended up eating Mc Donalds.
8/19/2020,1 star rating,"First, they were out of fries, then they were out of the alcohol I wanted and told me 30 mins later. They told us that they ran out of tilapia..40 mins after ordering it. You can tell the mashed potatoes were sitting for a while when they arrived. By this time we still didn't have our drinks...my drink ended up being fine, but my boyfriend's $5 coke was flat. We just heard this place was fantastic from so many people, so this was a huge let down. I'm very disappointed."
5/13/2018,3 star rating,"Came here for the first time with my husband and mother in law to celebrate mother's day. Sat down for an hour and  we were still waiting for the food (It did take them a long time to take our order). Happened to be the same time the band was taking a break so really nothing was going on. Not feeling much about the band and the singer at first. Not sure why, I have been to multiple jazz bars. It was around 6pm and all of a sudden a fight broke out. At first I thought it was just a louder conversation happening on the other side of the lounge, then my husband told me it was a fight. The band kept their cool and they turned up the volume. The situation got settled real quick. Ahh.....then they added the trumpet and the flute to the mix. That what missing. Food finally came after an hour and half after we sat down. My suggestion to anyone thinking about coming here is to give couple of hours before u anticipate to eat, otherwise you will be hungry for a while. Food was alright. My mother in law said her food was not hot and my catfish was too salty. My husband's baked chicken was the best. I love the collard green too. Overall, decent experience on the pricy side. I would come for the music again but may consider just ordering drinks."
3/15/2021,1 star rating,"Baker's Key Board Lounge is a Jazz Lounge in DETROIT and they choose to sale Food.  The owners or manager need to step up their game plan for selling food. The bad attitudes, the incompetency, the unprofessionalism that the manager and staff projects is one of the main reasons Black people have a problem patronizing black businesses are because of some of these reasons. After ordering over $150 worth of food in a timely manner, and when I go to pick it up, nobody knows anything about my order, they wanted me to reorder hell no to a reorder, I get no apology from management. The quality of food has gone down tremendously since juanita is longer there. I will never order food there again or patronize this place. It's 2021. Get it together or let someone who knows how to run a business run it. Get your attitudes right. Baker's was ran better than this 24 years ago. So disappointed."
5/17/2020,2 star rating,Wanted soul food. Remembered how surprisingly good this was many years ago and decided it couldnt hurt........  and i mean i guess it got the job done but overall was not good. I got a catfish dinner with cabbage and mac and cheese. $18. It included a piece of cornbread too. There was 2 pieces of fish which was okay tasted more like tilapia but what do i know. The sides were smaller portions. Cabbage had absolutely no seasoning i literally waited to get home (1 hr) to season it in order to eat. The mac and cheese had a sharp cheddar flavor and that was it. Definitely remembered it being amazing last time. No exaggeration. But no Wont be back. The cornbread was good though.
8/11/2015,4 star rating,"""The clock's run out, time's up, over, bloah!  Snap back to reality--oh, there goes gravity!"" EminemYup, I'm throwing it way back to 8 Mile!  It was driving to Bakers that I drove by THE notorious 8 Mile Road.   As made mainstream by Eminem, this road separates the rich from the poor.  Alas, my light bulb moment and my 8th grade self sighed, ""ah ha""...a decade after the movie was released...    Coincidentally, this was my road to transition from undergrad into grad school--I was in town for my University of Detroit, Mercy interview, and they were one of the first schools to admit me into the program.  Even though I am no Stan, I like to think that this road and this lounge does hold a special place in my heart (along with Marshall, just kidding!).My undergrad friend Jas and I drove to Bakers while Ed Stone was performing.  Bakers Keyboard Lounge carries with it a lot of history being the oldest jazz club in the USA, in the heart of Detroit.  This lounge is like the city in its decrepit way.  The outside--dark with worn down signs and its flickering lights; the inside--colorful yet dark, its main light source: candles.Food's a steal here and the entree portions will feed an entire family.  Food was GOOD SOUTHERN AWESOMENESS.  It was so soulful, it made us praise the Lord for we are unworthy to accept such grace.  hahaha, I kid, I kid.  Jas got the fried catfish dinner with potato salad and mac n cheese ($12.75), and I got the full rack BBQ rib dinner with fries and mac n cheese ($15).  Both entrees with sides were delicious and I could only fill up on 1/5th of my ribs before I KO'd.  My entree still looked whole...that's how GIGANTIC the portions were.  My deepest regret was not ordering the fried chicken...oh, I soooo should have.  I had a rib phase at the time, but how does one not order FRIED CHICKEN when going for soul food!?Service was subpar.  We got our food in and out quickly, but our waitress didn't want anything to do with us.  She didn't answer when asked for recommendations, she dropped off the check and stood there waiting for us to pay before she would leave.  When we got the hint, we paid with cash.  She immediately picked up the receipt and money, she counted it in front of us, and asked if the rest was for her.  Maybe it's a Detroit thing, but that was weird to us.Overall, I can't wait to come back next time I visit Motor City.  I highly recommend anything from the menu and to not come here expecting good service or a renovated establishment."
1/2/2018,4 star rating,"Oldie but goodie!This spot has been around literally Forever....and my recent visit reminded me of why.  Went with a group of 11 for lunch so there wasn't much of a crowd.  We were able to get a table right away.   On the lunch menu, the had quite a few options under $10 which was great.   Items ordered by our group included, fried pork chops , chicken wings, meatloaf, turkey and dressing, tilapia, and catfish.   Everyone was pleased with their meals.  There is not live music at lunch, but food was delish."
3/6/2020,2 star rating,Great music and entertainment but the staff needs some serious work! Rude! I was told over the phone they didn't have time to prepare what I wanted(smothered turkey chops) and that the cook said he was working with me to provide fried turkey chops with gravy on the side! I canceled the entire order. Never has a restaurant or other had to work with me! I am the customer ordering off your menu but ok me and my order went else where and so does my money.
1/19/2020,3 star rating,"Drove all over town looking for a soul food..My wife decided that we should go to Bakers. When entering it's a very tight squeeze.. The young lady at the coat check couldn't take my order because it was soo much traffic coming in. So I decided to go outside and call instead. After about 20 minutes I went in to retrieve my order and my total Was $50.00. Without thinking I paid and went outside. Something did not sit well so I went back in.. I ordered a meat loaf dinner w/ dressing and mac $15 with an add side of dressing. My wife  ordered a pork chop dinner w/ greens and yams $17. I was charged $18 for my meal, $4 for gravy on my meatloaf (which is included), $4 for an additional side of gravy, and $7 for the smallest container of dressing I've ever seen. And I didn't have my muffins.. Clearly I was rung up incorrectly. Another young lady spoke to the (manager?) who was standing acting like he was too busy to come and refund my money I was charged.. So she eventually went into a petty cash till and gave it to me cash. Now let's get to the FOOD.. Mac and Cheese contained no cheese.. $7 dressing was full of hair.. Meatloaf was tough and had too much ketchup on the top which I hate..  Greens were great. Wife said the pork chop was dry but greens and yams were good. Be careful when ordering carry out and the food is a definite hit or MISS..."
10/16/2017,4 star rating,"Good food paired with good music! Located on the southeast corner of Livernois and 8 Milesince the 1930s, the well lit sign makes Baker's easy to see. There is parking for a fee (we paid $5) in a fenced in adjacent parking lot manned with a few watchmen. First the environment- in one word, timeless. When you enter you are transformed to a past life as the live music engulfs your senses. Intimates booths with tables topped with candles and flower vases strategically surround the tiny stage so that all 99 seats have a great view. The venue setup makes the experience up close and personal. Although, this place is vintage it could use a few updates. Next the service - in one word, awesome. Waitstaff is prompt, efficient and friendly. Approached immediately with a cocktail menu (it lights up when you open it, making it easy to read in the dark) and took orders right away. Made note of and accommodated special requests and returned frequently to take away used dishes and check on us. Finally the food - in one word, delicious. The food was great. The menu had all of the traditional soul food favorites. I was trying to make healthy choices and selected the herb bakes chicken  (you get a half chicken), collard greens and yams. The hubby went straight for the fried catfish, fresh cut fries and a side of mac & cheese. We were both pleased to no end. So, if you are looking for down home food and down home music, then give Baker's a try."
4/21/2017,4 star rating,"Went early on Friday for dinner and music.Nice crowd, not too busy yet. Great happy hour trio. Funny and good selection of recognizable hits, from Marvin Gaye to The Beatles. Food was classic soul food. Husband got wings, pinto beans and yams. I had beef ribs, greens and mac and cheese. Highly seasoned. A lot of people like things with this level. I'm a low sodium kind of person, but still found it tasty.One complaint:  I didn't get my drink. I was probably taking too long to decide, but the server said she'd put our order and come back. Took awhile, so asked another person for a drink. Never came. When the server came back, it was with our food. Didn't want to confuse anyone, just in case it was on the way. Left before the 8pm show, and skipped $15 cover.Besides that, had a really nice time and even got to witness a surprise birthday party.  Recommended. We'll be back."
1/5/2017,4 star rating,"Was my parents favorite date night spot when we were kids during the 60s, leaving us home to watch Million Dollar Movie. I started frequenting when I cam of age during the 70s & have loved Baker's ever since.My parents relocated to Colorado, but moved back to Michigan in '89 & when my Mom died in '96, my Dad was a little lost, so I suggested a visit to Baker's for some pick-me-up jazz. They welcomed him like a long lost brother, and he & I were again hooked until he joined my Mom last year.My wife & I have dropped in, attended special events for various groups & CD releases. ALWAYS love the music, the ambience and the food. Always welcomed like family.A venerable Detroit institution on the Avenue of Fashion. Can't go wrong - check it out!"
8/22/2020,1 star rating,"ZERO STARS!! The wait alone for my carry-out was 2 HOURS! (Nobody was even in the restaurant for dine in ) there were 6 BILLION FLYS in the bar area . They didn't have at least 4 sides (they ran out of, so they say ) they dressing had NO FLAVOR . The gravy was so salty it could kill a WHALE ! The greens has a crunch to them . The macaroni tasted like nothing but noodles & butter ! OMG .. their food has NEVER tasted like this before I'm very shocked and very disappointed in them ! Must be under new management or something"
11/10/2019,1 star rating,"I love to support local restaurants and especially in the city.  But there is NO WAY I would spend another dime in Baker's Keyboard Lounge. We sat at the bar then had a $150 carry out. At home while my children were eating one of my kids discovered a HOUSEFLY in his green beans.  I immediately tried to contact management, no return phone call, so when I called the next day I was treated by the owner as if HE was the one with a problem!!! Couldn't believe how rude and dismissive he was!!! After a few minutes of the Owner talking over me and trying to tell me there was no flies in their food, he said he would refund me the full amount - that he would send a check in the mail and HE LIED AND NEVER DID. My next course of action will be to contact the HEALTH DEPARTMENT about this establishment serving food CONTAINING INSECTS and their HORRIBLE CUSTOMER SERVICE. IF YOU DONT LIKE TO EAT HOUSE FLIES THEN STAY AWAY FROM BAKERS."
5/19/2019,5 star rating,"The Best dining experience ever!!!Family of 7 - Started of with cocktails and appetizers (wing dings and catfish nuggets). The drinks were on point and so were the catfish nuggets. Our server was Gina - who was so attentive!! The Fam ordered a variety of dishes from Turkey chops to Smothered Chop to T-Bone Steak to BBQ Ribs. I ordered Short Ribs with Pinto Beans and Potato Salad which was absolutely delicious . The Jazz music  playing in the background was amazing. Please support the oldest Jazz club in Detroit, Michigan.... I promise you won't be disappointed. Thanks to the ownership keep providing great food and customer service."
8/6/2016,4 star rating,"Historical jazz lounge restaurant in Detroit? Count me all the way in! My dad recently celebrated his birthday and decided to come here for dinner. I lived in Detroit for 18 years and spent a lot of time on Livernois, but somehow this was my first visit here. Shoutout to you Dad for always making me hip to the game. Let's get into what that experience was like in true Marniqua fashion- you got it! With a list. 1. The restaurant. The location is easy to find and hard to miss. As soon as you approach the door, you can almost feel yourself time traveling back into the Harlem Renaissance era. The keyboard bar is sick. The dining area is rather small and fills up quick so get here as early as possible, especially if a popular band is playing. 2. The band. Safe to say I am now apart of the bandwagon. I think they do an excellent job of booking experienced bands to keep the vibes going all night. 3. The food. I was that girl who didn't order anything but dessert and picked off everyone else's plate. Everything I was able to get a bite of was delicious. My brownie a la mode was perfection. Soft warm brownie, healthy scoop of vanilla ice cream, topped with a ton of whipped cream! Yummmmmm all my faves. Mac n cheese was seasoned well and had just the right amount of cheese. Greens were good and so were the black eyed peas. Fried chicken and perch will have to speak for themselves, but I'm not sure if it's really possible for this kinda restaurant to mess those up. 4. The service was meh. They were short staffed so there was some wait time. But our waitress was really sweet and went the extra mile to try to get things done."
12/6/2019,1 star rating,"Terrible service, been waiting 20 mins for a drink and was informed the bartender doesn't care. Prolly gonna walk out, go ANYWHERE ELSE! This was my first and def last time ever coming in here. The two white folks in here were served expetiouslu though, FUCK this place!!!"
12/28/2019,3 star rating,"Music was fantastic, although this is obviously going to vary by performance. If you are coming for the music then this is a great spot, however I would recommend you dine elsewhere. The food was in one word, abysmal. All of our dishes were poorly seasoned, did not taste fresh and lacking in flavor overall. We ordered Chicken, Mac & Cheese and Peach cobbler.  The service was outstanding, our waiter was extremely personable. Bathrooms were not clean, menus were not clean and the whole place looked a little run down. This is a historic spot after-all, however cleanliness is effort based.Maybe the chef was having a bad night, however, in speaking with some of the other patrons they reported the quality of the food has recently taken a dive. This is truly a shame because the musical performance was wonderful.Bottom line, great music, bad food. I would happily come here again for the music, stick with drinks and eat dinner elsewhere."
10/14/2017,4 star rating,"I have been here before but I decided to take my in laws here for a birthday celebration. I called to reserve a table and I was told that it would cost $15 per person to reserve. That is $150 non refundable dollars. No thank you. My sister called later and they said they would attempt to retain it. All parking is valet around the building. The cost is $10 per person to enter the lounge after a certain time. This has always been interesting as you usually get food and drinks when you come here. The place is intimate and small. Every seat is near the stage so no place is a bad place unless you are seated at the bar.  There is usually a different jazz band here regularly. This night there was local entertainment. The music did sound great as usual.  I ordered smothered pork chops with fries with gravy. The food was plentiful and outstanding. A few people ordered gizzards and liver. I tried some due to the fact I did not remember the last time I had these. They were fried and delicious. The cost can be a little steep with 2 dinners, one dessert and a drink it was $75 plus add on the entrance charge. There is always a diverse crowd which is always good to see. Overall, it is one of the great places to listen to jazz and enjoy good food. I do plan on visiting again sometime in the future."
2/4/2018,5 star rating,"TOP 3 THINGS I liked here: corn muffin, jazz, and the service.Be careful what you order here because they come in gigantic portions. And they're all so tasty! My friend and I got a variety of things: short ribs, BBQ ribs, and fried catfish. None of us was disappointed as we shoved everything in front of us down our throats. The servers here are the epitome of Detroit hospitality. They are down to earth, genuine, efficient, and funny. I would recommend this place to locals and tourists alike."
10/27/2016,5 star rating,"Our go to Lounge ! My wife and I are always looking to widen out become more well rounded when all else fails us,we know Bakers always delivers !!! We prefer the 313 Experience( band ) and DJ Fingers on Tue.nights There's always a diverse crowd of mature Whites, Asians, Blacks young and older. We've eaten everything on their menu, Ribs, Catfish, Wings, Yams, Mac n Cheese, Greens, Stuffing and other food items. We also love their drinks, !  Peña Coladas my favorite ! A Combination of their food, music and their awesome wait staff is what keeps us going back. My wife and never see the bartenders and cooks but we feel the same LOVE from them as we do our visible waiters and hostesses. LOVE IT !"
9/10/2018,3 star rating,"The good, the bad and the ugly of last night's visit.The good...our waitperson was awesome! Timing perfect and friendly. I'm pretty sure her name was Love.We both ordered dinners. Price was definitely worth the quality and portion.The bad...tables for 2 are really tiny. Unless you are 2 smaller people, not particularly comfortable and quite a feat to fit dinner plates and drink glasses on the table.Not particularly a warm welcome. We stood for a few minutes while people looked at us and said nothing. Finally, someone asked if we needed help. Not sure what that was all about.Went on their website to check out the calendar of events. Nothing there. Zero events. Left an email asking if they were open or closed. No response. Called at 1030 am and the phone just rang and rang. No recording with information, time open, the act for the night...nothing. called back at 3 and a young lady gave me information and the cover cost ($10).And The Ugly...arrived and was asked to give $20 per person. I questioned the amount and mentioned what I was told on the phone. Doesn't matter, it's $20 per person. The confusion continued as we tried to pay. I also mentioned that we were friends of one of the band members. The price then changed as did the attitude. Complete 180. Bothered me that had we not have known a band member we would have paid more than quoted.Suggestion to management...post accurate, updated information on your website. Provide people answering the phone with the right information as to avoid the feeling that we we may be scammed.It's a shame that I felt compelled to write about this part of the experience. Wanted to make everyone aware."
9/23/2018,3 star rating,"The service is slow. Parking is 5 or 10 bucks, I don't remember. Cover is 10 bucks. We sit right next to the drummer,. The drum was louder than than other instruments, which ruined our experience."
8/15/2019,1 star rating,"Food went waaaay old menus with wrong prices!!!! Flies, flying everywhere !!! Won't b visiting again!! Ever"
1/16/2016,5 star rating,This a your 5 star option if awesome jazz music and comfortable American food is what you're looking for. Started coming back here over the last several months and we have not been disappointed. The B. Williams Experiment was utterly entertaining on our last visit and it's hard to understand why people aren't lined up at the door for this venue. This establishment is the longest continuously running jazz club in the country. You really need to add it to your must see lists. Some of the greatest Jazz players have graced this stage over the years and it is so nice to see this place continuing in that tradition. The food is good and plentiful. You can add some soul food sides to your order and if you know to ask they will even blacken your catfish. The drinks are well poured and if they added a craft cocktail and local brew menu that could excel even more. We will keep this as a go to place for great music and an overall great experience.
12/17/2018,5 star rating,Bakers is a major institution in Detroit for good reason.The ambiance is great as is the incredible fried chicken.And the Jazz is supreme.
7/31/2016,4 star rating,"I had the turkey entree is was very pleasing and the quantity was on point. Very tasty. My husband had the fried chicken I tried it, loved the taste. He would have liked it more if it were crispier. Mac and cheese was delicious as well as the pinto beans. Happy with my meal and we will be back."
2/24/2017,5 star rating,Great live entertainment.....food was also great....make reservations if you Know  this is where your going....waitress Brittany was awesome....
10/5/2018,5 star rating,"The best soul food in town and great entertainment. Don't come on an empty stomach, expect to wait awhile for your food. The first reason to be at Bakers is the live Jazz. The mind blowingly delicious food is just a perk."
2/10/2018,5 star rating,"I love me some black history and you can smell importance in this building! I have to read more up on Bakers I'm so fascinated! Anywho I sat at the bar, bartender wasn't the fastest responding individual but what bartender really is lol. Finally got my drink order and catfish dinner with yams and greens.. I'm a creature of habit. I love my catfish! Was very tasty although my greens weren't the vinegary kind and had me in the mindset of is this spinach‍. Nice large portion on the catfish! My drink was stiff & not for the weak at heart lol! I have an event schedule and will definitely be back for a table & live entertainment!"
10/18/2017,2 star rating,"I have enjoyed Baker's in the past, however I hadn't been in years and boy was there a difference. We went this past Monday for ""Free"" Comedy night but let me tell you, free is not always free which was the case here. First of all we had to wait on ""Bill"" to arrive for the doors to be opened, which means they opened a few minutes late. Second, the smell of the place was not pleasant, there was a mixture of bleach and funk. Third, there was an abundance of fruit flies. We found ourselves swatting them all night.  Fourth, the food and drinks are ridiculously priced! It was two of us and the bill was $128, for some mediocre food and over priced drinks.  We ordered 1800 Silver with roses lime and was charged $13 for each drink and then an extra $2 for the Roses Lime, which we asked for a splash of.  Roses Lime is like cranberry juice to a drink so why should we have had to pay extra for it??? $2 at that, making each drink $15.  It was listed on the receipt as premium, what's premium about lime juice? I'm not cheap but I can't stand being taken advantage of and that's what happened! Don't have a free night and then try to overcharge on everything else. I've decided that I won't be back, that just don't sit well with me!  The comedy was cool but all night the comedian asked people to put money in a jar for them, my response was hell tell the management of Bakers to pay you some of that money they have extorted from us patrons tonight. Oh one more thing, I forgot to mention our waitress was cool but charging an automatic 18% gratuity on a party of two is also ridiculous. They got me this time but it won't happen again!"
9/12/2013,4 star rating,"Detroit has been in the eye of the nation lately and like many I was interested in visiting it for myself. I also had friends who recently moved there. Detroit has a rich history and a epic decline but yet still holding on the its bootstraps and hang on.It is also a city not particularly tourist friendly. It is unpredictable. You can't really explore the streets like some other cities. You need a car. You need a local to guide you on some hidden gems and neighborhoods.On our visit Baker's seemed appropriate. Claims to be the oldest jazz club it might epitomizes Detroit's heritage. It is a bit interesting that on the night we went there was also a $5 cover charge considering one would also go eat there. The dishes here don't disappoint in flavor and portions. The Fried chicken was delicious. Crispy and moist. The two sides of mac & cheese and collard greens were equally a delight. The smothered Pork Chops was a plate full of goodness as was the beef short ribs.  You can probably share the dishes as it could feed for two but you might want to keep the fried chicken to yourself. We wanted to try the peach cobbler but I don't think there was any more room in my stomach.Beyond the food is the ambiance and music. It is a laid back, friendly establishment and the live music only adds to the dining experience.  If you are on a diet, health conscious or a vegan don't even bother. Bring on the elastic waist band because you'll need it after enjoying a meal at Baker's or don't eat for the next 2 days."
