rating,review
1 star rating,"I must be frank that I was there during the Tiger's day opening, but had a reservation at 6:15 for 5 people. We waited and waited and waited for our salads but were entertained by the rude ""happy hour"" patrons who were yelling across the dinning room.The food was very good but I will never go back again due to the unruly crowd.They have to figure out if they want a bar or a nice restaurant."
2.5 star rating,"I came on the night of Tuesday, January 17,2017. There was no one in the dining area. I arrived at 9pm. Upon my arrival I told the bartender I had a reservation with OpenTable. She nodded her head and proceeded to the back to get her guest food. She didn't bring anyone out or ask me to take a seat. I waiting 10 minutes to be seated. The dining area was completely empty. There was 3 parties sitting at the bar. I heard staff laughing in the back of the kitchen. I decided to seat myself. Then I was approached by the waitress who stated they were going to close the kitchen at 9:10pm. I shared I had an open table reservation.  The manager finally comes to my table and asked if I was seated. I informed her I sat myself since I waited for 10 minutes to be serviced. Upon my entry there was a bartender who saw me walk in. She did not inform me they were closed. Instead she walked to the back to get food and left me waiting.The manager informed me they closed at 9pm. I informed the manager that all of their social media platforms stated they closed at 10pm. Both on yelp, Open Table, & Google. The manager did not come back to apologize for the inconvenience.I was greeted again by Cali, server. She was accommodating despite the manager's lack of concern. I decided to place an order for the Lobster Mac &Cheese and the Fried Twin Lobster Tails. After 5 minutes, Cali came back and stated they cut off the fryers and were not willing to turn them back on. I decided that since I was here I would settle to just get the Mac& Cheese and take the rest of my business elsewhere. My Mac & Cheese arrive and the lobster was cold inside. After confessing to the server I was going to rank them on Yelp, the cook them agreed to cook my original order. The fries Lobster tails were decent but they substituted my mashed potatoes with rice without asking me. Let's fast forward to me paying for the check. I asked the manager on duty to get my check. She stated she would get my waitress. It was over 20 minutes and no one brought my check. I could have literally walked out. I then got the attention on the manager and asked if my food was free. She asked me why???... Well although there is an entire list of why it should be I saved my breath. Instead I shared that no one had brought my check yet. 5 minutes later my waitress returned with my check and compensated my poor service by taking off of the Mac & cheese. Absolutely terrible!!!This is a terrible experience!!! I would not waste my time going to this restaurant. Trust me...DO NOT GO. I reached out several times to get in contact with the owner. They always said he wasn't there. I left my business card with the manager on duty as well as the server Cali. I have yet to receive a call from the manager. I did look him up online, Kenny Akinwale. If this is the way he does business stay far away!!!!!"
1 star rating,"Too bad I cannot give this ZERO stars! This was one of the worst dining experiences I've had in years.  I should have trusted my instinct to go elsewhere after I walked in and the hostess was rude about our reservation saying it would be 15 minutes and then proceeded to sit walk in parties ahead of us.  The manager approached us and didn't seem to care.  STRIKE 1Our waiter was a real nice guy except he must have been a magician since he seemed to disappear whenever we needed anything....water, bread (asked 3 times for it), bill, etc...Onto the food, my wife's meal came out wrong and she sent it back immediately.  It came back 5 minutes later still wrong but my wife wasn't going to try again.  After we sent her food back, I cut into my salmon to find it was uncooked.  Took 10 minutes to find the waiter and sent it back.  Fast forward 25 minutes and the food finally came back out.  My wife had finished 15 minutes prior.  STRIKE 2The waiter apologized and said he wouldn't charge me for my meal.  A little while later, the manager came up and I explained our dining experience.  He said he would comp the bill, which would have redeemed this experience.   We finally get our bill and it only had my salmon dish removed.  Since I didn't want to spend another 2 hours waiting, I gave him my credit card.  That's when I see the manager run over to the waiter.  I thought he was telling him to comp the meal.  Guess he had a change of heart because they ran my credit card and brought it back.  STRIKE 3.This restaurant is in desperate need of new management and a better chef.  Food was mediocre at best."
1 star rating,"Expect upscale prices, but poor food quality, average atmosphere, and service that is friendly, but slow.Normally, after an experience like ours, I'd offer the business a chance to make things right, but, as you'll see later, there simply was not enough time.  Hopefully, this review will be helpful, not only to the readers on Yelp, but to the restaurant owners as well.What we ordered:-Jambalaya: The soup was OK, but was served with a scoop of cold, undercooked rice on top.  After picking out the meat, the rest of the soup and hard rice sat on the side.-Lobster Mac & Cheese: A few good-sized chunks of lobster is the one redeeming quality of this item.  The dish lacked any real flavor or ""cheesiness"".  Underneath the cheese and crackers baked on top, it was basically plain noodles with a few chunks of lobster.-Calamari: Their ""top seller"" according to our server. The breading and sauce was quite good, but know that they use cuts of more mature squids -- which are larger and seemed tougher in consistency than the more common variety which are small and tender.-Crab Cake: Served with the same sauce as the calamari, the flavor was OK, but our dish was undercooked and the ""cake"" portion in the middle was soggy.The service:Our server was friendly and enthusiastic -- which was a great start.  We informed him that we had a show to catch in about an hour so we would be ordering off the appetizer menu for quickness. He understood.  After taking our initial order, we saw him only once again (delivering our drink order), before we had only 10 minutes to get to the theater. We had no other choice but to literally get up, walk around and find another employee to track him down so we could cash out and not miss our show.  All of the food was dropped off by other servers, at separate times, in a manner more consistent with a Denny's diner than a high-end restaurant.Misc:There was a large piece of foil from the bottle at the bottom of my wine glass."
1 star rating,"Tried the house salad and the lobster trio. The salad was fresh and as requested, topped with an addiquite mound of blue cheese. While wishing I had some good bread to go with it, my lobster trio arrived. Three medium tails at top rice pilaf and surrounded with lemon wedges. The tails were cooked perfect with a hint of herbs and even better after a dunk in the drawn butter. The rice however was pretty bland and over cooked. Service was good but they were in no hurry. Moderately priced with a great atmosphere will help me go back again to try some of their other offerings. All you can eat crab legs on Wednesday...who's with me?"
3 star rating,"I use to visit here a lot when they first opened but stopped because the staff changed and it was not good service.  However, I have given them another try and they are consistent with the food. I love the stuffed salmon.  I have been here several times and I enjoy the food and drinks. The staff has gotten better and they even have live entertainment on some nights. I am going to try visiting on a Wednesday for there crab leg special."
4 star rating,Suckers are closed finally!Karma is something else!Food was terrible only thing they had going good was the bar and they messed that up!
1 star rating,This food was so good. My husband cleaned his plate. Nice place to go downtown. Has live entertainment I was there on Wednesday. I love the booths with the privacy curtains. The booths are very spacious. Look on Groupon to get that great deal!!!
5 star rating,The food was great our server was great with helping with what to pick to eat the decor is nice this is a great place for a nice romantic date or nice place to celebrate a birthday dinner prices were reasonable as well the only thing was it did take our server a while to get us out check but besides that the experience was excellent will be back again for sure
4 star rating,"Let me start by saying that I am typically a very patient and passive customer. Having worked in the restaurant industry before, I understand the pressure and customer expectations. I generally do not complain, but I was extremely disappointed. There was a miscommunication with the staff that somehow left my wife and I without food for literally fifty minutes. The worst part was that, we were literally the ONLY customers in the restaurant! Service:-The waitress we ordered from apparently didn't put in our order and then she left as there was a shift change.-The new waitress gave attitude when I finally asked her about the food. (Which was around the 40 minute mark.) -I was then told, it takes a long time to boil crab legs. Really??? Food:-Ordered the crab spinach dip, 3lb crab legs, and crab cakes-The spinach dip came out cold and the crab meat was definitely an after thought as it was randomly thrown on top of the dip. One would have assumed the crab meat would have been incorporated INTO the dip and not ON the dip.-The crab legs were mediocre. It's boiled crab legs, so not much to review.-The crab cake was cold. No surprise as I am sure it has been sitting on the counter for sometime. Flavor was very bland. I will conclude my review with the fact that I talked with the manager and he was sympathetic to my concerns. He was dumbfounded as well, when I told him how long it took for the food to come out. He apologized and took 10% off our tab. I am all for supporting local establishments, but do not expect business if this is the service you give. This will be the first and last time I visit."
1 star rating,Nachos were as delicious as they were greasy. And as you can see...there's a whole helluvalotta grease.
2.5 star rating,Delicious great service very friendly from the door to the kitchen and the patrons as well. Everyone around was so happy and commenting on how well their food was tasting! This was actually our 2nd time dinning here and the 1st is what brought us back! I highly recommend this establishment.
5 star rating,"This is one of my favorite places to hangout when I am in Detroit and I want to have a good meal or have a few drinks. I mainly go to their happy hour, it is one that I consider the best in the Downtown Detroit area. The drinks are always full glass not half or thirds and the bar staff is cute, lol mostly women who make sure that my glass is always full. I also love the fact that most days the drinks (if you sit at the bar) are half off. I usually order whiskey or gin. The drinks are strong enough to get you buzzed from just one drink but I usually order a few :) Sometimes, I order some appetizers which are good as well. The vibe is very modern hipster in the bar area and very,modern romantic in the dining area."
5 star rating,Disappointing experience. Service confused and receipts too complicated. I just received a very professional answer from the owner that proves willingness to improve and good customer attitude. I should also mention that we were a group of 40 people and thus does not make things easy. The restaurant deserves an additional chance.
2 star rating,"Tried hard my friends. I was hungry, my wife is easily pleased and I had plenty of cash.  Best advice- don't do it. Worst dinner and drinks in a very long time. Not the staffs fault but kitchen must be a hot damn mess. Manager was nice and took the warm, unshucked oysters off my bill... ugh"
1 star rating,I use to really like this place a few years ago.. just relocated back and the food was a big disappointment and cold for the middle of the day with no crowd.. The clam chowder was good the rest of my meal and my dates meal very mediocre if that.  crab and artichoke dip barely anything but cheese not good.. crab cake decent but very artificial now.. stuffed salmon meh.. lobster mash not good.. stuffed shrimp even worse.. quality just isn't the same.
2 star rating,"It's our first time here. First impressions are important. I picked up my napkin and there was a black, curly hair on it.  Placed our order. The cup of gumbo was not good. Not a fan of okra though. Main entree was the Southern Fried Seafood Platter which has catfish, shrimp and scallops and fries. Not a very daring dish but dangerously delicious. One entree of Hot & Crunchy Grouper was spicy and good. It was encrusted with corn flakes and a red-pepper sauce, along side of rice and vegetables. I substituted the broccoli. The portions were large and the temps were hot. The flavors were on point. Salah was our waiter. Very good service. The entertainment was calming and the ambiance was chill."
4 star rating,"So I believe I had extremely high expectations for this place because the last time we came all I could talk about was the lobster being SO good. We brought my mom here for her last night out in Detroit. She is here on vacation and we really wanted her to have an experience she wouldn't forget. Hostess sat us right away. A gentleman waking around brought us waters. It did take a while for the waitress to come take drink orders. (I don't recall her name as she didn't introduce herself a really big pet peeve of mine). We ordered the calamari as an appetizer. Appetizer: personally for me it was over cooked. My mom enjoyed the dipping sauce. Entrees: Fried twin lobster tails with garlic mashed and seasonal veggies side of asparagus. First let me say the last time I ordered this it was an easy 5 star rating. Now, tonight my lobster was obviously over cooked I could tell right away from the amount of batter that was on the lobster tails I'm sure they had to cook it longer than normal.  The mashed potatoes tasted almost burnt like when you leave the pot on too long and you have burnt mashed potatoes at the bottom of the pot. Seasonal veggies were cooked ok I guess but I cannot give an honest review on them because I got one broccoli floret and 2 carrot slices with a few slivers of red and green bell pepper. (Sideways face not impressed)Kenny's Personal favorite (chicken, beef tips, shrimp, catfish in a spinach mushroom type of rice. Now this is supposed to be a bit of everything but it was over powered by heat instead of heat filled flavor.  Won't be recommend this one.Overall just ok this time. I would go back if I got a groupon."
2 star rating,"I took Ken for a repeat trip to DSM to use up our rapidly expiring Groupon for Sunday Brunch buffet.Highlights were the cheese blintzes with berry sauce, fried catfish with pretty tasty tartar sauce, mac & cheese (plain, not lobster), fluffy, fresh scrambled eggs, and gravy from the biscuits and gravy.Low points were soggy Belgian waffles (made right in front of us, so should have been crispy), the complete lack of filler items at the made-to-order omelet station, the hard-as-a-rock biscuits and turkey sausage patties.Super low points were no Eggs Benedict on the buffet at all (even though it was an item shown on the online menu), and the fact that they we had to pay for our coffee and soda, both of which were shown to be included on the online menu.  Coffee cost $3.45!!!  Plain, black coffee.  On top of the already $25 per person price tag.We arrived at 12:15pm.  The bruch started at noon.  There is no excuse for dried out food on a just opened 'fabulous' buffet table.  There is also no excuse for a waitress shrugging her shoulders and saying 'I don't know why the website says that' when questioned about our drinks not being included."
2 star rating,"Detroit Restaurant Week review...Mom and I dined here after a day at the DIA.  The DIA closes at 4pm on Thursdays, so that is when we arrived.  So, it was us, the staff, and a table of old ladies until at least 5pm.  No valet or private parking, but there is a manned lot across the street for $5 or under.  Spacious interior with large windows and relaxing decor.  Staff was laid back and friendly.They offered a $16 wine/cordial pairing for the three-course DRW menu, and I must admit I was pleased with the healthy pours and the quality of the wine I received (our waitress also manned the bar at this ungodly hour, so she treated me to a bright, citrus-y Sauvignon Blanc not on the menu to accompany my entree).Our first course was the Maryland Lump Crab Cake and bacon-wrapped Gulf Shrimp.  My tasty-but-not-so-lumpy crabcake came with a sweet-spicy chili drizzle.  Mom's shrimp were nice sized, topped with cherry BBQ sauce.  The bacon was perfectly cooked.  3.5 and 4.0Our second course was the Atlantic Salmon Florentine and Seafood Fettuccine.  This was a disappointing course for both of us (but the entree portion of their DRW menu is weak).  My salmon was dry, topped with what looked like spinach dip, and accompanied by white rice.  Meh.  Mom's seafood was one tiny scallop, a couple of small clams, two mussels and about ten hunks of dry salmon.  There was supposed to be shrimp too, but not in Mom's bowl. 2.5 and 2.5Dessert was NY cheesecake and chocolate lava cake.  Large desserts.  The cheesecake was dense and moist.  Mom's lava cake flowed, but it was chocolate overload.  Our cordials were served on the rocks, in fair-sized tumblers.  3.0 and 3.0"
3 star rating,"I wanted to like this place. That was not possible unfortunately. The fish was blend as it lacked salt and it was overcooked. It was not served with any sauce, even though it said so on the menu. The staff members were discussing personal matters among themselves very loudly, which gave a very unprofessional impression."
2 star rating,"GROSS! Way overpriced for below average food. The service was however, impressive considering the quality of food served here. Our waitress was great, it's the food that was a let down. A red flag should've been the fact that this place had only ONE other table when we arrived in the evening plus the average of 3* stars on here which I think is generous. To start: Lobster Mac and cheese: overrated. Bland. Small portion for one not two like the menu indicates Ceasar salad: components were fresh however dressing was very watery. Croutons were okay. Seafood paella: large portion! Rice was soaked with oil and dish was salty. My friend ordered the king crab legs and said the size was rather small. AVOID this place. Back to Joe Maur I go! Won't be coming back here again. Wish I could get back the $10 I paid for parking across the street.."
2.5 star rating,"If you aren't scared Away by the restroom (as I should have been) The cold unimpressive food that isn't accompanied by Veggies Will definitely do the job. If you order wine, the staff isn't knowledgeable about wine and won't bother asking nor guiding you in any direction even about prices. Steer clear.The ambiance is that of jazz to the left, annoying neighbors blasting trap Music with nothing but bass to the right.  Impossible to hold a conversation. We won't return."
1 star rating,"First time dining here dang sure ain't gonna be my last time. The lobster mac and cheese was excellent and everything that I dreamed that it would be. Awesome cocktails too. The service was a little slow but I didn't mind my wife sipped our drinks,  listened to the jazz player and munched on our lump crab appetizers."
5 star rating,"We visited on 1-2-16The atmosphere is pretty nice - more like a old fashioned piano bar feeling. There were very few people, especially for a Saturday night. The wait staff was okay, but not very friendly. Service is very, very slow. We were in no hurry, so this wasn't a problem for us.Apparently they are known for their fried twin lobster tails - never heard of such a thing, but I ordered that. It was pricey, but very good and tender, although quite greasy. The dessert we shared was a raspberry mocha cheese cake that was truly excellent!Entrees were over priced I think for what they were. All in all a fairly nice place, would maybe visit again, but mostly for the dessert."
3 star rating,"Visited for restaurant week and was excited to be trying a new place. The staff was attentive and courteous but the food was lackluster.  Appetizer of shrimp and bruschetta. The shrimp was over cooked and rubbery. The bruschetta was assembled on a biscuit that was reminiscent of a shortcake, sweet and sense. Not a good combination at all. I had the sirloin and it was extremely disappointing. Ordered it medium rare and it was solid grey throughout. The manager did ask if I wanted a new one fired, but it was so thin I assumed, and maybe wrongly so, that there would be no way to make it anything but well done. The cut itself was also poor quality. Two small portions separated by a large section of fat, etcetera. The drinks were good but pricey.  The decor was classy, and again I stress that the staff was outstanding. The meal itself was not good. Maybe I caught them on a bad day with the volume they were experiencing due to restaurant week??"
2 star rating,"I LOVE seafood so I was so excited to dine here BUT my excitement was quickly extinguished when I called to make reservations. I called today (Thursday) at around 2pm. The first time I called, the phone rang and rang. No one answered. I called back about 5 minutes later and while someone answered this time, the person mumbled and spoke rapidly. ""Hold please"" was the only phrase I was able to understand. I waited but I was so confused by how the phone was answered, I double checked the number to make sure I had called the right place.When the young man returned to the call, I explained that I was interested in hosting a birthday dinner with a party of 20 the following Saturday. Either lunch or dinner would work. I just wanted a reservation during the least busiest time. He told me that reservations were pretty light during lunch and dinner and asked what time I would be interested in. I said 3pm would work best and I was in the process of asking another question when he cut me off.He said (in a not so welcoming tone): ""Well, first off, for a party that large I would need a $200 deposit and there will be no separate checks. The $200 would be applied to your final bill. Are you still interested in making a reservation?""I told him I was still interested but I needed to speak with my husband first. A sensible request, I thought, but he seemed to take offense to that and rudely said ""Well, call back then."" Okay, I thought.I didn't recall him introducing himself so I asked for his name. He mumbled ""Julius"" and when I asked him to spell it because I didn't want to mispronounce his name, he rambled off the spelling, told me to have a good day and quickly hung up the phone. I have never had such a terrible experience when simply trying to reserve a table!If Julius' intention was to deter me from making a reservation, it worked. I have no problem paying a deposit and I am certain my friends and family wouldn't mind bringing cash so I'm not offended by their policy for large parties. What offends me is the lack of patience and the impoliteness the representative displayed when taking a simple reservation. A RESERVATION!  If his impatience and insolence is any indication of their service and the quality of their food then I want no part of it. Simply unprofessional."
1 star rating,After trying to order one (expensive) bottle of wine.... They said they were out. Moved onto the second requested bottle of wine. Out of that too. I just didn't understand how after 2 tries we couldn't get a bottle that was in the higher price end. 30 minutes later we decided to leave. Piano player was great so I'd recommend beers or mixed drinks at the bar.
2 star rating,"This was by far the worst dining experience we have had in a long time. From the waiter to the food, just plain awful. The minute we walked into the door, after making reservations a few days before, we waited 15 minutes to be seated. By the time we were seated, our waiter had an attitude. We didn't know anything about the restaurant, it was our first visit. We asked him what their most popular drink is, and he was annoyed about giving us details. We ordered a Bellini, which was supposed to taste like peach and champagne; but instead tasted like robitussin, had strawberries floating in it and had no champagne (or if there was champagne then it was flat and old). The drink made no sense! Appetizers were decent, the lobster Mac and cheese was not a big deal in my opinion, but their oysters were great! I ordered the steamed king crab legs, which came out cold and a side of creamed spinach and mashed potatoes. The waiter argued with me after I sent back the spinach telling him that I asked for creamed spinach, not steamed spinach. After a minute long argument, he walked away rolling his eyes. He came back 10 minutes later telling me that the creamed spinach would be out, after I had already finished my meal. I told him to cancel it and he argued that they were on their way, and I once again told him to cancel it. I didn't ask him to order it again, he walked away in the middle of my sentence. The worst part is that they charged us extra to have spinach as a part of my meal, and after all the hassle, we were still charged extra for the spinach even though I did not eat it. To avoid any further arguments, we took whatever was extra on our bill out of his tip."
1 star rating,"This was a disaster from the minute we walked in. The hostess had her eyes glued so hard to get iPhone, she barely had time to look up and say hello. We waited over 10 minutes to be seated even though we had made reservations several days prior and the restaurant was half full. Our sever came to our table and the disaster became progressively worse. If you done here, avoid having Bennie E as your server, just a recommendation.We relieved service you would expect from a local Coney Island establishment, not one who serves lobster and steak and prides itself as upscale. The food was ok, the atmosphere was alright but the terrible service from start to end made this a very unpleasant experience. When you have very little time to dine out, you expect to enjoy yourself when you do and this unfortunately was anything but enjoyable."
1 star rating,"The seafood market has proven from my multiple experience they are better for Brunch than dinner. I feel the brunch is well priced for the selection you are offered as well the option for 2 mimosas with your meal. They have a very southern selection of food during games brunch including greens, Mac and cheese fries chicken as well as several options for fish both fried and baked. During brunch you are also Serenaded  by a live performer who sings and plays jazz music. Dinner however, is very over priced for the quality of food. I spent over $100 in one sitting and didn't not have anything I would want again. My boyfriend and I had different entrees and they both proven to be under-seasoned and mediocre. I ordered crab legs and they were terribly bland.  The drinks I order were also not good. In my opinion they need to rethink the menu and get some fresh new ideas."
