date,rating,review
3/21/2020,5 star rating,"We had April help us out for our cupcake order for our wedding and it was an incredible experience all the way around. First, she had us meet her at her shop and she brought us out little samples of cupcakes, toppings, and fillings. We were able to custom design as many cupcakes as we wanted and it was such a fun experience! If I remember correctly, we chose 8 different varieties and they were a HIT! I received numerous compliments about these cupcakes, but the biggest testaments that they were GONE by the end of the night! We ordered 250 cupcakes and had 175 guests- not one was left! My husband and I didn't even get to eat one but that's okay because our guests were so thrilled. :)Another part of this I must mention is April's willingness to work with us. We found some cupcake holders with beautiful gems on them on Amazon. We had asked if she would be willing to purchase them and we could rent them from her because they matched our wedding decor she much, and she did! It was stunning- all of it. We appreciate you so much, April and all workers at Cakes and Bakes!!!"
8/29/2020,5 star rating,"I want to start by saying that as a business they have done a good job of pivoting during COVID. However, and I really hope that the owners read this review, it feels like the quality of the products and business are slipping. I have been a loyal supporter of GCB. Ordered catering for work events. Cupcakes for my wedding. Made sure to come in and spend during the Livernois street upgrade fiasco and during COVID. I almost always purchase for multiple households just to support the business. But, the last 5 times I've ordered the quality has been...so so. From minor issues with pickup - once a item I ordered was out and I was supposed to be issued a refund, didn't seem to happen. Another time I ordered multiple of the same item but only one was sent with the order. To the bigger and more concerning issue of the products m that used to be delicious seem to just be, ok. I'm not sure if recipes have changed, or access to materials due to COVID - maybe they started using a different brand of flour or butter or eggs...but it's just not the same with their cakes. The taste and order issues have only come up during Covid, except for one catering issue long ago. I love this business and I want to continue to support it, because it's Black owned, because it's LGBTQ owned, because it woman owned, and as a former business owner I know that running a small business in the best of times is hard. I hope that they are able to return to the same amazing quality that brought me to them in the first place. (This is really a 3 star review, but I don't want to yank your yelp rating)"
7/6/2020,5 star rating,I miss my daily commute to working in Southwest Detroit not only because of the loving community but also because I used to be able visit Good Cakes and Bakes on a regular for lunch and sweets!! Love the staff here and the food! I still make my way there just for these sweets and my MIL leaves nearby so that's a bonus too! We love this black owned business!!
3/6/2021,1 star rating,"Very disappointed.  Ordered well in advance for cinnamon rolls.  We were expecting fresh baked but received day old, if not 2 day old cinnamon rolls.  They were extremely dry and hard.  There is hardly any cinnamon throughout the rolls as well."
6/4/2019,4 star rating,"I'm vegan and one of the things that I miss are baked goods like cakes, cookies, pastries, etc that are vegan. When I heard about Good Cakes and Bakes from my wife, I knew I needed to try what this place had to offer. First of all, this place is not a strictly vegan bakery, they have some select items that are vegan. What they did have that was vegan was a few of the cupcakes: the chocolate cupcake and red velvet; the brownies; the chocolate chip cookies, and that was it, I believe. The girl behind the counter was pleasant and nice. We ordered the cupcakes and one cookie which was big, a good size, but thin. The chocolate cupcake was pretty good, it reminded me of a Ding Dong Hostess cake which was pretty impressive to know it was vegan. The red velvet cupcake was good too, but I didn't care for the icing which was a little too sweet for us. But the chocolate chip cookie was so good, it was the perfect balance of sweetness, not overpowering or overwhelming sweet, but just right and the thin texture made it taste great. We came back here a second time for those cookies, but they didn't have it so we had to settle for the red velvet cupcake again. It's a little of the pricey side for each cookie and cupcake. Wish the cupcakes were bigger. Worth coming again for the cookies."
8/14/2020,5 star rating,Great neighborhood spot. Dedicated to the food ecosystem of detroit and offering vegan options. April and Michelle are amazing people and business owners. I've ordered cakes and sweets from them multiple times and they never disappoint.
8/8/2020,5 star rating,"Gold stars for excellent Covid 19 precautions! Order/pay ahead online, or walk up & check the daily posted menu. Call and place/pay for order or tell them you've arrived for your online order. They'll quickly bring your order out when you're there so you can grab it. (These instructions posted clearly at the storefront.)I got a pound cake slice & an ice cream sandwich. Both were amazing! I will definitely be back for more. TIP: if you have nut allergies, be sure to ask about the item you're ordering."
8/3/2020,5 star rating,"These cupcakes are so good! Such fun flavors and they are open and very safe during COVID. I got to the door, called in my order and it was out in less than 5 min. The woman who helped me was friendly and answered all my questions. Got a dozen, loved them all!!"
7/6/2020,5 star rating,I miss my daily commute to working in Southwest Detroit not only because of the loving community but also because I used to be able visit Good Cakes and Bakes on a regular for lunch and sweets!! Love the staff here and the food! I still make my way there just for these sweets and my MIL leaves nearby so that's a bonus too! We love this black owned business!!
6/17/2020,5 star rating,They have great vegan and non vegan options. There vegan treats taste like normal non-vegan treats and sometimes even better. They are also black owned!!!
6/12/2020,1 star rating,"If I could give a zero rating, I would. The cake I received from this place was something that I could've done myself. I am very unhappy with their services from the moment I stepped to the door!My graduation cake was ordered 6/4 and it was told that the cake wouldn't be ready until 6/11 at 1. I arrived at 4:07 on 6/11 to get my cake but for some odd reason the young lady couldn't find my order. So the owner comes to the door and says, ""is it for Dr. such and such, I say yes. Okay, I forgot to put the name on the cake, are you okay with waiting TEN minutes for me to finish this"". Okay, so I waited, the young girl comes back and says ""we didn't have a color for the print, what color do you want""? Okay so by this time I'm really irritated! Twenty minutes goes by, thirty goes by and when it got to 45 minutes, my patience was very thin. So I called to the store to get a refund and as I was calling the young lady brings me the cake. As you can see, there are several issues with this establishment! Well we left with the cake and after traveling back to East Lansing, I realized this cake wasn't what we envisioned it to be. Nevertheless, after cutting the cake there was a beetle like bug in the frosting. This is unacceptable! I will never recommend this place to a dog! The cake is in the trash where this business belongs."
6/6/2020,5 star rating,OH MY GOODNESS!! what is this magic?!? Truly the BEST brownie I have EVER HAD (which is saying a lot) and the cupcakes were divine. I have genuine concern over how many things I need to try here... please take all my money.
3/21/2020,5 star rating,"We had April help us out for our cupcake order for our wedding and it was an incredible experience all the way around. First, she had us meet her at her shop and she brought us out little samples of cupcakes, toppings, and fillings. We were able to custom design as many cupcakes as we wanted and it was such a fun experience! If I remember correctly, we chose 8 different varieties and they were a HIT! I received numerous compliments about these cupcakes, but the biggest testaments that they were GONE by the end of the night! We ordered 250 cupcakes and had 175 guests- not one was left! My husband and I didn't even get to eat one but that's okay because our guests were so thrilled. :)Another part of this I must mention is April's willingness to work with us. We found some cupcake holders with beautiful gems on them on Amazon. We had asked if she would be willing to purchase them and we could rent them from her because they matched our wedding decor she much, and she did! It was stunning- all of it. We appreciate you so much, April and all workers at Cakes and Bakes!!!"
3/10/2020,5 star rating,"I saw on IG they were offering a free cupcake today if you showed proof that you voted. That was enough to get me in the door! I've been meaning to get here. SO MANY beautiful cake and cupcake options! Was really hard to pick but I purchased a 3 layer white slice, two cupcakes (one was free) and an outstanding cup of coffee. The 3 layer slice is very light and flavorful. The frosting has a hint of cream cheese but not heavy...I'm addicted.The waitstaff is friendly and the interior is very warm and cozy; feels like a great neighborhood place to hang. The signage is not great but given all the construction along Livernois, I was happy it was somewhat easy to locate.Great spot! My 'free' cupcake cost me $11 of wonderful ness!"
2/25/2020,3 star rating,"I have had muffins or cakes from this brand at the farmer's market or somewhere before coming here. They have been featured on the today show. Lots of coffee house style seating. Yes there's a church pew inside. It's a fun looking spot, great marketing, it's everywhere. We got the Apple spice tea, the only herbal tea here, a lemon blueberry loaf and a vegan GF brownie, it looked more moist than the regular gluten brownie. The tea takes a bit to steep. The vegan gf brownie tastes good, just rather dry for me, almost scone like dry. My husband liked it, was too dry for me. I am more of a fudgie brownie fan. The blueberry lemon loaf tastes really nice, would be so much better than the 3 blueberries in the entire loaf though. It was at least nice and moist."
3/19/2021,5 star rating,I received a carrot cake in Washington state and it was one of the best cakes ever! It was frozen and fresh and delicious!
8/3/2020,5 star rating,"These cupcakes are so good! Such fun flavors and they are open and very safe during COVID. I got to the door, called in my order and it was out in less than 5 min. The woman who helped me was friendly and answered all my questions. Got a dozen, loved them all!!"
2/5/2021,5 star rating,"I've been wanting to visit Good Cakes and Bakes for a while and finally had a great opportunity. It was about 20 minutes before they closed but they still had a lot of incredible options to choose from - I overindulged! I bought slices of Lemon Velvet Cake, Italian Creme Cake, plus Banana Pudding (with Bananas), two Chocolate Chip Cookies, and Cinnamon Rolls. I was hungry and indecisive - ha! Three of us enjoyed the cake slices for a small birthday dinner that night. The Lemon Velvet was like nothing I've ever had. It was truly so incredibly soft, but with a fresh, lemony flavor. I would have gotten Red Velvet if they'd had it, but am so thrilled they didn't. We could have fought over the Lemon Velvet. The Italian cake was also great - the frosting was so good. I'd been craving banana pudding - haven't had it for decades. This hit the spot. Classic. Made with Chessman cookies (I'm guessing because they fit the container?) instead of Nillas. They were great and helped me with portioning - ha! They offer it with or without bananas. Get this. It makes me want to go back and check out the banana pudding cupcakes!We had the cinnamon rolls in the morning. I thought it was funny that they label banana pudding as with or without bananas - but they snuck raisins into the cinnamon rolls, no warning! So that was a little shocking. My partner loved them so he got mine. Everything else about them was solid. The chocolate chip cookies. Are you kidding me? Back on track. Amazing. Just a super solid, not messing around, ""this is a chocolate chip cookie"" kind of chocolate chip cookie. Dependable, reliable, comfort, chocolate chip cookie. Thank you!!!"
8/14/2020,5 star rating,Great neighborhood spot. Dedicated to the food ecosystem of detroit and offering vegan options. April and Michelle are amazing people and business owners. I've ordered cakes and sweets from them multiple times and they never disappoint.
11/29/2019,3 star rating,I feel like if they are not open after the holiday a common courtesy message should have been left on there voicemail instead of what they have..... I came all the way over here to pick up a VERY IMPORTANT PACKAGE only for them to be closed I'm livid .... so obviously if they didn't answer there NOT on another call and it's NOT still normal hours
1/24/2020,2 star rating,"Ok so I had the sweet potato cake and the lemon cake with icing. Both cakes were on the  dry side but not too much.  The sweet potato cake had a nice flavor, but the  lemon cake left a lot to be desired. When tasting a lemon cake one should immediately get that lemon flavor rush that lets you know it's a lemon cake. Wasn't there in this cake. The icing was so so and the cake could  have used a lot more lemon flavor. Well the icing could have too. I want to be able to experience the full flavor not just half of it, which was my experience with this cake. To me they held back which is too bad cause first impressions are everything"
6/17/2020,5 star rating,They have great vegan and non vegan options. There vegan treats taste like normal non-vegan treats and sometimes even better. They are also black owned!!!
11/29/2018,5 star rating,This will be my go 2 bakery when I need my sweets fix. They have vegan treats here that are so delish. I had the velvet cupcake and chocolate cupcake very moist and flavorful.  I also had the vegan walnut brownie it was ok not as moist as the cupcakes. I will be back to try the vegan carrot cake and more vegan cupcakes
1/8/2020,2 star rating,Cupcakes were just ok...I expected fancier. The vegan one wasn't that tasty. The sweet potatoe soup was good but very bland.
7/5/2019,5 star rating,"Love this local business! I am amazed by the owner, April, and her story to make this amazing bake shop. I highly recommend! They also do online orders and deliver! But the in shop experience is amazing with beautiful painted murals and lots of comfy seating and a library!!! I had some delicious coffee and a cinnamon roll for breakfast. Next stop, cakes!!! There's lots of vegan options too! Plus some savory foods. Come for any need!"
7/12/2018,5 star rating,"I was here recently for a quick meeting but also to eat some yummy sweets! I'm glad I got a chance to finally go, I've been hearing such great things about this bakery. It's a women owned business. It's a black owned business. And it's in a great part of Detroit that used to be known as, ""The Avenue of Fashion,"" that's definitely making it's own come back. The inside is so bright and colorful, it actually looks sweet inside, like all of their tasty treats :) There's a cool ice cream city painted on the main wall, the chairs are bright green and all the pipes are painted pink, it looks like something out of the game Candyland. The sweets here are never ending! Along the counter they have pound cakes, jars of cookies, candy/cereal bars and homemade oatmeal cream pies. They even had a vegan oatmeal raisin cookie! Behind the counter they have ice cream, coffee, cupcakes and even more take home sweets! I chose a piece of strawberry pound cake that had just a small strip of strawberry on the side, but once I really got in there, it was lots and lots of strawberry swirls all around. It was super soft and sweet but I made sure to stop myself and saved the rest for a late night snack with some almond milk. I loved everything about this bakery, even their lending library, that's a small bookcase that held about 20 books, that you can checkout at their counter. Such a cool idea if you get sucked into a book, while chilling and snacking."
11/8/2016,3 star rating,"My first impression was very positive. I was impressed by the size of the store and it's decor.  It's very welcoming.  There was also a larger variety of choices than I expected.  After asking a few questions, I made my selections. The coconut cupcake was not moist, but the frosting was good.  I won't get a cupcake from here again, but at least I had checked in on Yelp and received $.50 off.  The oatmeal cream pie looked so good, but the cookie part wasn't as fresh as I thought it would be.  The cookie was on the soft side.  The strawberry ooey gooey bar stole the show.  Initially, I wanted the lemon bar but they were still cooling and not ready to be cut.  The strawberry bar was very tasty and just great.  I'll return for it, but hope I can get the lemon flavor. I know it will be even better."
11/14/2019,1 star rating,"I read an article about this establishment, James beard nominee among other things. They support the community and other local businesses.However by far this was the worst service experience I received in my life. I was so frustrated that I decided I would wait a while to make a post but I still feel the same way about the experience.At the time they had 2 phone numbers on their website. 1 didn't work so I let them know, I inquired about a cake and cost. I called them back using the number on the website and they listed the wrong phone number and I had to use my phone history to place my order. Orders need to be placed 72 hours in advance. I placed my order but decided to make a modification and I called and they didn't pick up the phone. I had to go in person to modify my order. Also when I placed my order I was put on hold for several minutes and literally spoke to 4 different people and I still didn't place the order and I had to call back. After having to show up in person to make a change wasn't great but all can be forgiven with a good cake. The establishment is warm and friendly and people are all smiles, which was completely different than the nightmare communication issues. The cake looked good but the cake was dry. I had a triple layer cheesecake and the vanilla cake was dry. I have no intention of ever going back after this terrible communication and average cake. I wish them the best."
11/30/2016,5 star rating,"I had a taste for something sweet and Good Cakes and Bakes is close to home so I stopped by. The interior is inviting-lots of places to sit and be comfortable. The young lady who took care of me was very nice and personable. I got a red velvet cupcake, a cookies & cream cupcake, and (the last piece of) 7up pound cake. Since I felt lucky to get the last part of cake that's what I have eaten so far. I knew I was taking a chance on getting a dry piece. It was close to 6 when I got there and since it was the last piece I knew it had been sitting. I was very pleased. The cake was moist, the flavor was good, and the icing was everything!!  I can't wait to eat my cupcakes!"
9/1/2018,5 star rating,"We are so glad we found this place!! What a warm and welcoming spot - perfect for the rainy morning we visited and the woman behind the counter was wonderful. We had a delicious cinnamon roll with cream cheese icing, a great way to start the day. But the star of breakfast was the maple bacon biscuit. Wow! It was flaky and buttery without being too heavy or overwhelming. Just perfect. The pastries were so good we grabbed a slice of pound cake for the road, which was the ideal car snack too. On top of the baked goods, the coffee and tea were excellent too - we had the dark roast, along with a cup of black tea.Definitely worth a visit...or many"
8/18/2018,5 star rating,Charming neighborhood spot with whimsical art on the walls and a wide variety of cakes and pastries.
6/19/2018,5 star rating,"This place is a must see if you're in Detroit and you have a sweet tooth. They make fresh soups, coffees and baked goods. I wandered in from another restaurant that had a stupendous wait for breakfast. It was bright and so colorful; much like you'd expect a bakery to be.I ordered the soup of the day (collard greens and black eyed peas), a cupcake, rasin roll and a gooey butter strawberry bar. Then I decided to order another cupcake after I tasted the first one (banana pudding). The soup was perfect! It was vegetarian which is a nod to the chef, as most people like to throw meat in peas and greens. There was also pieces of sweet potato in it, too. The balance was amazing. On to the sweets... The frosted raisin roll was warmed for me and melted in my mouth. I couldn't finish it all. The cupcake was a little smaller than the ones I've had at other cupcakeries. Even still, the wafer on top was soft and the inside was moist. There was so much banana flavor that it really did taste like banana pudding. The strawberry goey buttery bar was so sweet, I had to eat it with hot tea. It was delicious,though! Super moist on the inside but had a flaky baked crust on the top and around the edges. Those were my favorite parts. After buying two cupcakes and the bar and soup, the total was 13 dollars. Its refreshing when you indulge in sweets and don't feel bad about spending a ton while doing it. Two snaps up and a cupcake!"
3/31/2018,5 star rating,"This quaint bakery is truly a gem of a place!! Cozy and comfortable with delicious baked goods and French pressed coffee, it is a perfect spot for a coffee chat with a friend or wonderful for a meet up with a group! April as the owner is delightful as a host and her mother is also kind and so helpful!  Love this place!"
10/15/2020,1 star rating,"I ordered the vanilla cream cake through Goldbelly and it was awful.  It tasted funny, but, the worst part was the aftertaste.  Very disappointed.   I ended up throwing the cake away."
6/7/2019,1 star rating,"In response to your response of my review, I must say you confirm what I stated in my review. You absolutely are not truthful with what you state.  Firstly, I have no issue with your products, my issue is with your business practice. I have all my emails from you and there is not  anything of what you speak of in your response.I was NEVER told that you had an over abundance of orders, I could be understanding of that. I was never told there would be a delay, you told me since I didn't get my original order for Mothers Day  you would mailin 3 days, still never received. That is why I called and you would not even return my call or answer my email. So, I'm sorry about this incident but I felt compelled to voice my feelings."
6/5/2019,1 star rating,"I have never reviewed a business before but I was so frustrated and disappointed over this situation that I felt compelled to do this.I placed an order online for cupcakes after seeing this bakery on the Today show. My hometown is Detroit so I thought it would be fun to gift my daughter the cupcakes for Mothers Day.  After my order was confirmed, I called because it did not arrive on the specified date. I spoke with April, the owner who said I had to pay separate for shipping which was not stated in my email, so I paid it. I was promised my order would arrive on a certain date again. It did not arrive.  I was promised a 3rd time that she could ship my order on a specific date. After hanging up and thinking about for awhile, I decided not to do business with her at all so I called the bakery, left a message for the owner, April Anderson, she never returned my call, I did state in the voicemail that I wanted a refund because she would not resolve my situation.  Since she would not return my call, I assumed she wasn't going to return my money either so I had to resort to calling PayPal to file a claim to get my money back. She still never called or emailed.I was so disappointed that a business owner would treat their customers with such disregard especially after good reviews which really makes me wonder if they are authentic reviews.Definitely not good business sense or good character."
5/1/2018,5 star rating,"It is the best when baked goods are delicious and it is only after the fact that someone says, ""AND did you know these are vegan?!""I was lucky enough to be able to try GCB's cupcakes at an event I attended where this was the case. Total yum."
9/13/2018,5 star rating,Upon entry the aroma of this place is so heavenly. The confectionary selection here leaves you unable to decide. Whatever you choose will not disappoint.
10/8/2019,5 star rating,Love the sweet treats from this fabulous bakery. I live in Chicago where cupcake bakeries are super popular and I wanted to do something special for my Detroit office. The cupcakes were a huge hit. Hoping I can sneak in a last-minute delivery tomorrow.
3/7/2018,5 star rating,"GCB is not only adorable, and a great gathering place, but the offerings are delicious to boot. The vegan cupcakes are insane (red velvet is my fave but they're all good!) We had a sweet potato bundt cake from here at our wedding party and it was a hit. They have Superman ice cream, and many other ice creams. And their banana bread rivals the carefully honed recipe that I make and guard with my life, which is saying something.So it's well worth a stop if you're in the neighborhood, and even worth the drive if you're not!"
5/23/2019,5 star rating,"Delicious desserts, friendly staff, fresh juices, coffee, and soups. My favorite is the 7up cake, it's amazing and definitely worth a try."
6/15/2019,5 star rating,Love this place! Everything I've eaten has been delightful.
3/10/2018,5 star rating,"GCB provides our cakes and cupcakes for our 2015 wedding. We went in for tastings and were able to pick options including vegan options for our guests. We chose GCB for their use of organic ingredients, vegan options, and quality baked goods. GCB fit our idea for simple no fuss cakes that tasted great. So often wedding cakes are beautiful but taste terrible. Our dessert table was a hit - not a crumb left behind!"
6/6/2020,5 star rating,OH MY GOODNESS!! what is this magic?!? Truly the BEST brownie I have EVER HAD (which is saying a lot) and the cupcakes were divine. I have genuine concern over how many things I need to try here... please take all my money.
1/27/2018,5 star rating,Loved that she had several different options! I'd been back multiple times and thoroughly enjoyed each option! LolI would go again but I'm no longer living in freezing cold MI! Mad about missing the delicious treats...not the weather though!I will! Thanks for the invite!
6/3/2016,5 star rating,"So yesterday after hearing Tracey ask about going to this place for the 100th time, we finally made it to Good Cakes and Bakes after work. As a fellow baker I must admit, I was in no rush to go because normally you realize they are using boxed cake recipes doctored up. After reading some reviews and Tracey asking again, let's just get it out the way.   Well the first thing i realized is how much has changed in the Livernois and 7 mile area. Kuzzo's Chicken & Waffles restaurant was jam packed at 9am. Flagship Clothing Store had some nice things on display in the window and the area really seemed alive. It was a very nice thing to see as the location is nowhere near the always hustling and bustling downtown Detroit area.    Good Cakes and Bakes is located at 19363 Livernois, again, right next to Kuzzo's Chicken. They open daily at 9 am and we were there at 9:05 with a fully stocked store. First things first, the store smells AMAZING. Imagine the smell of Pineapple Upside Down Cake mixed with Caramel Cake mixed with Strawberry Cake mixed with Banana Pudding cupcakes all in one room! Man oh man! Heavenly! Also, they specialize in organic and vegan  (Karol and Marci) as well.   There is a large seating area that is very comfortable and inviting. They hold community meetings every Sunday addressing issues in and around the community. For this reason they are normally closed on Sunday to allow time for these meetings. I could go on and on about the things going on here, but lets get to the real reason we are here, the food.   I am a baker myself, so I will be the FIRST to admit I judge a little harder on cakes and pastry places, so if i say it's good, it's GOOD! Good Cakes and Bakes gets a standing ovation from me. I ordered the Pineapple Upside Down Cake and a Oatmeal Cookie sandwich. Let's start with the sandwich.   Oatmeal cookies is a surprisingly difficult thing to make. Sure you can make them, but can you get the flavors to pop as a cohesive unit? That's the magic with oatmeal cookies and Good Cakes and Bakes was dead on with it. You get a taste of cinnamon, raisin, oatmeal, touch of nuts and everything in between times 2 since it's a sandwich. Then add to that a not overly sweet creamy filing in the middle. OH MY! I ordered this as my snack in the car home. After first bite it became a instant classic. This my friends is a MUST BUY!   After falling asleep and waking up with the beautiful taste of oatmeal cookie sandwich in my mouth, I knew i had to try my Pineapple Upside Down cake. I opened the canister and immediately noticed how moist the cake was. Very moist with an awesome aroma.    Here is what i truly liked about the cake. While it is a bundt cake, every layer is a different texture. The bottom was soft and moist with a minimum amount of pineapple flavor. The middle had a slight crunch to it and the pineapple flavor picked up in intensity. The top layer simply slapped you with pineapple flavor and had a beautiful golden brown color. Wanna know what the best part of this cake was? The aftertaste! Man the aftertaste is phenomenal! You ever had cake that was good, but you wanted to drink milk or something soon after? Not this cake, you want that flavor to sit there as long as possible. This cake was perfectly created in every way.   Good Cakes and Bakes has a lot of good things going for it. Great location? Check. Extremely knowledgeable and friendly staff? Check, but the biggest check they have simply speaks for itself, the cakes and bakes. I encourage ALL my Chompers to check them out.  Grades are in the comments section. P.S. Shout out to the cashier in training. You have that job because you are good at what you do. Don't worry! :-)#Foodie #FoodPorn Follow #CharlieChompsAmerica on Facebook for more reviews"
4/3/2017,4 star rating,Ooey Gooey Butter Cake.Just.I have no idea if anything else is good. I'm sure it is. But this cake! Think chess pie but in a cake. Don't think. Just get it.
12/7/2017,4 star rating,"Enjoyable spot for an ooey gooey bar or vegan cupcake. The caramel cake has been my favorite so far. I love the community aspect of Good Cakes and Bakes. They host small business activities, have previously been a warming location when it was freezing last winter and other unique ways to be about the community that they are in on Livernois.  It's an open, accepting space for patrons. I have been to a small book signing and a coloring book premiere for a local entrepreneur. Each event was nice and inviting. Good Cakes and Bakes is more than a bakery based on the experiences that I have had."
9/22/2018,5 star rating,A spectacular family owned bakery that stole my heart. The cookies and cream vegan ice cream is to die for. It's a special gift to be served delicious treats by people who love what they do.
11/4/2019,5 star rating,"Every cupcake I've eaten here is stupid good. Lemon cupcake? Delicious!! Strawberry cupcake? Phenomenal!! Salted caramel vanilla? Superb!! Regular vanilla? Lovely!! Point is make a stop into this place, the only thing you will regret is not being able stop yourself from shoving these cupcakes in your face."
