date,rating,review
2/24/2022,4 star rating,"I ate here on 2/24/22, the food was real good . Only recommend that the restaurant goes back to the thick waffles they had when they first open. Can't eat a waffle that's thin as a piece of bacon. Yea"
5/22/2022,5 star rating,"i had a great time at this restaurant! i haven't been in a while but was visiting detroit so i said why not? the food and drinks were so good. we had a really great waiter, she was sweet and helped us with anything we needed. i wish i would've gotten her name, anyways 10/10! i would recommend coming here."
4/26/2022,4 star rating,"Great restaurant for some good comfort food and a drink if you like. Food is great, staff is pretty good too. The only complaint I have is some of the waitresses get the automatic gratuity so they don't check in on you as often for drinks."
7/9/2021,5 star rating,"Went here again and everything was delicious. The Kool-Aid is very sweet, so you might want to water it down some, but otherwise, very good."
5/27/2018,5 star rating,"So far, soooooooo good! I've been there a couple of times and had a variety of entres just to compare. The chicken and waffles are divine. The waffles are homemade and the chicken is full of flavor. The shrimp and grits are really good too! These are just a few things you can try, but overall, Kuzzo's is now one of my favorite restaurants."
1/29/2022,1 star rating,"By far the slowest worst service I've ever had at a restaurant. When we (4 people) sat down we were going to be moved to a booth but there was a huge spill under it. After seeing the huge red spill we decided to just stay seated where we were at a table. We pointed it out to the staff and she rudely said ""well I'm not going to clean it"" the spill was cleaned nearly 45 minutes later and they tried to sit two parties there wile the spill was still there ruining their shoes. We sat for 25/30 minutes before we were greeted by our waitress where her greeting was ""you ready?"" We ordered our food and drinks at the same time and waited 25 more minutes for 4 sodas.  She avoided us the entire time while waiting for food it started to come out 45 minutes after the drinks. Half of our table was served and then it took around 10-15 more minutes for the rest of the food to come out with no explanation or apology. The Mac and cheese is oily and obviously microwaved. They ran out of fries and one of the baskets was obviously frozen fries out of a bag. The chicken was the only redeeming thing but it was on the dry side. We had to ask for ketchup 3 times and refills twice. The food was far to mediocre to be treating your customers this way. Fix your customer service!"
11/7/2021,5 star rating,Service is a 5Food Quality is a 5Cleanliness is a 5Atmosphere is a 5Parking is a 4Wait Time- NAOverall Experience is a 5
5/4/2022,5 star rating,"Absolutely amazing chicken and waffles! It was hot and just popping with flavor, so tasty! The service was phenomenal and everyone was such a delight! Highly recommend and we will be back many times!"
5/23/2022,5 star rating,"Sorry I did not take a picture but the pictures already posted are accurate.  We walked in and was greeted by the sweetest young lady. It was crowded so we sat at the bar. The server asked if we wanted a drink while we waited. My husband and I are not drinkers AT all but we thought what the heck and we allow her to choose a drink for use. When I tell you she made that drink I mean she did not hold back.  When a table opened up at the window we sat and watch the comedy show going on outside lol. The service was slow but well worth the wait. I had fried chicken, greens, mac and cheese and cornbread. My husband had 2 huge catfish filets fried and seasoned to perfection, sweet potatoes, and Mac and cheese. We could not eat it all so we enjoyed it for lunch the next day. I suggest getting there early or ordering take-out if you are in a rush. If you have time have a drink and enjoy some good comfort food. The staff is pretty nice too."
8/1/2021,1 star rating,"Leave your house with a full stomach if you're coming here to eat! We couldn't get past the terrible service to even try the food! This place came recommended by someone who kept hearing about it but never got to experience it themselves. It was a Sunday, it was packed and everyone dining was black so of course that's a good sign of the food being good.At first, we were seated outside, 2 adults and a baby. We asked for a high chair and were told that the high chairs are more suitable for their indoor tables which were lower. I told them it was fine, that my child would sit on my lap. We ordered our food. The drinks came and we waited. Eventually, dark clouds started to roll in. It started to rain so we moved indoors and waited. I couldn't help but notice how attentive the other waiters were to their tables. Why isn't our waitress as communicative? 45 minutes and a change of scenery later, we're questioning where our food is. ""Let me go check"" is what we kept hearing until it turned into ""they say 5 minutes"". It was when the table next to us that arrived 20 mins after us got their food before us, i walked up to the hostess because again...where is our waitress? I asked her what was going on, that the table next to us got there food before us and if me going back there would help my food come out faster. She told me that they said 5 minutes and so its 5 minutes. She can't make the food come out faster and it's not her fault (making it about her), i can leave if i want to. I immediately respond telling her i know it's not her fault. I'm just trying to figure out what I need to do in order to get my food. In this conversation, she tells me that I can leave if I want to three times. I take this as a sign that I'm not wanted here, so I walk over to my table to leave. At this point I'm disgusted. My appetite disappears and I want nothing to do with the place. As I pick up my child, guess who shows up with our food?The waitress asks are you guys leaving? I said yes, she said okay and walks away with casualness -- a sign that this happens all the time. Takeaways: - leave the house full if you're coming to eat here- don't expect basic level service- the water they serve automatically is trash- your waitress may or may not even know what sangria is- food could be delivered at very different times at same table- the hostess is quickly offended- not clear why the manager even isWill be giving them a call to speak with the manager but truly i have doubt they'd even care.Update: i called and left a message for the manager. I left my phone number twice in the message. It's been two weeks and they have not called back"
2/3/2022,3 star rating,"Kuzzos has some great food on their menu, I always get the new wave. That's the catfish & waffles. Staff is cool and place is fairly clean. If service was any faster I would give them 5 stars but it is what it is. I would recommend this place no doubt, but be prepared to wait. although I must say sometimes you get lucky with faster service depending on the day."
8/1/2021,1 star rating,"Listen. I know I'm to be patient during busy times but we waited over an hour to be seated because the waitress forgot to call us when our table was ready. Since we had so much time waiting we already knew what we wanted to eat as soon as we sat down. We ordered immediately and it took over an hour for us to get our food. Then when we did get our food we had no silverware and had to try to flag our rude waitress down to get silverware (after asking two other waitresses for silverware as well) By the time we were able to eat we had cold food. We also had no napkins, no salt/pepper, or anything at the table. This place is no good. You know what the worst part is? These people have the nerve to automatically charge 20% gratuity for piss poor service."
2/6/2022,1 star rating,"I just flew into the city and driving through my childhood neighborhood to see all the great changes on Livernois. I decided to drop in for brunch. BIG MISTAKE.Read these reviews and it sounds like a pattern. Poor, non-attentive service and awful food. It took 10 minutes for anyone to take my order, and another 20 min for my food to arrive. I ordered toast,  chicken omelet, homestyle potatoes and cranberry juice. The toast was the best part and it was barely heated. The omelet was terrible; the chicken was overcooked and poorly seasoned. I guess that is because the grease they cooked it in tasted old as well. The homestyle potatoes were lukewarm and drenched in pepper; just awful.My server never came by to see how my meal was, never gave me a detailed bill. I never received the cranberry juice and realized after I left I was charged for it as I did not receive a detailed bill.  I ended up spending the next 90 minutes walking as much as I could to digest this meal as I felt I was going to be sick if I didn't. It was nice to see a new business in my neighborhood, but unfortunately they won't see me again. I was better off going to the McDonalds up the street. Eat elsewhere."
1/15/2022,2 star rating,"I stopped by Kuzzos for a bite to eat during COVID (Aug 2020). I know it was risky business, right?! It's Kuzzos so it's worth it (or at least I thought). As I first met by the server, she didn't have a mask. Then she spewed hot fire breathe like Dylan when she spoke to us. We just thought it was a slip but then we seen her hop behind the bar and started mixing the drinks with no mask on. We waited over 45 mins for our food before we decided to cancel the order and leave. The food is excellent but the service is trash. I only recommend dine-in if you have 1.5/2 hours to kill."
4/16/2022,1 star rating,"I am new to the state of Michigan. My now husband introduced me to Kuzzos.  Initially I loved it and we took my family there when they came to town. I always ordered the catfish and waffles with grits (when they aren't runny).  I was initially excited to eat at Kuzzos!!! The food quality and service has seemed to take a deep nose dive during the course of a year.  Once when we dined there, one of the kitchen staff (young guy) came out of the kitchen, on his phone,  with his pants mid butt cheek, exposing underwear.  I was really disgusted with that.  The last time we reluctantly attempted to dine in on 4/14/22. We waited to be acknowledged while standing in front of the hostess stand... several severs came by but no one acknowledged us or at the very least spoke to us. Finally talk to someone. Ok... we're waiting for them to clean a table and I go to the restroom. The women's restroom was deplorable!!!!  I almost left then but I proceeded to use the men's restroom which was not too good either but it was a better option in my state of urgency. Ok... back to waiting. The hostess finished assisting cleaning a table and walked away to enter the kitchen... I see her before she goes into the door and I catch a glimpse of her seemingly sheer stretch pants/ leggins. That was the final straw!  We walked out. I do not wish to dine in a place where the staff shows their butts when walking though the restaurant, downright nasty bathrooms and food the is inconsistent in taste. Sorry Kuzzos, unless I read reviews that there has been a change in management, consistent food quality  and/or better business practices, Cornbread will continue to be my go to for catfish and waffles.Please do better!!!  I'd love to support you all's business again."
8/21/2021,1 star rating,"First time here and I'm not sure what happened. First we put our names down at 1:30, she said it'll be about a 40 min wait and she'll call us. So we waited outside for about 45 min. We waited and the place cleared out some and we went in to see how much longer. We saw people who arrived after us seated. Turns out the other hostess didn't know names were written on the back of the paper...Well we got seated around 2:30 and ordered. Now we've waited about another hour, it's 3:30. I've counted 30 people across 10 tables including the outside, without food. We have two tables (one a large party) that have finished their food already. So no one is eating right now. I forgot what our waitress looked like.They may be understaffed, but at least come out and talk to us and give us an update. Refill our water. At this point I have no idea if it's better to stay and wait for the food or leave and go someplace else.Update: We left. We gave it 15 more minutes."
6/6/2020,5 star rating,"Fantastic take out experience. We ordered ahead and our tasty meal was ready when we got there. We ordered three different variations of chicken and waffles. One had a fluffy red velvet Belgian waffle with chicken tenders, my personal favorite. It also came with a side of mac n cheese. My daughter said she liked it even better than Slow's BBQ mac n cheese. The other two waffles included various chicken styles, thigh and wing with one and breast with the other. Everything was delicious. We will 100% stop back in soon!"
12/26/2020,4 star rating,"Kuzzos was sooooo delicious! I ordered a tender love carry out, and let me tell you, I loved it. The portion size was perfect. Very filling and quality food. Both the chicken and the waffle were amazing.However, I am knocking one star off because it was VERY difficult to get ahold of someone. Was calling non stop for about a half hour until my call went through. Because of this, there should be an option to order online--because I know this issue can drive impatient customers away. This was the case the second time I  tried to order. I  ended up not even ordering because I did not feel like having to repeatedly call after 10 minutes of trying.If this issue is fixed, I  will definitely consider going back. Overall-- great food worth giving a try! However, keep in mind that ordering may not be a smooth process."
12/5/2020,4 star rating,"We ordered 3 dinners the other night. One meal was chic and waffles, the second was catfish and the third was a chic dinner. Everything was flavored nicely. The sides were prepared well and seasoned properly. I personally enjoyed the rice and gravy. The greens were a little spicy for my liking but definitely tasty. We also had Mac and cheese that had a nice taste. Even though we were only able to order carry out I look forward to experiencing this again inside the restaurant. The foods pricing is competitive and worth it. Can't wait to go back and try something different."
3/6/2022,1 star rating,"I wish this review would reflect how excited I was to try the food but, unfortunately it's not. I found out about this spot on Tiktok. I am not a local and there are no places in my area that offer chicken & waffles. With the concert tonight, (3/6/22). My mom and I decided to grab a bite before the concert and go down early. Make it a nice little day trip. WRONG. We arrived to the restaurant well before the concert only to leave without any food. Disappointed is an understatement. No one gave any updates on what was taking so long, nothing. My mom had enough and wanted to leave. Instead our girls day out lunch was hitting the drive-thru slider place on our way to the arena. I would post more about our experience but, I would rather not because it singles out exact people. I hoped for a better experience. I am a huge foodie. I researched the menu the night before because I was so excited to try the food. As you can tell from the length of this review I was and still am very upset about it."
6/25/2021,3 star rating,"The food was pretty good. I ordered a spicy chicken sandwich and fries but they were out of fries so I got mac n cheese with yams. The chicken sandwich wasn't spicy but overall it was tasty and juicy. I would have preferred that it be fried harder and actually spicy. I  had a Long Island and the red kool-aid. The drinks were okay but the Long Island wasn't my favorite,it was too sweet. The service was TERRIBLE. We had one waitress who randomly disappeared then we ended up with another young lady. The food took forever to come even though it wasn't very busy. The waitresses seemed to have attitudes and weren't tentative. We asked for pepper and ranch. We didn't receive the pepper until we were practically done eating and they apparently ran out of ranch but the waitress forgot to relay the message until the end of our meal. It also took forever to receive refills. Our waitress refilled our glasses with water but spilled most of it on the table then didn't bother to clean it up. Gratuity was included in our checks which I disagreed with because the service and their attitudes was so poor. Lastly, I took issues with how many flies were in the area where waitresses retrieved water and ice,I'm not sure if a door was open or what but I saw at-least four flies just hanging out. A good eating experience isn't solely about the food,it's also about the level of service and cleanliness of the establishment. There's a lot of room for improvement but overall the food is good."
3/6/2022,1 star rating,I haven't gotten my food yet but I'm here as they are opening and we were the first ones to be seated but the last ones to be greater with drinks and orders. To top it all off the lady just came over and put our forks down and walked off. No welcoming attitude at all. I'm a firm believer in this type of work if you don't like your job you should just quit. I tip off service and the taste of food. I'll tip the cook in a heartbeat but if my server is rude u get nothing. U don't even have to be good just don't be rude and this lady is rude.
8/24/2021,1 star rating,It's unclaimed cous no one should own a nasty black owned business like this bro all I have to say is terrible service management is cool but hit you with no refunds when you leave look if you want good urban food drive right pass I have green eggs and ham for the first time in my life lmao omg just nasty
2/19/2022,1 star rating,Arrived at 12pm and no one waited us. Also sat multiple people before us although we were there waiting for an hour 30 minutes. No one told us about the wait or if our table will be ready soon. Lack of professionalism. Wish the manager would've came out as asked.
1/19/2021,3 star rating,"Kuzzo's - I loved the decor and the theme of the restaurant. As for the food, I found it to be mediocre at best but my friends enjoyed it."
4/14/2019,2 star rating,Really want to give Kuzzo's more stars. I just cannot at this time.  Checking in was no problem at all and was greeted kindly.  We were given our wait time of around 30-45 minutes estimated. Did not think this was horrendous for a late Saturday morning on one of the nicest days of spring after a dreary winter. We browsed the local shops while we waited. We received our text that our table was ready within the estimated time given to us. Once seated the service was not stellar. It took us a about ten minutes to order a mimosa and coffee. The drinks came in about another ten minutes and we placed our food order.  We never received coffee refill or asked if I would want another mimosa. We soon started noticing many groups and some families getting up and leaving. This was after they had discussions with staff. We witnessed more people leave without getting their food than parties who actually received their orders. Our server Jordan was engaging and nice. She did seem stressed. We inquired about or food and she explained that they have been having staffing issues in the kitchen for a while and that the servers bear the brunt of the customer's displeasure. We decided to wait and received our two orders at right about the hour and a half point since ordering.  In all we were just shy of three hours for the whole visit counting our time eating. Waffles were great. The chicken was really amazing. The chicken tenders were among the best I have ever eaten. Until the owners and management get the service and staffing figured out you may want to wait before you visit.
2/5/2022,3 star rating,"The coffee was not ready and when ready not hot. Waitress(Mercedes)was slow to bring silverware and napkins, Asked Hostess for napkins and was told only two waitresses working. All I wanted was a napkin to place coffee spoon on. Hostess did not appear to be busy as she was kicking with the bartender. The person buying the tables was more than helpful in returning cold waffles and hash browns. Overall food was excellent especially chicken and waffles."
7/4/2021,3 star rating,"The chicken was excellent, on that my wife and I agreed. The sides were mostly disappointing, not that, but we wouldn't order the smothered potatoes or rice and gravy again. The cornbread was very good and the red beans and rice were decent to me, not liked much by my wife. I'm tempted to give it two stars because of the horrendous service. Literally from the moment we sat down our server was nasty, basically throwing things down on the table and taking forever to come to the table. We especially liked her asking us if we were ready to order without ever providing a menu, then acting pissy when asked for a menu. We also loved never getting drink refills and hearing a table close to ask also ask her for menus when she asked for their orders, again without providing menus first. Everyone else was fine, not sure what M'a problem was, just a bad day, I hope, but she was rude to other tables, too. We won't hesitate to try it here again, but it will probably be takeout next time and different sides."
7/7/2021,2 star rating,"Phones doesn't seem to work as we tried calling multiple times but just kept ringing even though restaurant wasn't busy at all when we went in. Ordered chicken thigh and a drumstick, drumstick was raw and thigh was over cooked and dry. Although skin was crispy just how I like it, the batter used was very salty as was their collards. Lemonade tasted like powdered lemonade with extra extra sugar. Takeout service was good, friendly woman who took my order. I'd like to think this was just an off night for them but overall my first experience was a bad one."
7/5/2021,2 star rating,"Went yesterday for first time in few years. Got there an hour before close. Was happy that they had outdoor seating and no wait. After being seated for 15 minutes I went back inside to hostess and asked for server. The server came out and instead of greeting us, he went to collect receipts off of a table. I asked him if he was our server then he came over to take our order. When the food came out, it was only a half order of shrimp and grits when I ordered a full. They took that order back and I sat and watched my husband eat (I tasted his cheese eggs and waffle which were good).  When my food came out, the sauce was very salty and it did not taste like cheese were in the grits. The biggest issue that I had is that little gnats started swarming my dish and when I asked to move inside I was told by hostess that I couldn't because they were closing. Then the server came and asked me did I want a box while acknowledging the swarm of flying bugs around me as I was fanning with a napkin to keep them  off of my food. Ultimately, we were allowed inside because I pushed back (turns out that there were still people inside eating). With this, I won't be requesting to dine here again.***note, unlike it says on Yelp, staff were not wearing masks***"
3/15/2020,1 star rating,"Drove from downriver all the way to mid Detroit! It was not too crowded so we ordered our food...Arrived about 1245pm for a carry out that was supposed to take 10 to 15 min...it took literally over an hour to receive our food! We watched ppl that arrived after us...they came and went...No one cared at first. Manager finally noticed and took great care of us after an hour of waiting. The owner was aware and did not say one word to us or acknowledge us. I ordered $50 worth of food...this won't happen again because I will not patronize this business again. I was so disappointed. For an owner to just look over us like that, was very unprofessional and bad for business. I didn't take a pic of what I ate but I included a pic of my daughters shrimp and grits which she said was good but have had better.Thank you to the manager that helped in the matter."
10/24/2021,1 star rating,This place is horrible! Spend your money elsewhere! They cancel to go orders without notice and have you waiting on a meal you'll never get to enjoy!
6/5/2020,5 star rating,"We called to order in and had a hard time getting through, so when we did get through we were told it was walk ins only. So we drove out to the restaurant and due to Covid, they only allow 5 people inside at a time. By the time we ordered and got our food it had been about an hour. But let me tell you something-- THIS. WAS. WORTH. EVERYYYYY. SECOND. OF THE WAIT!!!!  We had Trey Deuce and a waffle with a chicken breast, cheesy grits and Mac and cheese.  Guys. I'm not kidding. Don't walk, RUN YOUR BUTT to Kuzzos. That was legitimately one of the best culinary experiences I've ever had. Even with the waiting and having to reheat it at home. It was worth every bit of the wait.  I can't wait until we can dine in!"
11/21/2021,3 star rating,"So I'm here at Kuzzos and I been here about 30 minutes was seat promptly but the table was dirty we asked the waitress could she wipe off she said sure had the bus boy wipe it down. And have yet to return to take my order, haven't been given water. And when the other young lady point out she had two tables that have place order she stated if I come to the table and they ain't ready to order then they have to wait until I make the time to go back and order."
11/28/2018,5 star rating,"Damn good food. Damn long wait on the weekend.90 minutes from door to food in front of me- glad I didn't arrive hangry, just a bit hungry.  Was it worth the wait? Yes. Yes it was.I went for all the sides and some chicken.  I should've added a waffle in there, but the sides and cornbread were so much I had lunch for the next day.  Bonus- I didn't have to wait 90min for the leftovers, and they were just as good. ;)"
11/15/2018,3 star rating,I was so excited to try this place but it was not that good. The chicken is not that crispy and was so salty. I got the red velvet waffle which tasted okay. The consistency was too soft and dough. The corn muffin was pretty good. The side of mac and cheese was so bad.. like it tasted like the kind you make from a box. It barely had any cheese or flavor. The koolaid drink looks awesome! But be warned it's super sweet. I think I had a total of two sips before I had enough. Also its huge so if you're thinking about ordering a second one I'd think again.
6/24/2021,5 star rating,"Great place with great food! I will definitely be coming back. I got the waffles, scrambled eggs, and Turkey bacon. The lemonade was super sweet and I loved the vibe."
10/4/2021,3 star rating,"On a trip to Detroit for a concert riding down ""Black Excellence Row"", I see a name that sticks out but is all too familiar in African American families. KUZZO..... Debating if I was Cuz-o or Koo-zo, I had to look at the menu. The company has done so well with explaining the meaning it made me want to try it even more. Placed a phone order, 30 minute wait....went into pay and noticed how the ambiance of the establishment felt like auntie/uncles house where all the family gatherings are held. I did notice how unpleasant or unwelcome I felt by the younger women were, from the hostess to the carry out order person.....being the first person you see in an establishment matters. After about another 20 minute wait my order arrives which was a southern platter. Get back to the car to notice that the southern platter I was given didn't have the sides requested, just the protein. Went back in and the looks given as if I made up the story was a bit comical.....got the order corrected to only notice no utensils were given and no sauce provided. Didn't bother going back in because of how I felt like asking another question would receive an eye roll. Overall food was good, macaroni could be less crunchy but everything else was to perfection. I also enjoyed the waffles as they seem to have cinnamon in the batter. On the next trip I'll be sure to eat in and hope the service will be better!"
5/14/2021,5 star rating,Excellent food and very well portioned! Waffles were delicious and kool-aid was !! I shall return
9/21/2021,1 star rating,Just asking for a friend ... but does the staff even wanna work??????????? Like you wait at the door for 15 minutes and then wait for someone to come to your table for another 15 minute then your drink takes another 15 minutes and then the food salty. Get it together ... oh and there is like 5 waitstaff here lol ........
10/3/2018,3 star rating,"The kool aid, amazing! The atmosphere, pretty dope. The food I ordered,  ehhhh. I was too excited to try this joint while visiting Detroit, but the wait for food and my chicken (Thigh, specifically) was not to my standard.  We were immediately seated,  but it seemed like forever before the food came.  When it finally did, my chicken thigh looked like a chicken nugget-- small and extra crispy. I asked for another one, and the 2 new ones our server provided were the same.  I eventually ordered a leg which came out looking a lot better,  but the taste wasn't all that.  The catfish was great and my greens were pretty good too--I'd pass on the rice and gravy though.  I'd return for kool-aid (all 3 flavors), catfish and to try a waffle.  It's worth another shot."
9/20/2020,1 star rating,"Placed a DoorDash order & the restaurant confirmed then canceled, 2-HOURS LATER. Saying they ran out of the items. It seriously took 2-hours to realize you didn't have my order?? Crazy"
11/4/2018,3 star rating,"This is my second time here and both times the food was great. The 3 stars is reflective of the wait time....over an hour to be seated and then   at least another 45 min AFTER we ordered. There were people sleeping at at least 2 tables the wait for food is so long...and one of the sleepers was an adult!Now let's talk about the food...Waffles: great! I think they use a little bit of cinnamon in the batter.Chicken: crispy on the outside, juicy in the inside. My thigh was a little on the small side, but the 3 pieces my cousin had were decent sizes.Catfish: my sister had it blackened. It looked good and the little piece I grabbed when she wasn't looking was perfectly seasoned.Grits: nice and creamy. Perfectly cooked.Biscuits: these should be illegal they're so good! Dripping with butter and honey plus they're light and fluffy. Hmmm mmm mph! That's all I can say.Coffee: good, nice flavor. But the mugs are stained...a little bar keepers friend for the next was should take care of that.Kool-aid: I didn't have any because it's really, really sweet, but they do this cool thing when they pour it and each flavor stays separate...it looks like it's striped.Bottom line...will I come back? Absolutely! Do I recommend it? Yes, indeed. Just be prepared to wait for some really good food."
10/18/2018,3 star rating,"This review is based on two separate occasions. First time I ordered delivery via GrubHub at 11:30, it said it would be a 45 min wait which is no problem, about average for delivery anyway. I didnt get my food until around 1 PM. It was not due to the driver because the food was not marked picked up until 15 mins before it was delivered. There was also no way to get in contact with them because all the phone numbers listed for them were not connecting. Not sure if that was intentional. By the time I got the order I was starving! I got the red velvet waffle with tenders and potatoes. There was no butter/cream cheese or powdered sugar on the waffle like its supposed to and I just didnt like how their homestyle potatoes were seasoned. My second try, I walked in to order takeout. Loved the interior and art on the walls. The hostess was nice holding the door open when you walk in and out. I ordered the same thing as last time but requested butter and powdered sugar to which they replied that it already comes with. Thankfully it did. This time I also got the smothered potatoes which is basically their potatoes smothered in gravy. I liked it better because the gravy masks the actual seasoning. The tenders were kind of dry and I didnt receive the ranch even though they asked what sauce I'd like for the tenders. The meal was definitely better the second time around. Even though it was a slow Thursday morning, it was a 20+ minute wait, I can't imagine what a busy weekend morning would be like."
8/15/2018,4 star rating,"This is now part of my restaurant tour. I ordered the What Up Doe and it was phenomenal.  So much foor for only $15! The waffle came with too much butter, so i rather have it on the side but it was still awesome.My girlfriend ordered the red velvet and that one was nasty, however, the chicken is delicious!!! Eggs fluffy, vibes are on point. The food takes a while to come out, but with the unique art work, and atmosphere gives you plenty to look at."
