rating,review
5 star rating,"The only reason I'm writing this review is in hopes that it pushes the owner to DO BETTER. Flavor is the only thing done well at this restaurant. If you have other options for a meal, save yourself the frustration and go elsewhere.We've eaten here multiple times over the last few months since movingg to Detroit because it was recommended for having good food. The jerk chicken (when fresh) is delicious and I've only ""lucked up"" on the oxtails once and they were a little dry.  However, the service and overall experience is TERRIBLE, today is the last time I will ever order from this restaurant. We've experienced every possible bad scenario from this spot: wrong order, extremely long wait, order one thing then arrive to find out it's not available, bad customer service, no guidance or service from staff standing behind counter upon arrival, the list goes on and on.It's conveniently located in New Center but there is limited parking/space for pickup. The interior is unorganized and lacks an inviting feel. I'm not sure if it was ever intended for dine-in. 1 star for flavor 1 star for location"
2 star rating,I went to Yum Village after I left the African Festival where I did not buy food. Yum have had food from Yum Village before and knew I wanted to try it again. Interesting tasty food. On this visit I made multiple order. When I got home I was missing one of the items. I called back and spoke with Alex who put the  issue in a log for the manager. I called back ghe next week and spoke with Manager Godwin who was so pleasant and accommodating. He offered to replace the item or give me a gift certificate with more value than the item. I accepted the gift certificate because I live far away and usually don't go downtown. I really want the item so I know I'll have plan to go downtown in the future. Yum Village food is so good and customer service is exceptional. Aleta Roberts.
4 star rating,"It pains me to write this review. I initially enjoyed eating here several years ago. I have always noticed issues with the operations, such as service being slow, workers being unprofessional, and overall disorganization, but both the food and service have gone seriously downhill since the pandemic. I remember last year, rather than giving me back my change, the guy at the register just said, ""Oh, is this for me? Thanks!"" and accepted it as his tip. Rude! The wait time for walk-in orders always took a long time, too. The pandemic just exacerbated problems that were already there that were never fixed. Still, I liked the food enough to give it another chance. The last time I came to YumVillage was in July 2020. Restaurants were allowed to reopen and I wanted to show my support. I remember a guy (not the owner) in the kitchen screaming at the woman working the register. It was absolutely appalling behavior. The food, already overpriced (nearly $20 for a bowl these days), decreased significantly in quality. What used to be delicious African style cheese bread was no longer. Instead, Pretzilla bread balls that can be found in the supermarket were used as a substitute with crusty cheese on top. The pretzel balls were as hard as rocks. Also, the workers were not wearing masks or not having them cover their mouths and noses. The service and food were a huge enough disappointment that it kept me away for longer than a year.I finally returned today with a Groupon voucher. There was a long line of people when I got there at lunchtime and it was absolute chaos. Once again, no masks on for most of the workers, including those in the kitchen. There is only one register and one person taking orders. The workers never seem to know what to do with Groupon vouchers even though YumVillage has been selling them off and on as early as 2019. This was maybe the third time I went there with a voucher and it still takes them a long time to figure out how to process it. Today it took at least 15 minutes for two workers to play around with the clover register while people behind me waited. I felt so bad. If anyone working here had common sense, one worker would have immediately taken other customers' orders while the second worker would have taken my Groupon code to process later and just subtracted the amount from the Groupon from my total.Several people stormed out of the restaurant. Other people who were there before I arrived stated that they waited up to an hour for their food. I had to wait for at least half an hour. A woman who looked like she works at a hospital told me she had been waiting for nearly an hour for two sides and she would not have any time to eat before her lunch break ends. She finally got her food after asking for her money back so she could leave. When I received my food, there were several mistakes. One side order was missing, I was given a smaller sized plate than what I had ordered, and the chicken bone-in rather than boneless as I had requested. When I told them this, they acted like it was going to be a huge hassle to give me what I had asked for. I just said ""forget it"" and left even though I probably paid more money for food I didn't receive. One worker I saw outside was at least apologetic and said he could give me more chicken. I thanked him but turned down his offer. I had already wasted enough of my lunch hour waiting for a simple order. The food wasn't great. The chicken was dry and overcooked. Some of the dishes were a bit too sweet for my taste. It felt like a rip off especially after the ordeal at the restaurant. The workers are so unprofessional. From what I can gather, the owner is stretching himself way too thin. He was there when all of this was occurring and didn't do much to control the situation. I think he should have apologized to the customers waiting and given them a gift card for a return visit. Many of these customers will not be returning and neither will I. There are already two new African/Caribbean restaurants that have opened within a half-mile radius. I know he is trying to do a lot by selling merchandise, doing cooking segments on the local news and at Yelp events, doing a podcast, and more, but my recommendation is to go back to the basics even if it means operating from a food truck again. Concentrate on delivering good quality food and service. Train workers on basic problem solving and customer service before having them handle the busy lunch shift. Don't be stingy when charging so much for a bowl of rice and a few pieces of chicken. If someone has waited for an hour, give them their food on the house. If something doesn't change, I don't see Yum Village surviving."
2 star rating,"2 stars because when it's good it's really good but It's just way too inconsistent for the price. The service, taste, price, and serving sizes seem to change every time I go. After spending $50 tonight for two small portions and a messed up order I think I'm done with them."
2 star rating,"Rude. Don't order through door dash. They claim they never received my order. I understand that, but it's a sense of customer care and not being rude when someone who is out $$ that they are trying to give it to your business."
1 star rating,"Been wanting to try this place for a while now. Ordered the lemon pepper jerk chicken, Jollof rice and corn cake. Everything was great!"
4.5 star rating,"I feel like I've driven by Yum Village so many times and always say, ""I'm going to go there next time I'm in the area."" Thankfully today was that day! I ordered online and scheduled for a later pickup. Picking up is so easy and quick. Also, their descriptions are super helpful and indicate vegetarian, vegan, and spice.The food is AMAZING. I ordered the Elder Village Combo since I've never had anything in it before and it's a perfect amount of spice. The corn cakes are a must order. Trust me. The regular (for any entree) is a very generous portion."
5 star rating,"Delightful when craving something ethnic and not your common local restaurant flavors. I love the staff and the owner/chef is a dear if you ever meet him.I've enjoyed Yum more than once, and I'll surely return more in the future."
5 star rating,"We could not have been happier with our first experience, which will by no means be the last. Having driven down from Port Huron we wanted to make the trip worthwhile and may have overdone it a bit, ordering nearly half the menu, but each and every dish was delicious and obviously prepared with great care and attention.The employees here were beyond helpful and gracious, going so far as to gift us juices, cake and their delicious seasoning because they were so excited we drove just to load up on some of the best food I've ever had.I just feel bad we're only now becoming Jollof Rice Fanatics and will no doubt be making up for lost time soon and regularly."
5 star rating,Orders take out for a meeting and everything was great. The jollof has a little kick but not too spicy. The lemon pepper chicken was nice and tender and juicy. I really wanted the roasted Brussels sprouts and will definitely continue to try other menu items.
5 star rating,"Rude. Don't order through door dash. They claim they never received my order. I understand that, but it's a sense of customer care and not being rude when someone who is out $$ that they are trying to give it to your business."
1 star rating,I went to Yum Village after I left the African Festival where I did not buy food. Yum have had food from Yum Village before and knew I wanted to try it again. Interesting tasty food. On this visit I made multiple order. When I got home I was missing one of the items. I called back and spoke with Alex who put the  issue in a log for the manager. I called back ghe next week and spoke with Manager Godwin who was so pleasant and accommodating. He offered to replace the item or give me a gift certificate with more value than the item. I accepted the gift certificate because I live far away and usually don't go downtown. I really want the item so I know I'll have plan to go downtown in the future. Yum Village food is so good and customer service is exceptional. Aleta Roberts.
4 star rating,"Wow. What a place.  I'd read a few positive reviews and had two acquaintances tell me about it, but it surpassed my already high expectations!  Friendly staff made the experience very enjoyable. They made us feel very welcome and had some great recommendations.  The food was incredible.  We had a boneless chicken dish with rice along with some sides that were truly a treat.  Extremely flavorful and very reasonably priced.  They recommended a cool drink, which we appreciated (iced tea helped with the hot seasoning!).  I'll definitely go back again and take more people with me.  I really want to try more!   Thank you all for such an amazing place!"
5 star rating,"I've been to 2 different events where YumVillage served delicious and flavorful food. I was very impressed with the flavors. I knew I wanted to come back here to try other items on the menu so that's exactly what I did. A week ago, I did a pick up order for a lamb shank. I was super excited because lamb is one of my favorite proteins. Once I brought it home and got ready to dig in on a feast, I opened my container and was very disappointed about what I got: one large bone, another bone, some sauce, and little bits of meat shreds. Where is all the meat? I got maybe 2 bites out of this from just draining out all the sauce and picking off little bits off the bone. This review is just solely on the lamb shank.I do love the guava tahini chicken."
2 star rating,Not at all worth the money. The jerk chicken the curry chicken the plantains the jollof the cheese bread everything was just awful. Money wasted. We didn't...Couldn't finish our food!
1 star rating,I had the (Maaef) stew for the first time and my god was it delicious. It was well seasoned and a moderate level of spiciness. I ordered online and the service was very speedy and the cashier was very friendly !! Oh and I also ordered a small order of plantain and it was delicious!! If I could give this place more than 5 stars I would.
4.5 star rating,"Been wanting to try this place for a while now. Ordered the lemon pepper jerk chicken, Jollof rice and corn cake. Everything was great!"
5 star rating,"The food is excellent! I also feel like it is healthy, but I'm not sure.  Friendly staff and you might even be able to purchase a bottle of your favorite black-owned liquor. They have a great selection of rums, cognac, and other spirits for sale by the bottle."
5 star rating,Delicious food enjoyed in a music filled space and positive vibes. Engaging and knowledgeable staff!
5 star rating,Great food and bomb service. They are currently only doing carry out. But still worth it I get the jerk chicken always a win with the Jollof rice. You can either call order in or grubhub.
4 star rating,"Due to a power outage the were not serving a full menu the time that we went. However, I was able to try the okra which was delicious. Nonetheless, I didn't like the djon djon rice (rice with black mushrooms). Which is a different version from the Haitian black rice. Honestly, it's an acquired taste. I threw mine out, my friend didn't like hers either.  Nevertheless, don't let my review deter you. They do have other amazing dishes on the menu. Maybe ask to sample the djon djon rice before buying it."
5 star rating,"I ordered the Cool Village combo today.  Curry Chicken, spicy rice and plantains.  It was my first experience there and they did not disappoint.  Ordered online and was ready by my short drive over.  Detroit has come a long way since I was a kid, need to keep it going and support local establishments."
5 star rating,"I want to like this restaurant because when you receive your food and it's right, it's delicious. But my past 2 experiences let me know that they don't know the meaning of customer service. I ordered 4 suya fried chickens and a side of plantains online for a 1:45pm pickup on February 23. When I arrived at YumVillage at 1:50, the employee at the counter told me ""your order's messed up"". I asked what that meant and he promptly walked off. The owner then came over and said unfortunately your order isn't ready and we'll make it now. I then waited for another 20 minutes with no explanation of the cause of the mixup. The owner did offer me a gift card for the inconvenience. I finally received my order and left. When I got home I opened the containers and realized they didn't give me suya fried chicken, but the smoked chicken dish instead. I ended up not eating anything and giving it to my family. I decided to go to YumVillage again because I had an appointment in the area and wanted to use the gift card. I placed my order online in advance because I saw on Instagram their oxtails sell out quickly. When I showed up on March 15, I looked at the pickup shelf and didn't see my order. I waited in line and explained to the employee that I placed an order online and it wasn't ready. Before he could respond the chef in the back shouted ""oh she ordered oxtails, we don't have anymore. we sold out"". I asked the employee why I wasn't notified before I drove to the restaurant and he had no reason. He advised me to not order online in advance because most people don't do it, except catering orders. He asked if I wanted something else and stated that all they had was jerk chicken. When I said no thanks, he suggested that I get to the restaurant when they open tomorrow to possibly get the oxtails. I don't live close so I'm not driving all the way tot restaurant for the off chance I'll get oxtails. I'm trying to figure out why YumVillage has online ordering if they don't recommend it. And why they wouldn't make the online prepaid orders first before selling items to people in person. I then requested a refund. I didn't receive an apology or explanation. I'm probably going to give the gift card to a friend because I don't plan on coming back."
1 star rating,"This place was okay and I'm glad I tried it. I ordered online and it seems that the menu online is limited and doesn't have everything you could get if you order in person or by calling in.I got a hot bowl with lemon jerk chicken, jollof rice, and the cheesy bread. I loved the jerk seasoning on the chicken! It was very spicy, which is great considering most places don't make their spicy food spicy enough. The chicken was tender, slightly sweet, and not overly salty at all. I would get it again.The rice seemed undercooked, but I couldn't tell if that's how it's supposed to be or if i'm used to stickier rice. It was garlicky and salty, and the flavor was nice. The cheesy bread was the side that sounded like it'd be satisfying but it was too greasy for me. I love greasy food and this was a bit much for me. Every bite oozed out oil and there was just a pool of oil in my mouth after each bite. The seasoning on the cheese was really good though and made it more than a typical cheesy bread.While some of the food wasn't to my preference, I would come back and try other things. The flavors made me think that if I were able to get something I ate more like brussels or greens or some of the stews, I'd like it more. I'm not sure why these aren't offered online, or maybe i just didn't see them as an option for the hot bowl. But the food was ready fast and service at pick-up was good too. Portions are decent too - a hot bowl and one side would definitely be enough. I will be back to try more things because i'm still intrigued."
3 star rating,"I had the opportunity to attend a tasting at yum village on 2/12/20. It was a part of a Yelp event so I thought long and hard about posting this review, but I gotta be honest, the experience was underwhelming and so was the food.The positives:Locally sourced foodCollaborative economics modelChef Godwin is super passionate and quite charmingReasonable pricesFree Parking Lot right behind the restaurant Should have license to serve beer & wine this monthEnvironmentally conscious features like wooden forksThe Food:We were offered 3 dishes to taste:Chicken wings over jollof turmeric riceGumbo over jollof turmeric rice w/ some kind of hushpuppie-like ballsShrimp w/ lemon polenta cakeFirst, i was shocked that in 2020 there was not a single vegetarian or vegan option served. Maybe they have options on the menu, but I felt like for a 3-dish tasting it would've been nice to taste that..... or a vegetable at all in fact.... any vegetable... a legume or cruciferous morsel of any manner would've sufficed.I found all three dishes to be way too starchy and heavy for my taste. I'm sure there are African dishes that incorporate vegetables. Also every dish was Reaaaally spicy/hot. Don't get me wrong I LOVE spicy food, but if you do not, BEWARE! I don't know if they offer varying ""heat"" when you order, but... yeah my mouth was tingling lol.The wings were good, but nothing special to go there for (Jolly Pumpkin if you're on woodward and want wings btw). The shrimp was rubbery and overcooked, I couldn't eat it. The lemon flavor in the polenta cake pretty much overpowered the whole thing. I couldn't eat it... and who serves a cake make of polenta ON TOP OF RICE! Guys, it was a whole night of carbs... and I love my carbs but geez, are we about to go plow ford field after this? We about to go powerlift? The best thing was the gumbo, but again, not special. I LOOOOOOVE gumbo.... all varieties.... this just wasn't it for me. The food was also not hot. Now i know it's a tasting, I don't expect piping hot fresh out the oven, but they appeared to be serving us ""real time"", so idk why everything was luke warm. For me luke warm food has already lost half the battle. Especially for fried foods like that shrimp.Loved the concept and really wanted to love this food, but I was not a fan. Wayyyyyy too many great restaurants on Woodward for this food to not BANG! They definitely have to step it up.Also, gotta get the bathrooms together!"
2 star rating,"Basically everything is gluten free and there are tons of vegan options, and perhaps most importantly it is all DELICIOUS! Like seriously so so good. Reasonably priced for how much food you get, too. A welcome addition to the Detroit food scene - can't wait to go back and try more stuff."
