rating,review
4 star rating,"This is a cool little place located in a redone area with Detroit homes surrounding it. A friend of mine is Vegan and wanted to try this place out. There were three of us and we all were interested in the Soul Food Platter which is Mac and cheese, tenderly smoked collards garnished with shiitake mushroom, maple glazed yams topped with raisins and pecans, hoppin john (black eyed peas over rice topped with green onion) and a cornbread muffin which is $14. I particularly liked the collard greens which were great even without being cooked with the traditional pork. The muffin was perfectly sweet and one of the best I've had in a while. This was my first time trying hoppin john and I was impressed. I also was interested in the Green Life Smoothie  which is Spinach, kale, pineapple, avocado, dates, and coconut water and costs $7 This was my favorite item that I tried. You could taste the the greens first with a pineapple coconut finish. I'd come back here just for this."
4 star rating,"Wasnt impressed. Had the soul platter, vegan mac n cheese was ok, no cornbread, they ran out of collard greens so they gave us some crunchy kale greens which was not the lick at all, some bland black eyed peas with no seasoning whatsoever over brown rice sitting in a puddle of warm water (smh), yams with no type of sugar, and a side of tofu catfish which was thin sliced tofu fried in cornmeal and salt and pepper. The tofu is flavorless of course so it was pretty much like eating the leftover crumbs when you fry catfish.  This was the best item we had, only because it was the only thing that was seasoned besides the kale greens. The person i was with had the barbecue tofu, which was fried unseasoned lukewarm tofu swimming in a thick and overly sweetened soup of sauce that tasted like open pit straight out of the bottle. Let me find out. Nah, there was not one single solitary bit of soul coursing through this food, we don't cook like this. This is some hipster type stuff. Also it was really expensive, entree with an iced tea(with no sugar in it which is definitely not how we make it) was almost 25 dollars. Took 15 minutes for the waitress to even acknowledge us, and another 30-40 minutes before our food came out. And the portions were really small, especially given how much it cost. They would be better off just cooking veggies with soul food spices and seasonings rather than trying to make vegan renditions of meat flavored or based foods. I mean almost all soul food is either meat or flavored with meat, I don't think this is a plausible thing to even attempt and expect great success from. But they had a pretty full seating area so i guess they have a demographic whos looking for this. As for me personally, I boo this place."
2 star rating,"VEGAN FOOD VEGAN FOOD YAH! For all those that follow my vegan reviews. Here is a spot that I recommend you hit. They have two locations and have different menus at both so you should try both. But, Detroit has a good amount of vegan spots that you should go to so you may want to pick one of their two restaurants. I order the soul platter and it was tasty. I was torn between that and the smothered tempeh, but they were out of tempeh so my choice was easy. The Mac and cheese was really good and the kale too ( they were out of the collard greens)! The corn bread could have been more warm in my opinion and the sweet potatoes were nice and sweet and added a great taste to this platter. I was so stuffed I couldn't even finish everything.  I also tried a bite of the bacon ranch wrap and I liked it too. However, it tasted like there wasn't any ranch on it so I asked if they forgot to put it on  but the staff said that they just don't put much on it but then proceeded to bring a Side of it out so that was nice. The potato chips that come with this dish are really good. I would say it was my favorite thing that I ate at this place. However, the green smoothie was really amazing and refreshing too.I was so stuffed and didn't have any room... but... their cakes looked really really good. This spot lost a star because they were out of multiple items which is a bummer because they just opened for the day. LGBTQ+ foodies out there - this business is owned by an LGBTQ+ couple so show your love and support and give this restaurant some love. Anyways, Vegans or non-vegans, I recommend you hit this place up. Oh, and there is a gorgeous floral mural outside that would be a great spot for some quick pictures with friends."
4 star rating,"I had higher expectation for this place, but a little bit disappointed. I like it's 100% vegan and they try to use organic as long as they can. But the flavor has a lot to improve. We came on a Saturday afternoon, and waited for about 20 minutes. Later the places get more empty tables, maybe just the time we came has lots of people. The service is not good, we had to ask to refill water. We ordered soup, which come with a small corn bread. We were told the corn bread need to wait 15 minutes, but it never came. I'm pretty sure the corn bread was ready later, the corn bread in my entree came, but the corn bread supposed to come with the soup never showed up...The tomato basil soup is really good! The vegan version is amazing! This is my favorite one that night. I also got a Vegan Soul Plate, which is a bit disappointing. The mac&cheese is not good at all. I think it's better to take this out from the menu if they cannot make good vegan mac&cheese. The other items (rice, beans, sweet potato) on the plate are OK, but not much difference compare the one you can make at home. It's a boring dish overall.My friend got the tofu catfish likes it. The DVS burger is great! I might give a 4-star review if I ordered the burger."
3 star rating,"I would love to love Detroit Vegan Soul but it's kind of stuck in time. I like their burger and soul platter, and their German chocolate cake is to die for! I just wish they did some innovation with the menu."
3 star rating,"Not the place to go if you have a nut alergy. Yes, you can order some items...but its not the stuff you'd hope for. My date ate this beautiful meal that they recommend...i had a smoothie that took 15 minutes to make."
3 star rating,"A friend recommended we go and I was super skeptical. What? VEGAN soul food? We were plesantly surprised. The food was tasty and flavorful with only a shadow of the oily, yummy, heavy, goodness that is soul food. I got the ""catfish"" sandwhich which looked like fried catfish but lacks the umami of the real thing. Nevertheless it was tasty. Comes with coleslaw and the potatoes were delicious. Friend got the soul food platter and it was surprisingly good. I was especially impressed by the collards that were really good even without bacon or pork belly.Serbice was prompt, friendly, and gracious. We were in a rush to get to the airport and they accommodated our rushed schedule. I love when a restaurant anticipates a customer's needs - our waitress brought our check to the table when she saw we were done before I asked for it. Well done all."
4 star rating,"I was really let down by this place as I was really excited to try it. After ordering an array of food there wasn't much I really enjoyed from it. The bbq tofu came out cold, the cornbread was hard and tasteless, black eyed peas were kind bland, and the collards were very salty. I expected a lot better especially for the price of each plate. I always hate to leave a downer review but my experience was just not good."
2 star rating,"Holy cow. This place was AWESOME. Being vegetarian, I am so appreciative for great places like this!!Parking: plenty of street parkingService: fantastic!Ambiance: really niceFood: -coconut BLT wrap with raw collard wrap (So freaking delicious!!!)- but did not like the red skin potatoes. Too much oil. -Seitan pepper steak: very good I would definetely come out!!"
5 star rating,"This place was so good I wanted to die, reanimate, then sit down and eat again as a zombie because zombies don't have to worry about how it looks to hwarf down three platters of food and a shake and a piece of cake at one sitting. They just do it. This place, if it weren't for Surya Cafe in Madison, WI, would be the best vegan restaurant ever - and it IS the best soul food anywhere. We got two platters and shared them. EVERYTHING, absolutely everything - arrived at the table at the perfect temperature, texture and flavor. Ever been to a vegan restaurant that can't get the food in the window? Or the service is slow? This is NOT that place. My friends are omnivores and they were in heaven. The German Chocolate cake is to die for. Just get here. Take a plane or a cab. Do what you have to do but get here and EAT."
4 star rating,I had high expectations for this place since I love seeing vegan places but to be honest it was just average in my opinion. I liked the catfish tofu but everything else seemed bland for palette. I think I would have appreciated more flavor in my food. I think it's good that the restaurant is trying but I was personally not impressed. Great dynamic & friendly staff though! I'm not sure if I'd return to this place.
3 star rating,#mynewveganlife. Detroit style!  Back in the D and exploring my new lifestyle in my old stomping grounds.  DVS is a quaint little gem in a great neighborhood.  Staff is friendly and the food is on point!!
5 star rating,"Detroit Vegan Soul is a comfy place set in a quiet, quaint neighborhood.  If you're there on a nice day, you'll want to make sure you set aside sometime to take a stroll.I've been meaning to visit Detroit Vegan Soul for a long while now, and finally up and went by myself after work one evening, since it's pretty close to work and pretty far from home.  I was pleasantly pleased with the ambiance, the service, and the menu - which offers a wide variety of apps, sandwiches, salads, and entrees.I sort of liked the entree I ordered, which was the BBQ tofu.  And by sort of, I mean this:  The BBQ sauce itself was deliciously tangy, but the tofu was, in my opinion, over cooked.  The kale and potato salad were both tasty, but the spice(s) on the corn on the cob overpowered the flavor of the corn (turmeric?  I'm not that good at identifying spices).The smoothie I ordered was delightfully refreshing.  It is called Tropical Breeze.  I ordered mine made with coconut water. The fruit in the smoothie was mango, pineapple, banana, and dates.  Yum!I will definitely dine at Detroit Vegan Soul again.  Now that I've tried it out, I can recommend it to all my vegetarian friends."
3 star rating,"Excellent Food. Great Vibe. Great Service.My wife had the Soul Plate, I have the Vegan Millet Patty , Cole Slew And Red Potato Fries.Great stop for authentic vegan soul food"
5 star rating,"So far we've been here for 37 minutes waiting on 2 ""Soul Plates"" we finished our water and waited 9 mins for a refill on that. The place wasn't to busy when we came in. But I doubt that would provoke any haste in service. I'm beginning to wonder if the cook came into work today...We got our plates 47 minutes after ordering themAll in all the food was okay Portions small I've never had worse ""cornbread"" in my life. It's as dry as if they just served you corn meal Get the greens they were cool"
2 star rating,"I was in Detroit over the weekend and went back to this place TWICE. I always have to try the mac-n-cheese wherever I go, even though it is usually not that impressive. I must say that I was impressed!!!! It is just a little cup for $6.00 but sooooo yummy! I ofcourse had to try some of the desserts sitting out front. I got the German Chocolate. It was okay - nothing special. I also got the Southern Fired Tofu Wrap. I really liked this but you have to enjoy tofu. The net day I got one of the tofu 'egg' scramble wraps - the sauce in this was yum yum, beware it was loaded with big spinach leaves. Overall I really liked this place. It is the closest vegan place to Grosse Pointe Park I believe. I loved that on Sunday morning it was PACKED full with people from every walk of life. Great Vibe!!! **I must always note that I gave 5 stars to the Chicago Diner - and sorry but all other restaurants are now compared to that - so my 4 star is pretty great, just not as good as the most amazing place I have ever eaten :)"
4 star rating,"Really enjoyed my first try of Vegan cuisine the service , food and atmosphere was amazing I can't wait until I'm there to visit again I encourage you all to try this place"
5 star rating,"My wife and I stopped in for dinner. Great customer service, very reasonable pricing, and delicious food! The menu has a wide variety of options including mains, sandwiches, soups and salads, smoothies and shakes. There is sure to be something here for everyone to enjoy. All plant based and extremely good dining. Ample street parking available."
4 star rating,"So freaking good! I have a friend who is vegetarian, and we were trying to find somewhere new to go. I'd heard if DVS a lot over the past couple of years and suggested that!! We made reservations for 6:45, and were seated right away (there was no one else in there). The area is so so cute, and we were able to people watch out of the window. She ordered the catfish sandwich with a side of collard greens, and I got the soul platter with a side of green beans. Everything was immaculate. My friend loved the sandwich and the potatoes that come on the side are so good. Her grandma is a soul food connoisseur, and she said the collards my friend brought home were great. My soul platter was phenomenal. I'd never had soul food before and I am so happy I started here! The perfect mixture of the best parts of soul food, and I'm sincerely looking forward to going back to try something else! I wish I remembered to snap pics, but the food looked so good and I was so hungry that I dug right in."
5 star rating,"One of the best all vegetarian/restaurants I've dined at, to date. My husband and I visited Detroit for the weekend after reading an article in the travel section of VegNews that highlighted the vegan-friendliness of the city. We stopped in for lunch on Saturday and enjoyed it so much that we changed our Sunday brunch plans and returned again for brunch. The food is delicious, our server was very attentive and helpful, and it's all vegan - which makes dining out a much more enjoyable and comfortable experience. I would highly recommend checking out Detroit Vegan Soul if you're looking for tasty vegan food in the city, or an omnivore looking to branch out and try something new."
4 star rating,"As a vegetarian, I LOVED this place. It's small, but thankfully we've never had an unbearable wait. I do wish they had some cans of Coke or something to drink besides water because I do really like my soda when eating out, but I get that it doesn't ""go"" with their vibe. My husband, who is not a vegetarian, enjoys it and is always happy to join me there for a meal. The kids, however, aren't super crazy about the fake cheese and different textures, but they do finish it."
4 star rating,"First time staying in west village and we were very happy to know that this place was only steps away from our airbnb. The service is a 5 out of 5And the food was out of this world, it made me feel like we were at gran's house on a Sunday afternoon having brunch with the family. The food here is good and wholesome. We had the catfish tofu and the smothered tempeh and both were delicious, gran would approved! This place has become a staple and every time we come to Detroit it will be a mandatory stop. Cannot wait to be back!"
5 star rating,"Decided to try something different and wanted to try a vegan soul restaurant, since I was in town for an NSBE conference. Ordered the soul platter and the hibiscus punch and we got our food promptly, but we never received the cornbread that was listed on the menu. The punch and macaroni was really good. I am shocked that the vegan mac had no cheese, it was that GOOD!  Also, ordered a side of the tofu catfish and when paired with the tartar sauce is convincing that you're eating catfish.Everything else lacked flavor and the yams were dry as well. Service - 2.5 (waitress wasn't that attentive)Food - 3Venue -4 (nice)"
3 star rating,"Really cute spot and food is fantastic Smothered tempeh, Mac & cheese, & candied yams!"
5 star rating,"Completely exceeded my expectations. I typically find vegan soul food to be very heavy, salty, and simply not something I would eat every day.This place is completely different-very fresh tasting ingredients and not oily or too salty whatsoever. I ordered the Soul Platter which for $14 included collard greens (perfectly cooked with tomatoes and onions), 2 mini corn muffins, sweet potatoes, black eyed peas, and Mac n cheese. Everything tastes incredible and the Mac n cheese was one of the best I've ever eaten. The portion was perfect, and the food didn't make me feel heavy or gross. Our waitress was lovely, and they accept all major credit cards. You must come here if you are in Detroit!"
5 star rating,"Detroit Vegan Soul is a great place to eat in Detroit, for both the die hard Vegan, and the die hard Carnivore. As someone who used to be insistent on having meat with every meal, this restaurant was pretty eye opening as to how good food can be, even without meat! They've got a pretty solid selection of dishes, and there's generally something for everyone. Many of the dishes are twists on meat-based or meat-centered dishes you'd normally see, but they taste fantastic and don't try to trick you into thinking they are meat. The one downside of the restaurant is that it is pretty small inside, so if you are trying to have any remotely large group (4+), I'd say look somewhere else, as either there won't be enough space or you'll be waiting quite a while for a table. However if you have a small group, it's a very nice and cozy atmosphere and the dishes prepared are very ""instagrammable"". Keto/ Low Carb folks: You might want to look for another spot to eat, as substitutes for meat can be on the carb-heavy side, the restaurant is dairy/egg/lactose free, and the sandwiches/ burgers aren't an option."
4 star rating,"My girlfriend lives right by here but hadn't tried it. I've been back for a bit and hadn't either, so we gave it a go - so glad we did! Note, be sure you are aware of the hours/days of operation. We arrived right around the end of breakfast and beginning of lunch time on a Saturday and immediately got a seat. When we left there was a wait, but it didn't seem like people were waiting too long. The outdoor area is apparently for take-out orders only, FYI. Food arrived pretty quickly for the amount of people in the restaurant/getting take-out.DVS Breakfast Sandwich (8/10): I love when vegan food comes with ""egg"". This sandwich was delicious, though I didn't get much of an egg flavor (not bad, just not too strong). Everything was fresh and the bread was tasty with a nice crunch, while the sauce was wonderful. In fact, I wish there had been more sauce! I got the red skin ""fries"" (they're really more like warm chips). They were full of flavor with excellent crisp. Bacon Ranch Tofu Wrap (9/10): Wow! My girlfriend won the ""dish off"" this time! The smokey flavor is one of the best either of us has tried. I was shocked she let me have so many bites since this thing was so darn good. Crispy, flavorful, smokey, just all around great. She ordered the yam ""fries"" and they weren't as good as the red skin. Still flavorful and crispy though! Tomato Basil Soup with Corn Bread (7/10): Soup was tasty and warm, had a bit of a kick. Perhaps it was just not matching well with my meal, but I didn't crave more of it, though it was still well done. I always eat corn bread and think ""that's dry,"" but then I think that must just be how corn bread is. It was tasty and would be even better if we had put some butter on top for the parts we didn't toss in the soup. They serve desserts and lots of other options that we will try on future visits. Can't wait to go again."
4 star rating,"I've heard so many great reviews about this place and I was so excited to try it. As a vegetarian who is trying to transition over into veganism, I was so excited that I would still be able to enjoy soul food without sacrificing the staples, but I was pretty disappointed in my meal. I had the soul platter. The mac n cheese was probably the best thing on the plate. The cornbread was hard, the yams were super bland, and the collard greens and black-eyed pea tasted like straight salt! I'm willing to give the benefit of the doubt and assume that the cook was just having an off day because so many people swear by this restaurant. Hopefully, if I decide to come back the food will be better."
2 star rating,Excellent delicious food! Service was a little slow but that's because it's so good and popular
5 star rating,This was just not my cup of tea. I'm not the slightest bit vegan or vegetarian so I just wasn't  satisfied. I wouldn't go back but I do recommend this place for vegans.
4 star rating,"I'm not vegan, but boy do I love me a good vegan restaurant. Whereas the plant-based options at most restaurants leave you feeling like you've missed out on the good stuff (cheese! eggs! dairy!), thoughtful vegan cooking is deeply satisfying and nourishing. When I planned a weekend staycation in Detroit with three friends, I was on the lookout for places that would be able to satisfy a vegetarian, a meat-lover, a meat-ambivalent omnivore, and a vegan with Celiac's and weird food allergies. Detroit Vegan Soul exceeded all of our expectations. The menu is fairly extensive, and clearly labels dishes that contain gluten or soy, and allows you to mix-n-match sides to create a plate of your own. Some standouts for us were: - Really, really, ridiculously good coffee. - Mac n cheese. (We still don't understand how pasta with cheese sauce could be made so deliciously and creamily without any dairy or wheat!)- Candied yams- Smothered tempeh - Catfish tofu- Attentive, friendly serviceDefinitely kid-friendly, suitable for groups up to 8 or so. The lighting is bright and the ambiance is casual (more cafe than restaurant), which is great for breakfast/brunch/lunch or a dinner with friends."
5 star rating,"Yummy choices,  very good service and  nice to visit a local small biz place while visiting in Detroit. Everything was hot and fresh. We had the millet burgers and potato rounds and tried a small dish of the eggplant meatballs and pasta just for a taste!"
4 star rating,"Came here with a friend on a Saturday for lunch. We weren't familiar with the area so we weren't sure what to expect. We parked around the corner on the street and admired the big houses nearby. We both decided the block the restaurant was on seemed ""hipster"". Once inside we were promptly seated and we both agreed the inside had a fun, ""green"" feel to it. Everything on the menu seemed good so we had a hard time deciding. I got the coconut BLT sandwich with yam chips and coleslaw. I have had fake bacon before and this was equally good with a smoky flavor. It was a lot of food for lunch I thought, I wasn't able to finish it all but it was still very good. The waitresses were very, very attentive and I like how our credit cards were swiped right at the table. I would come back if I were in the neighborhood!"
5 star rating,"I tried this place for the first time on Friday and it was SO GOOD (minus the dry black eye peas). I got the soul platter and my date got the catfish tofu meal. I was really surprised by how good everything was given it was vegan. But I have to admit, we were pretty hungry a couple hours later LOL. My three star rating is due to the service - although our waitress was very friendly and accommodating, we watched other people that came AFTER US eat and leave before we even got our food."
3 star rating,The food at Detroit Vegan Soul is always off the chain but it is always SO slow! 90% of the time it's slow! Every now in then you luck out and not have to wait for your food! This time we actually went next door to do someShopping at The local florist and still HAD TO WAIT! it was a bowl of chili and 1 meal! Its definitely the weak link at DVS!
2 star rating,"First of all, what a cute little place!  I love West Village, and I especially love that Detroit Vegan Soul and Craftwork are pioneers in creating a little retail space there.  Also, their decor and logo are super cute; I love that Spring green color.Now, on to the rest.  The service was great - everyone was super friendly even though we were ordering carryout and kind of in the way.  They let us know how long things were taking and checked in with us until we got our food. There was a pleasant lunch crowd - lots of families with children, and they all seemed to be enjoying themselves. Now, the FOOD!  It's vegan, so of course you want to know about that.  First, ORDER THE TOFU ""CATFISH"".  It is seriously amazing.  And the vegan tartar sauce tasted exactly like regular fatty tartar sauce.  Exactly. I'm not kidding.  I wouldn't kid about mayo tasting like mayo. Second, don't order the mac n cheese.  It's not their fault.  There is no such thing as good vegan cheese. Lol  In addition, though the cornbread muffin tasted really good, it was a little dense.Everything else I tried was delicious, even the black eyed peas over brown rice, which I've never liked before.  The smoked greens were seriously good, and that's surprising, seeing as how they weren't cooked with any meat.  The yams were soft and sweet and I'd order those again.  The tofu ""chicken"" wrap was really good, and the yam fries were yum.All in all? Go here!  Even if you're just playing around with the idea of vegan food, this place will make you a believer and will give you some great ideas to take home. (Coconut bacon, what!?)  I can't wait to try more of their sandwiches and their desserts."
4 star rating,"My cousin and I was so excited to find a plant base restaurant in the city. They're so few and far in-between. We're even more excited that one is going to be actually in the city closer to where we are. I can't wait for them to open, the food here was it delicious. My father and my cousin and I went for lunch and we were not disappointed it was so hearty and flavorful. And they have sweets! You can tell that they really took their time with each of our dishes.-KissTheNyx -Plantbased foodaholic and sweettooth junkie"
5 star rating,"Hello, my name is Sanchaz Brown and I'm going to tell you about the best Vegan food I've ever had in my life! Beautiful Sunday in Detroit, my fiance and I decided to take a personal trip to Detroit Vegan Soul. We were in Detroit visiting friends, but couldn't pass the opportunity to spend some quality couple time, and there was no better place to do it!I went with the Vegan Chicken and Waffles, and the Vegan Biscuits and Gravy. Both were absolutely outstanding. Absolutely delicious. The Vegan fried chicken may have been the best chicken I've ever had. Vegan or not. The waffle with the homemade syrup was great, very crispy on the outside but soft on the inside. I absolutely loved it. So delicious. The biscuits were moist and warm and delicious. Home gravy with vegan sausage in it. I honestly could've put that gravy on a shoe and eaten it. It was THAT good.My fiance had the Vegan Sunday Dinner, which came with candied yams, cornbread, greens, and mac and cheese. She loved it. took her maybe 10 minutes to finish the dish because it was so good. It looked amazing, and so traditionally southern. Very, very good. She also had the tofu scrambler dish and that was amazing as well.All in all, this was some of the best Vegan food I've ever had! Nothing was bad, nothing was even ""good"". EVERYTHING was great or better, and I find that amazing. My next time in Detroit, I intend on stopping here multiple times. May be the only restaurant I visit. If i had to recommend anything specific, the Vegan Fried Chicken will be one of the most amazing things you've ever eaten. But what do I know? I'm just a Yelp Elite."
5 star rating,"I was very skeptical about giving this place a try, but I will say I'm glad I did because I was pleasantly surprised! The food was great! I had the ""Catfish"" Tofu which was Catfish Battered Tofu, Broccoli/Corn Medley, and Redskin Potatoes & Onions. The dish was super flavorful and surprisingly filling. The only complaint that I have is the wait for our food was a little lengthy. Def give this place a try if you want to try something new!"
4 star rating,"Stayed in Detroit for a night - for a concert ...this place was in between our hotel and the venue. Decor is cute; bright and modern. Clean, but not spacious. There's not really anywhere to stand, to wait for a table - so we went outside. (It was super crowded on a Saturday afternoon....) After about 30min we were seated. Ordered, and another 30min until our food was served.At that time we already blew an hour and had to get going to the show, or we'd miss the first few performers. We scarfed down a few bites and took the rest to go. The food is actually really good; super fresh, health conscious, very tasty (meals did taste like meat - not plants), decent proportions, not too pricey, employees were extremely helpful and friendly.My only drawback being from the Chicago suburbs - we had no idea how long the wait time would be and how many people dined here. So we didn't fully get to experience Detroit Vegan Soul, since we had to box our food to go and eat it cold after a 7 hour concert, heh..But we will be returning again, when visiting Detroit."
4 star rating,"One of the best vegan spots I've been too. From the black eyed peas, Mac and cheese (the best), flavorful greens and OH MY the catfish!!  Even if you eat meat you MUST visit because it's all that good!!"
5 star rating,"Who says vegan food can't be comforting, rich, even decadent? Each time I'm at Vegan Soul, I'm reminded how delicious healthy food can be. As a bonus, the giant windows and natural light here make for a perfect spot to catch up with a friend or read a book at the counter while eating something that's as good as it is good for you!"
5 star rating,Awesome vegan soul food! Excellent menu. Clean food. Fast counter service. Cool up & coming neighborhood. Highly recommend it!
5 star rating,"I've been so excited to try This restaurant and last weekend my daughter, who is vegetarian, was talking about missing catfish and I knew we had to go. We went with a friend of ours who is gluten free but were assured that wouldn't be a problem. When we arrived all three gluten free entrees were out for the day. Surprising given we came at 12 for lunch and were the only ones in the restaurant. We then waited over and hour for our food to arrive and when it did the supposedly gluten free bun was not, which my friend with celiac discovered half way through her sandwich. The food was tasty and interesting. I had the catfish tofu, sweet potatoes and collard greens. All really good but the collard greens were outstanding. However not, wait an hour and poison my out of town guest outstanding."
3 star rating,"I feel like I have a responsibility to let people know how bad this place is. I ordered the Soul Platter and it was utterly dry and tasteless and worse than cafeteria food. It looked good in the photos which is why I decided to give it a shot, as a non-vegan, in the first place. I guess it's all looks and no taste here. It's in the bougie side of Detroit if you can call it that. The waitress was super nice though and only charged me for the cornbread and collard greens that I ate, but it would've been 1 star if not for her."
2 star rating,"I went for the first time this past Saturday! EXCELLENT food and service, I was very pleased. I hope the owners consider expanding; they could benefit from doing so."
5 star rating,I was looking forward to trying this place out..I ordered to-go and when I went inside it was jam packed. I got my food quickly afterwards. I tried the fish fillet with mash potatoes and collard greens. The fish was really dry. They also didn't give me any sauce to go with it. All that for $14??.. EhThe people who work there didn't seem to enthused. It was ok customer service.
3 star rating,"DVS burger all the way. It's delicious! Also love the tomato soup and grilled ""cheese"" sandwich. Great addition to the neighborhood. Not only is the food good it's in a Super cute, bright and cheery location."
