date,rating,review
1/12/2020,2 star rating,This place is an entire joke. First experience wasn't so hot. But TODAY...I can't even begin to explain how disgusting this restaurant is. I must say the mixed vegetables are probably the best mixed vegetables in Detroit. & I'm not big on veggies. But how is it that the mixed vegetables are dang near the best thing on the menu. I also ordered catfish bites and mashed potatoes and I'm very disappointed. The mashed potatoes have no flavor and the catfish bites just taste weird. I feel like I'm in the hospital on one of those hospital diets. Okay I'm done. The environment is great but the food is beyond disappointing.
10/31/2014,3 star rating,"Been here twice. Once for a co-worker and then today scouting for Xmas Party places for the company.  Prices are average to high. But food is good. I found nothing I wanted on the menu tho, but ended up getting the trio with Catfish Nuggets, They Say Wings, and Chicken Quesadillas. And an order of fries. It's 13 bucks. Server was quick and nice enough. Best thing was the wings and the quesadilla. Although I enjoyed the fries which are similar to rallys fries with that coating. I'd come again, I enjoy the atmosphere."
6/18/2018,4 star rating,"Before the Yelp event on Belle Isle we stopped in to get a drink.. It was about 95 outside and 85 in the bar. We sat for a bit before we got service but what she lacked in the beginning she made up for! I got a $5 margarita for happy hour and I told her to make it strong, man she didn't disappoint! I'm usually a extra shot of tequila on the side type girl but she really hit the nail on the head with the margarita!! We also got potato skins to help my ulcer not absorb all the alcohol I'd be consuming as the night rolled on. As we sat there a ""regular"" came in and we struck up a conversation. She told us that it's usually pretty cool in here so something must be going on!! But, she also said the food was excellent. The skins were decent. Never know what to expect, ya know? I think besides the air being non-existent it was great! Seemed to be a local hot spot and everyone was great! I will definitely come back..Only con: Parking! It can be a bit difficult but it was even that bad. Just can be tricky!!"
7/16/2016,4 star rating,Always A Great Time @ They Say!!!Nice vibe... great choice after a Chene Park concert.  Bartenders have heavy hands.  Never disappointing dishes.  Reasonably priced food and drinks.  Parking lots accommodate customers. Well lit with security.
8/3/2018,4 star rating,"Giving a 4 because it's a Great place to eat before a concert at Chene Park, clean, food is solid, & happy hour drinks are strong. However, service can be slow and after 7pm expect a wait. Parking lot is very small, but there is a small lot on the next block or street parking is free. A Detroit staple, I'll continue to patron They Say."
9/12/2018,2 star rating,"I hate to say it, but They Say is falling off. The famous they say wings were just wings in sauce. No seasoning at all. The sauce does not taste the same either.  Then we ordered the lobster mac and cheese. The lobster had a weird salty/sour taste to it. I don't want to say the lobster is sour or old, but the lobster tasted salty and old. Thus used to be one of my favorite places to eat, but um, I won't be back for a minute."
9/3/2018,4 star rating,The wings are delicious! I came after a graduation. The place was packed. My food came out fast considering the amount of people that was there. I will return for the wings.
9/14/2020,1 star rating,"We walked in and there were two tables with people and the rest empty.  We were told the wait is an hour...  No way.  At least tell us that the tables were reserved or something.  It was a weekday and super unlikely the tables were reserved.  Best guess:  they didn't like the color of our skin.  Reading the reviews, sounds like it worked out for the best."
4/7/2018,5 star rating,They say... is a great place to eat. The service is Excellent!  You are welcomed and the food is great.  They have the best wings I love the sweet chilli wings. The salmon croquette is delicious.
9/22/2019,3 star rating,The location at Eastland mall was great. They were slow and the waiter needs to check in on customers more often. I hate waiving my hand. The girl behind the bar needs to stop eating in front of customers wait until ur break plz. That was unprofessional to serve drinks while eating. ‍
7/9/2020,5 star rating,My husband had the Lamb chops. He really enjoyed them. They were well seasoned and flavorful. The service was great and my order was ready when I arrived. We are definitely going to return!
1/14/2018,1 star rating,"We came for a birthday dinner.  The staff seemed surprised we were here despite the 25 person reservation.We asked for the drink menu and they didn't have one, but claimed they had a full bar.  I asked if they could make a caramel apple martini using butterscotch schnapps and they said no.  My friend asked for a Jolly Rancher and they couldn't make it.  The water tasted metallic so I didn't get a drink at all.  We tried to order shrimp and grits.  But were told they didn't have any and that it was being taken off of the menu.  So, I ordered the catfish.  The catfish was served hot and bland.  There was no real seasoning in the fish.  I decided to take it home because with enough tarter sauce my 6 year old will eat it.  Overall, a very disappointing visit and I won't come back.Now I need to find dinner."
5/18/2019,2 star rating,Note: we are at the Harper Woods location-Food is supposed to be good here. Wouldn't know yet we have been waiting for our food for over 30 minutes. Better be worth the wait. Waitress says they are short staffed in the kitchen.
6/3/2018,4 star rating,This place is awesome! I loved the vibes. The drinks were super cheap and strong...how they should be. The staff were friendly and quick. I only ate some of the appetizers and I can say they were solid. What you would expect for bar apps. The atmosphere is what truly made this place a must visit again.
10/1/2017,4 star rating,"This restaurant was recommended and it met the recommendations. I truly enjoyed the look from the outside to the inside with the exclusion of the parking but I will take it or your but may need up on parking enforcement of Detroit. Lol! I liked the semi circle booth with the view of the outside, if you are like me what to see what's happening on the outside as well as the inside. I like the fact they had a full bar with great food. Our waitress, Jade, was very tentative with supplying all requests of everyone's orders and bring it hot to the touch and tastes of every item delicious. It was a pleasure to dine and relax. Oh, let me not forget they have t.v. for the sports fans and the bathrooms were decent to use. A must try!"
3/3/2018,3 star rating,"Came here for a Friday dinner and it was a little crowded but we were able to be seated as soon as we arrived. The atmosphere was family oriented and relaxed. They were playing great music lots of 90s R&B and classic soul. It took our a waitress some time to get to us even for a crowded restaurant, and she did apologized which was good that she recognized it. They have happy hour until 9, and some basic drinks but a good selection of familiar well drinks and domestic beers on special. I ordered the onion rings grilled shrimp and that coleslaw one of the great things about this place is that they have homemade tartar sauce the tartar sauce which is a must have. Thr slaw is very good as well it has a tangy flavor. They gave me a lot of shrimp and the meal was very filling, the onion rings were fried to perfection and the onions did not pull out when I ate them. The only issue I had was the service was slow however I will come back because the food was very good."
5/24/2019,1 star rating,"The atmosphere of this place is nice but the food leaves more to be desired. The food is decent, but overpriced for the quality. Why am I paying $8 for GFS chicken tenders that don't come with fries?! The They Say burger is good, but who wants to get a burger all the time? Also, if you can't make a decent burger, those front doors need to be locked permanently! I've ordered the salad, it was drenched in dressing. I had to search for the lettuce beneath my pool of caesar dressing. Maybe it would be better with dressing on the side. All hope isn't lost, the bartenders make great drinks and once patrons are tipsy, they won't notice how mediocre the food is. Lower the prices and prepare better food, period."
9/3/2018,4 star rating,The wings are delicious! I came after a graduation. The place was packed. My food came out fast considering the amount of people that was there. I will return for the wings.
8/25/2018,3 star rating,"Seriously, can you just take the shrimp and grits off the menu if you aren't going to make them anymore? It's highlighted in red, like it's special or something. I still loved the Salmon Croquettes, but a little less cheese on my potato would have been better."
8/3/2018,4 star rating,"Giving a 4 because it's a Great place to eat before a concert at Chene Park, clean, food is solid, & happy hour drinks are strong. However, service can be slow and after 7pm expect a wait. Parking lot is very small, but there is a small lot on the next block or street parking is free. A Detroit staple, I'll continue to patron They Say."
7/28/2018,1 star rating,"Service is horrible, waited over 20 minutes for a server to even come to our table!! We had to get up and leave BEFORE ANYONE EVEN CAME. Food is okay but service is HORRIBLE!! Not even worth it."
7/26/2018,5 star rating,"Loved my wings. Excited to come back and try more stuff. Everything coming out of the kitchen looked great. I sat at the bar, bar manager waited on us, she was excellent. Neat place!"
6/18/2018,4 star rating,"Before the Yelp event on Belle Isle we stopped in to get a drink.. It was about 95 outside and 85 in the bar. We sat for a bit before we got service but what she lacked in the beginning she made up for! I got a $5 margarita for happy hour and I told her to make it strong, man she didn't disappoint! I'm usually a extra shot of tequila on the side type girl but she really hit the nail on the head with the margarita!! We also got potato skins to help my ulcer not absorb all the alcohol I'd be consuming as the night rolled on. As we sat there a ""regular"" came in and we struck up a conversation. She told us that it's usually pretty cool in here so something must be going on!! But, she also said the food was excellent. The skins were decent. Never know what to expect, ya know? I think besides the air being non-existent it was great! Seemed to be a local hot spot and everyone was great! I will definitely come back..Only con: Parking! It can be a bit difficult but it was even that bad. Just can be tricky!!"
6/3/2018,4 star rating,This place is awesome! I loved the vibes. The drinks were super cheap and strong...how they should be. The staff were friendly and quick. I only ate some of the appetizers and I can say they were solid. What you would expect for bar apps. The atmosphere is what truly made this place a must visit again.
4/7/2018,5 star rating,"Wings are the bomb. Drinks are so good and the bartenders are the bomb! Love this place. My husband couldn't believe how good the wings are. He's definitely in love with this place, we both are."
4/7/2018,5 star rating,They say... is a great place to eat. The service is Excellent!  You are welcomed and the food is great.  They have the best wings I love the sweet chilli wings. The salmon croquette is delicious.
4/4/2018,5 star rating,"I had the they say wings with steak bites and mashed potatoes. I wish they wouldn't have forgotten the blu cheese but other than that, the food was delicious!!!!!"
1/8/2017,3 star rating,"Haven't eaten here, but the food looks amazing. The people in my group all loved their food and reported it's consistent every time they come. They had the game on, which was nice, and the drinks were strong. I would like to get more in my glass for the money they charge for mixed drinks though."
11/8/2018,1 star rating,Tried several times to contact the GM (Pamela Charles)to reserve for my birthday (in December) and she never responded.  Very poor customer service.  I WILL NOT be eating @ that establishment!!!
4/7/2018,5 star rating,"Wings are the bomb. Drinks are so good and the bartenders are the bomb! Love this place. My husband couldn't believe how good the wings are. He's definitely in love with this place, we both are."
3/11/2014,4 star rating,"They Say is a great spot for whatever kind of night you're looking to have.  It can be perfect for a meal with a group of friends,  a fun and flirty date night,  or just chilling and having a drink by yourself.  Good food, trendy urban atmosphere, hot R&B music on the speakers (sometimes a live band), and either dressed up or casual you'll fit in fine.  The service can be slow, but the food makes up for it.  It's off of Jefferson, close enough to downtown to be a perfect start or end to a night on the town, but far away from the hustle and bustle that you won't have to fight for parking."
11/3/2019,1 star rating,The last two times I have been here the waitress service has absolutely sucked. When you have to ask another waitress for a refill of water or for a box or check that is absolutely poor customer service! And both times it wasn't even that busy! The food is amazing but they certainly need to retrain their wait staff or simply get more waitresses....!!
8/4/2015,1 star rating,"Terrible! Terrible!! Terrible!!! Our waitress was provided the worst service ever.  If Katrinna is your waitress be prepared to wait five minutes and 40 minutes or more for your food.  She stood over of me while I signed the receipt...Needless to say she got no tip.  I tipped the nice guy waiter since he was more interested in providing service to our table.OH the food.  They Say wings were just okay, mediocre.  Fried shrimps a bit doughy but had good flavor.  Flood's has better fried shrimp.  Lamb chops were dry and fried entirely to hard.  I'll never come back to this restaurant again."
8/25/2018,3 star rating,"Seriously, can you just take the shrimp and grits off the menu if you aren't going to make them anymore? It's highlighted in red, like it's special or something. I still loved the Salmon Croquettes, but a little less cheese on my potato would have been better."
8/13/2019,5 star rating,"What a wonderful experience. From the delicious food to the super nice service, I can't wait to return for more. I even told some friends that it's a must visit spot. Lastly the decor, music, and people added to our group's wonderful night."
8/3/2015,5 star rating,"Let me start by saying I wish I was having lunch here right now! My wife and I called in a carryout order while visiting the Atwater Brewery nearby. The food was incredibly good (I especially loved the catfish nuggets), and the staff was very welcoming and friendly as I waited to pick up my order.Next time I'm in Detroit I'd really like to go back and dine in, and maybe even check out some live music here."
3/15/2016,4 star rating,"Ive been going to ""They Say"" for awhile, usually for poetry on Thursday nites. J-Bell (the host) is HILARIOUS!   Get there early if you want a decent seat (like 8ish). There is a $5 charge (just upstairs for the open mic) but I don't mind supporting J and his wife Peace, they are both great host and even better performers. ""They Say"" signature wings are delicious  lol (thats all I order). I had a martini once, it was good and strong...though alil on the small side. Food and drink orders can be alil slow at times. Wait staff is polite. One day I'll stay and hang out downstairs ."
7/26/2018,5 star rating,"Loved my wings. Excited to come back and try more stuff. Everything coming out of the kitchen looked great. I sat at the bar, bar manager waited on us, she was excellent. Neat place!"
8/12/2017,4 star rating,"Went on a ""date"" here about 2 weeks ago. Enjoyed my Moscow Mule and the salmon Caesar salad I ordered. Absolutely delicious! As I sat with my ""date"" glazed over with Mule kicking in I realized, I'm never going out with him again. Thanks to They Say and the mule for putting me back in focus"
11/8/2015,3 star rating,"Nice joint in the neighborhood.  This place is almost like two spots in one.  As you enter, you are presented with a large bar area, that is jumping with nice beats, the other half of the building is a large open dining area with kitchen serving as a nice backdrop.  The service was decent, and the drinks were on point.  Great place for dinner and a drink, low key, especially considering its only a few blocks from home."
5/25/2019,4 star rating,"The wings here are really really food. I highly suggest you order them! As for everything else, it was fine. But those wings tho! Service was a bit slow but not the worst I've ever gotten. None of the staff was overwhelmingly friendly to say the least. It's worth a shot!"
6/12/2016,3 star rating,"Yelp, Said it was open on Monday's.  Went on  Memorial Day but no sign on the door noting closed after checking a few times after 11 to see maybe if hours were wrong on Yelp and Facebook.  Would check out place again just to see and we liked the area to revisit.  They need to post sign or on Facebook.   Ended up having a wonderful visit at Atwater Brewery, great lunch and awesome service that more than made up for time lost checking back here.   Definitely will go back there.  System forced me to put stars on, can say bad because of that and not tasting their food,  so I put 3 stars as neutral."
7/20/2019,1 star rating,"i really didn't enjoy myself...the food was mediocre as well as the service, however they environment wasn't horrible. i ordered the potato skins and they weren't the horrible, but they most definitely weren't great. all in all, they weren't good and i wouldn't recommend."
12/10/2012,4 star rating,"Mid Sunday afternoon we were in the D and looking for a brew so we decided to stop in at Atwater Brewery.  They looked closed. As we were heading back up Joseph Campau, we saw the sign for They Say and the lights were on.  Time for some Urban Exploring! The interior was beautiful! Nice restoration and paint color selection. The bartender was really nice and attentive. The beer at the bar was way cheap.  They had a decent variety (including local DBC's Alt), with the most expensive being $4 a glass. Not bad. We got the They Say Wings with They Say barbeque sauce. Delicious!  The wings were very meaty and the portion size (10) was fulfilling. The huge flat screens over the bar were each showing a different NFL game.  What a good place to catch a game.They Say was a great find on the perfect Sunday afternoon!"
8/23/2015,5 star rating,They Say was a great experience. Staff was attentive and food was great! Especially the wings!!!
10/31/2014,2 star rating,"The food is good however the service does not match! They aren't expedient at all with getting your food to you (for carry out) and get kinda snarky if you make a comment regarding that issue. I work in customer service, so the staff can sometimes be a make or break when deciding to revisit. Basically, They Say needs to train their employees more in the art of hospitality!On a more positive note, the They Say wings are pretty good, along with the taco bowl when fried correctly."
6/29/2019,3 star rating,The Harper Woods location. I went last night 6/28/19 and the band was the BEST!! I would return to hear them play. The service and food I can do without. The young man helping us was very nice. They had him covering  ALL the tables in that section. When my food came 90% of it was cold. No condiments were on the table and by the time he got back to the table the rest of my food was cold. My bill was 80 dollars!!! Not worth eight.
8/14/2015,5 star rating,Great atmosphere and the service was awesome - very attentive!  The steak bites were delicious!
8/20/2017,1 star rating,"I was here this evening around 8:30ish.  Even though it was busy, we were seated immediatly but after being ignored for about 15 minutes, we left.  One waitress kept walking by us.  One time she told us someone was coming but no one came.  There was a lot of finger pointing at us but no one ever came to take our order.  SMH"
2/17/2015,3 star rating,"The food was good. They definitely gave large servings. Our server was excellent at entertaining us with conversation. She was super cool. The jazzy theme was also really cool. Even better was the music! It was really difficult to seat a table of 9, so if you have large parties, this might not be the place for you. Also, the server was hesitant to split tabs, but eventually did anyway. It was confusing. Overall, the staff seemed nice and willing to work with us. I would definitely come back!"
3/9/2018,4 star rating,Stopped in for a quick lunch at the bar. Wings and cheese sticks were delicious and the bartender was attentive and super friendly. Would definitely recommend.
1/21/2017,5 star rating,"This is one of my favorite places in Detroit. When my friends and I moved here from VA back in 2012, we'd come here every Thursday for the Open Mic Night and Wings. The food here is excellent!  It's the perfect balance of great food and music. During the weekend, it's jam packed and loud. Be prepared for a long wait if you don't have reservations."
10/23/2016,4 star rating,"I have had the pleasure of eating here twice and both times I was extremely satisfied. I've tried the they say wings and the sauce was sweet and delicious. I also tried the turkey burger and it was very flavorful and cooked to perfection. The only reason I couldn't finish it was because I have a strange aversion to certain food textures and the thickness of the burger began to make me nauseous lol. But that wasn't they say's fault! They also have wonderful lunch specials! 6 wings , fries and a drink were just 7 dollars!"
2/16/2019,1 star rating,"First off the service is very slow. The food was good and the prices are reasonable. The crowd is very loud, so much so that you could barely hear the person talking next to you. Being the only white people in the bar we were ignored by the bartender, and after the lights came on and she said last call we went to order another beer and we were told last call was 10 minutes ago! Racism happens to all ethnicities!!!!"
6/29/2016,5 star rating,SO HERE WE GO AGAIN!...... THIS WILL BE MY THIRD TIME.....  The other two times I attended THIS establishment...my order took a hour and then it was it was all wrong... this is the third time.. They promised me my order was going to right....we shall see..... I just got my food from Kim the bartender.... my food was excellent..... thank you Kim for great service ... until next time.
8/3/2016,3 star rating,"Ok it's pretty busy here tonight. I wasn't greeted immediately at the door upon entrance. Restaurant very crowded and noisy. I was seated close to the front where waiters and waitresses congregated . I wasn't immediately offered service after being seated. I was alone waiting on my friend. Eventually a waiter asked me was I ready to order, which I did because I had a feeling it was going to take a while for the food to arrive. They had loud music over the loud conversations. It didn't help my headache.   I have to say the waiter was very nice and attentive.  Very noisy and busy, not a place to relax."
2/10/2017,1 star rating,"I went to They Say on a Saturday evening with my girlfriend. We only went to this bar because Atwater Brewery was so packed. As soon as we walked into the place we got ignored. We stood at the hostess table for about 5 minutes before finally being seated. After we were seated, nobody even offered us waters. People were being seated after we sat down and were waited on with drink orders right away. The place was not even that busy there were plenty of open tables around us. Finally after 15 minutes of being ignored we got up and left. We drove all the way to mid down and went to Rock City Eatery and got great service and great food. Thinking back I'm glad they were so terrible or we never would have discovered this new restaurant in mid town. I'll never go back to They Say. If I could give They Say 0 stars I would."
12/14/2016,5 star rating,"Eat. The. Wings. They Say sauce us AHMAZING. I do not go downtown without stopping in. The staff is always friendly and welcoming. Especially the bartenders. I have yet to have a bad experience. The recent renovations to the back are beautiful. If you don't go here, you're crazy."
3/22/2019,3 star rating,Food is overrated they need to have more sides for your meal.  known for ribs?? They just put barbecue sauce on them after they're out of the oven not pleased at all
12/10/2016,3 star rating,"The food was amazing. Their wings were great and desserts were omg lovely. Get their bread pudding. Even the next day reheated it's amazing. The only reason why they are getting 3/5 is because of their bar.  They have no drink menu to speak of. A rum and coke is a shot of rum two very small ice cubes and a splash of coke in a high ball glass. The bar tender didn't even know the differences between dark, amber, etc beer. We had to tell her what we wanted and she would check to see if she had it then come back... seriously?"
9/26/2016,5 star rating,"Great food , had the wings 20 piece , half plain , half zesty barbecue . It was really good"
4/29/2017,4 star rating,"Best catfish I ever had.  Fries were battered and seasoned, delicious!  Homemade tartar sauce and coleslaw was fabulous!"
1/13/2019,5 star rating,"I've only had great experiences with they say. Great ambience and food! I usually get the appetizer food platter and it's enough to eat as an entree. Good service, sometimes the service have off days (when it's busy) but the delicious food and great atmosphere makes up for it"
6/25/2015,5 star rating,Great food great service. The best cole slaw I have every had. The waitresses were wonderful and patient. If I lived in Detroit this would be my favorite place to eat. As a matter of fact I think I will drive back just to eat here. Met the managers and owner great people!!
8/7/2016,4 star rating,Awesomeness !!!!! The waitress and hostess rocks and the food was great !!!! Def be back !!!
6/13/2014,4 star rating,"We were visiting from Miami and stop by the Chinese Restaurant at the plaza close by... Not happy with their menu , kept searching on Yelp. They Say was very nearby and open on a Sunday 9pm. We walked in and were very welcomed by the hostess and our waitress Mecale were just sweet and helpful. Great place, great service, food was OK since I ordered pasta and were not expecting 5 star from an Italian restaurant."
2/13/2016,3 star rating,So far this place is ok. The seafood dip is awesome and the drinks are average. I could over hear the waitresses making negative statements about a customer who just walked in. That's not cool or professional. I'm sure I'll be using my tip calculator regularly to ensure I give just the 15% gratuity.
4/21/2017,1 star rating,I had never been here and was very excited to go. My sister tried to make a reservation for our party but no one answered the phone or called us back. We went anyway and when we arrived the wait staff was rude and the kitchen only wanted to prepare appetizers for us. I'm a chef and would never have treated guest this way. I will not be returning.
4/14/2017,4 star rating,"I live across the street, and like to go here for dinner sometimes.  The food and drinks have always been amazing, I like that it's homestyle cooking.  The staff are always very friendly."
