id,name,review_count,rating,latitude,latitude_truncated,longitude,longitude_truncated,price,zip_code,is_black_owned
MNE01ZJ4v3ACm55KFitC0A,Denmark on High,149,4.0,39.9718471,39.97184,-83.0028524,-83.00285,$$,43215,1
Z78gaVWaAJZWDTv40cScbA,Poke Bros,77,4.5,39.96408,39.96408,-82.9979199,-82.99791,$$,43215,1
AtptKdg11UuM_dN2ZYmy0Q,Market 65,142,4.0,39.95993,39.95993,-82.99834,-82.99834,$$,43215,1
2miAxfBsWcbkYxmD4hWz3Q,Short North Pint House,388,4.0,39.9782913,39.97829,-83.0036437,-83.00364,$$,43215,1
o7TX0QYPTUvc0lz-nP7RPQ,Skillet,736,4.5,39.944412,39.94441,-82.9859843,-82.98598,$$,43206,1
7YDvKvsR7CD7GiuZMsa8og,Hubert's Polish Kitchen,132,4.5,39.972125,39.97212,-83.004221,-83.00422,$,43215,1
OJqn7poj4dTCpRDDa2tX-Q,Hubbard Grille,449,4.0,39.97861,39.97861,-83.00401,-83.004,$$,43215,1
EU0oVafDydjbr1dL1t4CWQ,Alchemy Café,217,4.5,39.9512119615896,39.95121,-82.9827038,-82.9827,$,43215,1
xpK9Fxw84ehoybIEsKvhPg,Barroluco,47,4.5,39.9634081,39.9634,-83.0000896,-83.00008,,43215,1
aCLLjwPKvA4w294TdtPx1A,Mitchell's Steakhouse,242,3.5,39.9635158,39.96351,-82.9983656108379,-82.99836,$$$,43215,1
pmDn0F43TmeeUtS8XDSLTg,Press Grill,334,4.0,39.9774795130038,39.97747,-83.0038012558769,-83.0038,$$,43215,1
XTGXfmGq6vJfb0AxEhkxWA,The Happy Greek,295,4.0,39.97586,39.97585,-83.00314,-83.00314,$$,43215,1
1qgeqQEHXgQLgUsCdwppeQ,Deli Boys,59,4.5,39.9652682,39.96526,-83.0012532,-83.00125,$,43215,1
lTZhQKnwPQp6QajxhIv8kA,Del Mar SoCal Kitchen,235,4.0,39.9767612,39.97676,-83.0036879,-83.00368,,43215,1
ZWOWqPlv19dNccRU_Xn6rQ,Hadley's Bar + Kitchen,293,3.5,39.9572753256582,39.95727,-82.9949842,-82.99498,$$,43215,1
JZn6vTuJYQhXNSoSJ4NURg,Eliá Athenian Grill,72,4.5,39.9628314717694,39.96283,-83.0001911420038,-83.00019,$,43215,1
a6qYvoLF4Zr2Xb1xK95Alw,Valters at the Maennerchor,424,4.5,39.9421681702273,39.94216,-82.9964588955045,-82.99645,$$,43206,1
r_Pyx46aC_ZYwjbu2yYneg,Pecan Penny's,255,4.0,39.95623,39.95623,-82.99621,-82.99621,$$,43215,1
cCKmH9mWE8JeJRhbTioXZA,Freedom A La Cart,38,4.5,39.966467,39.96646,-82.997989,-82.99798,$,43215,1
hxonIRBs5NOKkydCgMvpow,Mikey's Late Night Slice,205,4.0,39.957143,39.95714,-82.99497,-82.99496,$,43215,1
EkGgvi6CO8jvtwmOxb43gg,TownHall,209,4.0,39.9786533,39.97865,-83.00333239999999,-83.00333,$$,43215,1
YdlmkxISEW4C1Cx5hXf9nA,Melt Bar and Grilled,627,3.5,39.9794478809802,39.97944,-83.0037217908073,-83.00372,$$,43215,1
JB22caEa5E4gu3fTAF2FoQ,Lan Viet Market,199,4.0,39.97214,39.97214,-83.004416,-83.00441,$,43215,1
ENmSWHGk_29LfCnN9manSw,Arepazo Tapas Bar Grille,257,4.0,39.9514163,39.95141,-82.9985666,-82.99856,$$,43215,1
yOYw8oFAeWLCYzjMoBLl1A,Ampersand Asian Supper Club,184,4.5,39.981380357771,39.98138,-83.0041667804701,-83.00416,$$,43201,1
PPRcJAa7J40EkMCd2mjSvw,Two Fatt Indians,79,4.5,39.96057,39.96056,-82.99721,-82.99721,$$,43215,1
LLp2uBoWUgIol71wHpaHyQ,Lincoln Social Rooftop,192,4.0,39.97672,39.97672,-83.00364,-83.00364,$$,43215,1
hqX9pVycG3csRwRTVX9tlA,Union Cafe,393,3.5,39.9784,39.9784,-83.00334,-83.00333,$$,43215,1
6Po-H6z_RIChd31MGWdeyQ,The 1126 Restaurant,253,4.5,39.98538,39.98538,-83.00478,-83.00478,$$$,43201,1
NeI-2JTgjVxtR14O0oWHbA,Rishi Sushi Kitchen & Bar,205,3.5,39.964936,39.96493,-82.997958,-82.99795,$$,43215,1
vJlw-WFFMzBOQ4FgaWWuew,Ted's Montana Grill - Arena District,232,3.5,39.96825,39.96824,-83.00688,-83.00687,$$,43215,1
2WRiTpjkIyCkOsXLotKuqQ,Comune,133,4.5,39.9499433491235,39.94994,-82.9826374724507,-82.98263,$$,43206,1
dy_WDS4UWMeRTUm3zvn52w,Preston's - A Burger Joint,116,4.0,39.9719,39.9719,-83.004324,-83.00432,$,43215,1
WeJhxB1Bi4J_KkXqlWEVgw,Brown Bag Deli,380,4.5,39.94429,39.94429,-82.9925,-82.9925,$$,43206,1
4ergn03AcRW2kzgvZC-kzQ,The Old Mohawk,345,4.0,39.9457809,39.94578,-82.993213,-82.99321,$$,43206,1
3JHeXgZPiG-PL2zooxP7UQ,Olde Towne Tavern,205,4.0,39.962823,39.96282,-82.976617,-82.97661,$$,43205,1
NAOd2A66B9uNvlAWkKHqSA,Kolache Republic,125,4.5,39.947763,39.94776,-82.997547,-82.99754,$,43206,1
MnQUNBQ9Deprab2Ro2cJUg,Cafe Illyria,60,4.5,39.96099,39.96099,-82.99449,-82.99449,$,43215,1
3G0GyeHXzpVFzHsqdTpwZQ,Danny's Delicious Deli,86,4.0,39.961758,39.96175,-83.002053,-83.00205,$$,43215,1
Mvhmwe5q6aCJl7MlbnLUWw,Matt and Tony's Wood Fired Kitchen,145,4.5,39.95064,39.95064,-83.00385,-83.00385,$$,43215,1
AeI3M9oEontA_sUNAxDFmA,The Thurman Cafe,1022,4.0,39.93954,39.93954,-82.99112,-82.99111,$$,43206,1
A8gi6bZw5uYwEGx_ZGVPbA,Third and Hollywood,703,4.5,39.984957,39.98495,-83.044013,-83.04401,$$$,43212,1
sOdwE6iR4tgNQH0jTEyv8Q,Barcelona,606,4.0,39.94428,39.94428,-82.9899,-82.9899,$$$,43206,1
yoJY6Yz20hLeEK_HQ-odYA,The Keep,170,3.5,39.9622542333732,39.96225,-83.0023027583957,-83.0023,$$$,43215,1
LJOmdqtVShzdqRi7rTab2Q,The Market Italian Village,233,4.0,39.9836,39.9836,-83.00117,-83.00117,$$,43201,1
nJkP4u2ZocLHD-iFVrrFXw,Emmett's Cafe,85,4.5,39.94692,39.94692,-82.9975058,-82.9975,$$,43206,1
BphvP29_k25lZm3Rhvi-wQ,Ray Ray's Hog Pit,93,4.5,39.9578061803119,39.9578,-83.0116766694773,-83.01167,$,43215,1
DMlvZQXNxF31-8TiR488Zw,Rossi Bar And Kitchen,301,4.0,39.9807827811157,39.98078,-83.0043865294974,-83.00438,$$,43215,1
991gebXiAW_4DnYKYJshfQ,Bistrolino,89,4.5,39.95248425823571,39.95248,-82.99459360220494,-82.99459,$$,43206,1
B2N7yboMUqgA8u1rkDiiRw,GoreMade Pizza,167,4.5,39.982156,39.98215,-82.998377,-82.99837,$$,43201,1
Q4A1TxkLCGT2aVWwkBE4RQ,Strongwater Food & Spirits,202,4.0,39.957164,39.95716,-83.010787,-83.01078,$$,43215,1
mS9Kym1PEAlC2QDUAExSpA,Nida's Thai on High,333,3.5,39.98224,39.98223,-83.00437,-83.00436,$$,43201,1
4qa5ak2f2T-YiOyCpsHVWg,Kooma sushi Restaurant,163,3.5,39.971388584130494,39.97138,-83.00333481243739,-83.00333,$$,43215,1
nJDgrbYq11Azj39lcT8WYQ,Rodizio Grill,224,3.5,39.9682698315263,39.96826,-83.005733974278,-83.00573,$$$,43215,1
KCl8BmcHa6Tgw48C0miNGg,Club 185,189,4.0,39.952438,39.95243,-82.993583,-82.99358,$$,43215,1
Jpxc9KoVxFg1lC-k8QkYQg,Charmy's Persian Cuisine,22,5.0,39.96545,39.96544,-82.99169,-82.99169,,43215,1
t_8kOoL9ZLFZBN2ILtfwRA,Haveli Bistro,153,3.5,39.9660955,39.96609,-83.0017421024468,-83.00174,$$,43215,1
gFnY2v0tnAr8umzHgSbk3Q,4th & State,46,4.5,39.960895,39.96089,-82.996127,-82.99612,$$,43215,1
ir04wuNU2pViqn-LnkMsYg,Roaming Goat Coffee,190,4.0,39.97975,39.97975,-83.00424,-83.00424,$,43215,1
Scm2jdy2D_5fbtQJfUiH8Q,Tommy's Diner,230,4.5,39.95937,39.95937,-83.02503,-83.02503,$,43222,1
6MxHUXcUPbWuRFHr8N7TiQ,Condado Tacos - Columbus,689,4.0,39.98745342616902,39.98745,-83.00583175612466,-83.00583,$$,43201,1
ikHcASzewVOgq5d9Wtk3kw,Omega Artisan Baking,65,4.0,39.97217,39.97217,-83.00416,-83.00416,$,43215,1
Vfmr1Vm248dGei1nmZpbFA,Budd Dairy Food Hall,119,4.5,39.985171155967066,39.98517,-82.99901077559798,-82.99901,$$,43201,1
T8Lsqbz_yOCWQaTPdAigVA,Mac's Proper Pub,200,3.5,39.97659,39.97659,-83.0036,-83.0036,$$,43215,1
TOjglgql2Uff5ZPzsW4kEA,Dempsey's Food & Spirits,147,4.0,39.95504577750156,39.95504,-82.99891344343362,-82.99891,$$,43215,1
R6RA6QI4vAS9RKir3_wa-A,Chapman’s Eat Market,80,4.5,39.947199,39.94719,-82.9953,-82.9953,,43206,1
JT1PDMoz7faAu_CChOMUVg,Mikey's Late Night Slice,256,4.0,39.9832695175781,39.98326,-83.0043697357178,-83.00436,$,43201,1
M0i5Fgs9aA2ODygXQNt2Qw,Indian Oven,178,4.0,39.95733,39.95733,-82.98793,-82.98793,$$,43215,1
SZdRBGBY_QeusFryzTNfeQ,Standard Hall,268,4.0,39.9847984313965,39.98479,-83.0046615600586,-83.00466,$$,43201,1
WhmFnKYSP-C7EWBb8q62SQ,Creole Kitchen,168,4.0,39.97245,39.97245,-82.97403,-82.97403,$,43203,1
qxTDCLWxFpyHzhLjQndvxg,Cap City Fine Diner and Bar,670,4.0,39.9864202059625,39.98642,-83.0250615975532,-83.02506,$$,43212,1
sRJMS36ZSE6kZMgDaznRLA,High Bank Distillery,502,4.0,39.973981,39.97398,-83.031452,-83.03145,$$,43212,1
lvwTMI9XEoqHc_UxC0rE6Q,City Tavern,108,4.0,39.97727119543827,39.97727,-82.99813662391519,-82.99813,$$,43215,1
zL2v_1fQEWZ6cnfu-b9mqA,Dos Hermanos,72,4.0,39.97217,39.97217,-83.00416,-83.00416,$$,43215,1
TyeYaSwmrMgLlDyXP8ytyQ,The Goat RiverSouth,142,3.5,39.957605,39.9576,-82.999999,-82.99999,$$,43215,1
-kcM672owPBvJzDqQ4My_Q,What the Waffle,48,4.5,39.966998,39.96699,-82.982509,-82.9825,,43205,1
t82Dd-RhKZXB9eIvIH5mmQ,Paulie Gee's Short North,256,4.5,39.9867412256178,39.98674,-83.0056298414597,-83.00562,$$,43201,1
ySKeh04EcblgCXcv0ycXdQ,The Pine Room Restaurant,25,4.5,39.9637699,39.96376,-82.99599,-82.99599,$,43215,1
Po04RrxsZXBEH5hlXStA5w,Satori Ramen Bar,81,4.0,39.971684,39.97168,-83.004388,-83.00438,$$,43215,1
VspHzMf1ZV9eqHfHG-P3YQ,Hofbrauhaus Columbus,485,4.0,39.974431,39.97443,-83.024301,-83.0243,$$,43212,1
TcrSANrolQImmlVdzFwQ4Q,Slammers,62,4.0,39.9659,39.9659,-82.99567,-82.99567,$,43215,1
Pp-1SyD2-EigcHMKZcL4cQ,Fireproof Restaurant,187,4.0,39.98332804681808,39.98332,-83.0044434368574,-83.00444,,43201,1
H-pODaiI0_gvJ6hakT0_2A,First Watch,150,4.0,39.95202,39.95201,-82.99847,-82.99847,$$,43215,1
qwmohUwc2lLl6dalPUrONw,S’wich Social,54,4.5,39.9808449,39.98084,-82.9985733,-82.99857,,43201,1
kK0g3FPY60RQWhchM1E5sA,Yats Grandview,298,4.5,39.9860267624775,39.98602,-83.0445696786046,-83.04456,$,43212,1
BD3_guO6iMr0Yx_Ryc7geQ,Ruth's Chris Steak House,104,4.0,39.9727501,39.97275,-83.0028838,-83.00288,$$$,43215,1
buCikRONKqkBL8cnQxH1MA,Bristol Republic,197,4.0,39.9853050627407,39.9853,-83.0049758610527,-83.00497,$$,43201,1
BU54WDXScZgpC6lbvRRUNw,Si Señor Peruvian Sandwiches and More,236,4.5,39.9888704717159,39.98887,-83.0452231317759,-83.04522,$,43212,1
VDRxcURnCB9zGNcxjuPv6Q,Alqueria Farmhouse Kitchen,192,4.5,39.99029,39.99029,-83.01299,-83.01299,$$,43201,1
GvEk7cejpeV77evp6FHGkA,Eden Burger,271,4.5,39.991732212637,39.99173,-83.0065794597006,-83.00657,$$,43201,1
yCwWrZCWDSJxSD3-OH0AjQ,Willowbeez SoulVeg,30,5.0,39.9719,39.9719,-83.004324,-83.00432,,43215,1
uAaHzjsOVdHzzM3JsXRZQQ,Spaghetti Warehouse,382,3.0,39.960083,39.96008,-83.011299,-83.01129,$$,43215,1
vFcLsLhNUTFPgGeMG4VrRA,Goodale Station,76,3.5,39.96885,39.96885,-82.99981,-82.99981,$$,43215,1
46GEloUuRKGW35aMAM1sKA,Bendi Wok N Bar,69,4.5,39.9524,39.95239,-82.99096,-82.99096,$$,43215,1
DWpDBAZiys-nSn05tOe6xw,Mazah Mediterranean Eatery,342,4.5,39.987492102755,39.98749,-83.0453024927112,-83.0453,$$,43212,1
iOmzS1GzclazBBJ1nm76Fg,Lexi's On Third,61,4.0,39.963153,39.96315,-82.997912,-82.99791,$,43215,1
ENDUhy6ZIw2jdHwlBZGAdg,HangOverEasy,400,4.0,39.99512,39.99512,-83.01418,-83.01418,$$,43201,1
RPWda257pWgTplLP5mK34g,Gallerie Bar & Bistro,107,3.5,39.9709063752227,39.9709,-83.0026007552948,-83.0026,$$$,43215,1
Ht3Sew5RcND7Q_La0gbG1A,Bodega,191,4.0,39.98371,39.98371,-83.00453,-83.00453,$$,43201,1
cWad40jEQrDp-nvcz7LsJg,Alpine Restaurant & Bar,145,4.0,39.95165,39.95165,-82.9946,-82.9946,$$,43206,1
d4_A9CrvIoMz76uaEfFxfw,Latitude 41,118,3.0,39.96389,39.96389,-82.99753,-82.99753,$$,43215,1
ok0lC2_xNsWiEyaaMyzZEw,Cousins Maine Lobster Truck - Columbus,120,3.5,39.96124,39.96123,-82.99616,-82.99616,$$,43215,1
usEs9ZCDrJ6tNoWGby1f8g,Buckeye Donuts,341,4.0,40.00307,40.00307,-83.00849,-83.00848,$,43201,1
UGmdk3-f8wQWKww5iDKDjg,South Village Grille,218,4.5,39.93954,39.93954,-82.99077,-82.99077,$$,43206,1
eeB_ycT6fsNCdzRNOzHRdQ,Local Cantina Brewery District,152,4.0,39.9468550138827,39.94685,-82.9980772037107,-82.99807,$$,43206,1
7aSDiDqA77G4Lx92VmVjZg,The Kitchen,67,4.0,39.9524918,39.95249,-82.9922867,-82.99228,$$$,43215,1
-XsgHkrblivxrbJptoHURQ,Firdous Express,70,4.0,39.97217,39.97217,-83.00416,-83.00416,$,43215,1
D8Va5ZW8snfom8pIsf24Qw,German Village Coffee Shop,260,4.0,39.93952,39.93952,-82.99091,-82.99091,$,43206,1
KsE9WxKoi1C4kJBZOVsTDg,BD's Mongolian Grill,143,3.5,39.96803,39.96803,-83.00551,-83.00551,$$,43215,1
IoHIGoyZipp5fPInCr7DvA,Aab India Restaurant,615,4.0,39.987875,39.98787,-83.04426,-83.04425,$$,43212,1
yK8ADDIImbiiO--g7O1BTQ,Rio Fresh Cafe,39,4.0,39.96338,39.96338,-83.00066,-83.00066,,43215,1
WjBp6H3iMPT84XS4CXOuKQ,Pastaria,79,3.5,39.97217,39.97217,-83.00416,-83.00416,$,43215,1
JPjHWk7Tm14zPfaDQSdKvQ,Taft's Brewpourium Columbus,65,4.0,39.96100902252853,39.961,-83.0124497377675,-83.01244,$$,43215,1
GFhYrFzK7Cg_y4o9jZ4i_w,Lifestyle Cafe,54,4.5,39.9627875,39.96278,-82.9764912,-82.97649,$$,43205,1
n1ZVhnEK8PyHBPRdwaQDig,Dewey's Pizza,255,4.5,39.98845001027847,39.98845,-83.04188834014573,-83.04188,$$,43212,1
iurOyWz-AOy0kaRYKfxnqQ,Watershed Kitchen & Bar,286,4.0,39.992247089265966,39.99224,-83.037004007687,-83.037,$$,43212,1
OtsbWmRMGbP0Dztcz_ERlg,Burgerim,129,3.5,39.9595993561617,39.95959,-83.0003600700886,-83.00036,$$,43215,1
DMP4jpbh_AYL-kZD9r3Y6A,Adriatico's New York Style Pizza,311,4.0,39.99454,39.99454,-83.0142,-83.0142,$$,43201,1
VVlOfK7Cz-1s3p8B8Fxbkg,Service Bar,112,4.5,39.9874821290394,39.98748,-83.0047189788486,-83.00471,$$$,43201,1
nlwL7B1UxW6bDgdFwuoSsQ,Two Dollar Radio Headquarters,87,5.0,39.9406451532725,39.94064,-82.9830408980294,-82.98304,$,43206,1
GWLt000nmPFSxFoKjLPBeA,Pizza Rustica,86,3.5,39.9618899,39.96188,-83.000834,-83.00083,$,43215,1
3qAXc_4kpqxEIAamgaoNpA,Woodhouse Vegan,45,4.5,39.980514,39.98051,-82.998578,-82.99857,,43201,1
QxOU9FyWUeYxBv90VpC95w,Sarefino's Pizzerria & Italian Deli,52,4.0,39.972142,39.97214,-83.004388,-83.00438,$,43215,1
X81NcnkugEjQAMWGP9BRXQ,The Tasty Good,17,5.0,39.95666,39.95666,-83.0033342,-83.00333,,43081,1
8sf6D-GZZnGaCH3bmO4rog,Lola’s Kitchen + Bar,24,4.5,39.957965,39.95796,-83.000266,-83.00026,,43215,1
4pLhzDAxpV0U4CEVJsVlRg,Ninja Bowl,20,5.0,39.9669570922852,39.96695,-83.012939453125,-83.01293,$$,43215,1
ThTiPI7rxNZqiGx6h8UUMA,Krema Nut Company,95,4.5,39.974728,39.97472,-83.030126,-83.03012,$,43212,1
yOVfLBiFMeb9UqEg6LWs4g,Mykonos Gyros,26,4.0,39.970072,39.97007,-83.000063,-83.00006,$,43215,1
FOYFzi_lUFpVHtrDXWd-Aw,Z Cucina Di Spirito,306,4.0,39.985719,39.98571,-83.044418,-83.04441,$$,43212,1
QleS0dnKNlJcSUemolelWQ,Flavors of India,97,3.5,39.971899,39.97189,-83.004318,-83.00431,$$,43215,1
8ErcS8gzwwyB_VatgzhqAw,Flatiron Tavern,28,4.5,39.9688,39.9688,-82.99792,-82.99791,$$,43215,1
zZZxqa4tyEw0Ou-WVKgP4w,BBR Columbus,116,3.5,39.97177,39.97177,-83.0055,-83.0055,$$,43215,1
B3hQXTmOjJ-48HqGeXnTMg,Bernard's Tavern,124,3.5,39.97532,39.97532,-83.00279,-83.00279,$$,43215,1
3daMYz7sP4-sokC46h8Nqw,Buca di Beppo Italian Restaurant,259,2.5,39.9693871,39.96938,-83.0042624,-83.00426,$$,43215,1
-blHTGWscGamUzQw3u64mg,El Segundo Mexican Kitchen,55,4.0,39.976583496767866,39.97658,-83.00323970859833,-83.00323,,43215,1
0gZs-QAK6iarueLtqR5B2w,Drunch Eatery + Bar,275,3.0,39.98335,39.98335,-82.99926,-82.99926,$$,43201,1
dcYm3KELnBHok2MOyTpm8A,Sunny Street Cafe,120,3.5,39.96788,39.96788,-83.00896,-83.00896,$,43215,1
rTqQvMbianytSBc4h3sRQw,Los Agavez Taqueria,84,5.0,40.0267829651308,40.02678,-83.0137034611061,-83.0137,$,43202,1
6h4NyoV8geX_aakYKXjoHQ,Novak's Tavern & Patio,67,3.5,39.9720037,39.972,-83.0027196,-83.00271,$,43215,1
7K0vy9G5xspKt3yIx5CzfA,Coast To Local Market - Downtown,22,4.5,39.9718576,39.97185,-83.0043273,-83.00432,,43215,1
Fig0ZXLV3tcPRMPaCe-pbA,Short North Goody Boy,75,4.0,39.9857,39.9857,-83.00497,-83.00497,$$,43201,1
H9E_pV6dDe3-9epq_a4jfw,Boston's Restaurant & Sports Bar,157,3.0,39.96825,39.96824,-83.00688,-83.00687,$$,43215,1
TnkYFUpva3JBnHeOaYHxpA,Grand Day Cafe,228,4.0,39.98889,39.98889,-83.04026,-83.04026,$$,43212,1
